formtype	companyname	cik	filingdate	url
10-K	AMERICAN HOME PRODUCTS	5187	1995-03-28	https://www.sec.gov/Archives/edgar/data/5187/0000005187-95-000006.txt
10-K	AMERICAN INCOME PARTNERS III-A LIMITED	808512	1995-03-30	https://www.sec.gov/Archives/edgar/data/808512/0000808512-95-000016.txt
10-K	AMERICAN INCOME PARTNERS III-B LIMITED	808513	1995-03-30	https://www.sec.gov/Archives/edgar/data/808513/0000808513-95-000009.txt
10-K	AMERICAN INSURED MORTGAGE	724533	1995-03-20	https://www.sec.gov/Archives/edgar/data/724533/0000724533-95-000002.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS L P SERIES	784014	1995-03-28	https://www.sec.gov/Archives/edgar/data/784014/0000784014-95-000001.txt
10-K	AMERICAN INTERNATIONAL GROUP	5272	1995-03-31	https://www.sec.gov/Archives/edgar/data/5272/0000950123-95-000843.txt
10-K	AMERICAN PREMIER UNDERWRITERS	77098	1995-03-29	https://www.sec.gov/Archives/edgar/data/77098/0000077098-95-000007.txt
10-K	AMERICAN PRESIDENT COMPANIES	725457	1995-03-10	https://www.sec.gov/Archives/edgar/data/725457/0000725457-95-000005.txt
10-K	AMERICAN REAL ESTATE PARTNERS L	813762	1995-03-31	https://www.sec.gov/Archives/edgar/data/813762/0000897204-95-000029.txt
10-K	AMERICANA HOTELS & REALTY	356959	1995-03-29	https://www.sec.gov/Archives/edgar/data/356959/0000950146-95-000154.txt
10-K	AMERITECH CORP	732715	1995-03-23	https://www.sec.gov/Archives/edgar/data/732715/0000950124-95-000815.txt
10-K	AMETEK	6082	1995-03-29	https://www.sec.gov/Archives/edgar/data/6082/0000950109-95-000969.txt
10-K	AMGEN	318154	1995-03-30	https://www.sec.gov/Archives/edgar/data/318154/0000318154-95-000008.txt
10-K	AMOCO	766916	1995-03-24	https://www.sec.gov/Archives/edgar/data/766916/0000766916-95-000001.txt
10-K	AMOCO	93397	1995-03-24	https://www.sec.gov/Archives/edgar/data/93397/0000093397-95-000004.txt
10-K	AMP	6164	1995-03-30	https://www.sec.gov/Archives/edgar/data/6164/0000006164-95-000014.txt
10-K	AMPAL AMERICAN ISRAEL CORP	731859	1995-03-31	https://www.sec.gov/Archives/edgar/data/731859/0000950112-95-000864.txt
10-K	AMSOUTH	3133	1995-03-31	https://www.sec.gov/Archives/edgar/data/3133/0000931763-95-000056.txt
10-K	AMSTAR CORP	807711	1995-03-31	https://www.sec.gov/Archives/edgar/data/807711/0000807711-95-000003.txt
10-K	AMVESTORS FINANCIAL	5320	1995-03-31	https://www.sec.gov/Archives/edgar/data/5320/0000005320-95-000002.txt
10-K	ANALOG DEVICES	6281	1995-01-24	https://www.sec.gov/Archives/edgar/data/6281/0000950135-95-000029.txt
10-K		6474	1995-03-23	https://www.sec.gov/Archives/edgar/data/6474/0000006474-95-000002.txt
10-K	ANDERSONS MANAGEMENT	821026	1995-03-23	https://www.sec.gov/Archives/edgar/data/821026/0000821026-95-000001.txt
10-K	ANGELES PARTICIPATING MORTGAGE	831972	1995-03-30	https://www.sec.gov/Archives/edgar/data/831972/0000898430-95-000405.txt
10-K	ANUHCO	719271	1995-03-10	https://www.sec.gov/Archives/edgar/data/719271/0000719271-95-000002.txt
10-K	APACHE	6769	1995-03-07	https://www.sec.gov/Archives/edgar/data/6769/0000950129-95-000141.txt
10-K	AQUARION	49423	1995-03-23	https://www.sec.gov/Archives/edgar/data/49423/0000049423-95-000002.txt
10-K	ARABIAN SHIELD DEVELOPMENT	7039	1995-03-30	https://www.sec.gov/Archives/edgar/data/7039/0000950134-95-000583.txt
10-K	ARBOR PROPERTY	912025	1995-03-31	https://www.sec.gov/Archives/edgar/data/912025/0000950115-95-000071.txt
10-K	ARCO CHEMICAL	819544	1995-02-28	https://www.sec.gov/Archives/edgar/data/819544/0000950109-95-000495.txt
10-K	ARISTAR	7214	1995-03-28	https://www.sec.gov/Archives/edgar/data/7214/0000007214-95-000002.txt
10-K	ARKANSAS POWER & LIGHT	7323	1995-03-27	https://www.sec.gov/Archives/edgar/data/7323/0000065984-95-000008.txt
10-K	ARMCO	7383	1995-03-30	https://www.sec.gov/Archives/edgar/data/7383/0000007383-95-000033.txt
10-K	ARVIN INDUSTRIES	7636	1995-03-24	https://www.sec.gov/Archives/edgar/data/7636/0000007636-95-000005.txt
10-K	ASARCO	7649	1995-03-27	https://www.sec.gov/Archives/edgar/data/7649/0000007649-95-000005.txt
10-K	ASHLAND COAL	833890	1995-03-10	https://www.sec.gov/Archives/edgar/data/833890/0000950128-95-000049.txt
10-K	ASSOCIATES CORPORATION OF NORTH	7973	1995-03-21	https://www.sec.gov/Archives/edgar/data/7973/0000007973-95-000048.txt
10-K	ASSOCIATES FIRST CAPITAL	7974	1995-03-21	https://www.sec.gov/Archives/edgar/data/7974/0000007974-95-000007.txt
10-K	ASTEC INDUSTRIES	792987	1995-03-24	https://www.sec.gov/Archives/edgar/data/792987/0000792987-95-000003.txt
10-K	AT&T	5907	1995-03-27	https://www.sec.gov/Archives/edgar/data/5907/0000005907-95-000026.txt
10-K	ATARI	802019	1995-03-31	https://www.sec.gov/Archives/edgar/data/802019/0000802019-95-000003.txt
10-K	ATKINSON GUY F CO OF	8137	1995-03-20	https://www.sec.gov/Archives/edgar/data/8137/0000008137-95-000002.txt
10-K	ATLANTIC ENERGY	806393	1995-03-21	https://www.sec.gov/Archives/edgar/data/806393/0000008192-95-000012.txt
10-K	ATLANTIC RICHFIELD CO	775483	1995-03-01	https://www.sec.gov/Archives/edgar/data/775483/0000898430-95-000254.txt
10-K	AUDIOVOX	807707	1995-02-28	https://www.sec.gov/Archives/edgar/data/807707/0000807707-95-000006.txt
10-K	AUGAT	8462	1995-03-28	https://www.sec.gov/Archives/edgar/data/8462/0000950135-95-000779.txt
10-K	AVATAR HOLDINGS	39677	1995-03-30	https://www.sec.gov/Archives/edgar/data/39677/0000039677-95-000002.txt
10-K	AVCO FINANCIAL SERVICES	8795	1995-03-28	https://www.sec.gov/Archives/edgar/data/8795/0000892569-95-000086.txt
10-K	AVERY DENNISON	8818	1995-03-30	https://www.sec.gov/Archives/edgar/data/8818/0000898430-95-000424.txt
10-K	AVON PRODUCTS	8868	1995-03-27	https://www.sec.gov/Archives/edgar/data/8868/0000008868-95-000002.txt
10-K	AVONDALE INDUSTRIES	829444	1995-03-31	https://www.sec.gov/Archives/edgar/data/829444/0000829444-95-000002.txt
10-K	AYDIN	8919	1995-03-31	https://www.sec.gov/Archives/edgar/data/8919/0000008919-95-000005.txt
10-K	BAIRNCO CORP	350750	1995-03-24	https://www.sec.gov/Archives/edgar/data/350750/0000350750-95-000002.txt
10-K	BALCOR COLONIAL STORAGE INCOME FUND	763535	1995-03-31	https://www.sec.gov/Archives/edgar/data/763535/0000763535-95-000003.txt
10-K	BALCOR COLONIAL STORAGE INCOME FUND	795748	1995-03-31	https://www.sec.gov/Archives/edgar/data/795748/0000795748-95-000002.txt
10-K	BALCOR CURRENT INCOME FUND	763697	1995-03-31	https://www.sec.gov/Archives/edgar/data/763697/0000763697-95-000001.txt
10-K	BALCOR CURRENT INCOME	798790	1995-03-28	https://www.sec.gov/Archives/edgar/data/798790/0000798790-95-000002.txt
10-K	BALCOR EQUITY PENSION INVESTORS	723873	1995-03-28	https://www.sec.gov/Archives/edgar/data/723873/0000723873-95-000001.txt
10-K	BALCOR EQUITY PENSION INVESTORS	748501	1995-03-28	https://www.sec.gov/Archives/edgar/data/748501/0000748501-95-000001.txt
10-K	BALCOR EQUITY PENSION INVESTORS	768605	1995-03-31	https://www.sec.gov/Archives/edgar/data/768605/0000768605-95-000001.txt
10-K	BALCOR EQUITY PENSION INVESTORS	796805	1995-03-30	https://www.sec.gov/Archives/edgar/data/796805/0000796805-95-000001.txt
10-K	BALCOR EQUITY PROPERTIES	310614	1995-03-28	https://www.sec.gov/Archives/edgar/data/310614/0000310614-95-000001.txt
10-K	BALCOR EQUITY PROPERTIES	701785	1995-03-28	https://www.sec.gov/Archives/edgar/data/701785/0000701785-95-000002.txt
10-K	BALCOR EQUITY PROPERTIES	714913	1995-03-28	https://www.sec.gov/Archives/edgar/data/714913/0000714913-95-000002.txt
10-K	BALCOR EQUITY PROPERTIES	740553	1995-03-28	https://www.sec.gov/Archives/edgar/data/740553/0000740553-95-000001.txt
10-K	BALCOR GROWTH	792334	1995-03-29	https://www.sec.gov/Archives/edgar/data/792334/0000792334-95-000001.txt
10-K	BALCOR PENSION	225075	1995-03-30	https://www.sec.gov/Archives/edgar/data/225075/0000225075-95-000001.txt
10-K	BALCOR PENSION INVESTORS	350845	1995-03-30	https://www.sec.gov/Archives/edgar/data/350845/0000350845-95-000001.txt
10-K	BALCOR PENSION INVESTORS	357329	1995-03-28	https://www.sec.gov/Archives/edgar/data/357329/0000357329-95-000002.txt
10-K	BALCOR PENSION INVESTORS	709329	1995-03-28	https://www.sec.gov/Archives/edgar/data/709329/0000709329-95-000001.txt
10-K	BALCOR PENSION INVESTORS	732350	1995-03-30	https://www.sec.gov/Archives/edgar/data/732350/0000732350-95-000001.txt
10-K	BALCOR PENSION INVESTORS	755497	1995-03-31	https://www.sec.gov/Archives/edgar/data/755497/0000755497-95-000001.txt
10-K	BALCOR PENSION INVESTORS	783456	1995-03-30	https://www.sec.gov/Archives/edgar/data/783456/0000783456-95-000001.txt
10-K	BALCOR PREFERRED	819576	1995-03-31	https://www.sec.gov/Archives/edgar/data/819576/0000819576-95-000002.txt
10-K	BALCOR REALTY INVESTORS	705959	1995-03-30	https://www.sec.gov/Archives/edgar/data/705959/0000705959-95-000001.txt
10-K	BALCOR REALTY INVESTORS	726927	1995-03-28	https://www.sec.gov/Archives/edgar/data/726927/0000726927-95-000001.txt
10-K	BALCOR REALTY INVESTORS 84 SERIES	740582	1995-03-28	https://www.sec.gov/Archives/edgar/data/740582/0000740582-95-000002.txt
10-K	BALCOR REALTY INVESTORS 85 SERIES	751341	1995-03-28	https://www.sec.gov/Archives/edgar/data/751341/0000751341-95-000002.txt
10-K	BALCOR REALTY INVESTORS 85 SERIES	759831	1995-03-29	https://www.sec.gov/Archives/edgar/data/759831/0000759831-95-000001.txt
10-K	BALCOR REALTY INVESTORS 85 SERIES	766769	1995-03-28	https://www.sec.gov/Archives/edgar/data/766769/0000766769-95-000001.txt
10-K	BALCOR REALTY INVESTORS 86 SERIES	777574	1995-03-28	https://www.sec.gov/Archives/edgar/data/777574/0000777574-95-000002.txt
10-K	BALCOR REALTY INVESTORS LTD	355797	1995-03-28	https://www.sec.gov/Archives/edgar/data/355797/0000355797-95-000001.txt
10-K	BALDOR ELECTRIC	9342	1995-03-30	https://www.sec.gov/Archives/edgar/data/9342/0000009342-95-000008.txt
10-K	BALDWIN PIANO & ORGAN CO	797315	1995-03-30	https://www.sec.gov/Archives/edgar/data/797315/0000797315-95-000002.txt
10-K	BALLY ENTERTAINMENT	9435	1995-03-31	https://www.sec.gov/Archives/edgar/data/9435/0000950152-95-000556.txt
10-K	BALLY ENTERTAINMENT	9435	1995-03-31	https://www.sec.gov/Archives/edgar/data/9435/0000950152-95-000628.txt
10-K	BALLYS PARK PLACE	311359	1995-03-31	https://www.sec.gov/Archives/edgar/data/311359/0000311359-95-000002.txt
10-K	BALTIMORE GAS & ELECTRIC	9466	1995-03-30	https://www.sec.gov/Archives/edgar/data/9466/0000916641-95-000091.txt
10-K	BANC ONE CORP	36090	1995-03-29	https://www.sec.gov/Archives/edgar/data/36090/0000950152-95-000485.txt
10-K	BANGOR HYDRO ELECTRIC	9548	1995-03-31	https://www.sec.gov/Archives/edgar/data/9548/0000009548-95-000010.txt
10-K	BANK OF NEW HAMPSHIRE	313857	1995-03-24	https://www.sec.gov/Archives/edgar/data/313857/0000313857-95-000002.txt
10-K	BANK OF NEW YORK CO	9626	1995-03-30	https://www.sec.gov/Archives/edgar/data/9626/0000009626-95-000004.txt
10-K	BANKERS TRUST NEW YORK	9749	1995-03-10	https://www.sec.gov/Archives/edgar/data/9749/0000950123-95-000500.txt
10-K	BANPONCE	763901	1995-03-13	https://www.sec.gov/Archives/edgar/data/763901/0000950144-95-000626.txt
10-K	BANYAN HOTEL INVESTMENT	764897	1995-03-30	https://www.sec.gov/Archives/edgar/data/764897/0000764897-95-000006.txt
10-K	BARD C R INC	9892	1995-03-17	https://www.sec.gov/Archives/edgar/data/9892/0000009892-95-000005.txt
10-K	BARNES GROUP	9984	1995-03-10	https://www.sec.gov/Archives/edgar/data/9984/0000009984-95-000018.txt
10-K	BARNETT BANKS	10012	1995-02-03	https://www.sec.gov/Archives/edgar/data/10012/0000912057-95-000305.txt
10-K	BARRETT BUSINESS SERVICES	902791	1995-03-30	https://www.sec.gov/Archives/edgar/data/902791/0000892917-95-000070.txt
10-K	BATTLE MOUNTAIN GOLD	771498	1995-03-28	https://www.sec.gov/Archives/edgar/data/771498/0000912057-95-001749.txt
10-K	BAUSCH & LOMB	10427	1995-03-29	https://www.sec.gov/Archives/edgar/data/10427/0000010427-95-000006.txt
10-K	BAXTER INTERNATIONAL	10456	1995-03-24	https://www.sec.gov/Archives/edgar/data/10456/0000950131-95-000701.txt
10-K	BECKMAN INSTRUMENTS	840467	1995-02-08	https://www.sec.gov/Archives/edgar/data/840467/0000840467-95-000001.txt
10-K	BEDFORD PROPERTY INVESTORS	910079	1995-03-27	https://www.sec.gov/Archives/edgar/data/910079/0000910079-95-000006.txt
10-K	BEL FUSE INC	729580	1995-03-30	https://www.sec.gov/Archives/edgar/data/729580/0000950110-95-000197.txt
10-K	BELDEN & BLAKE	734778	1995-03-31	https://www.sec.gov/Archives/edgar/data/734778/0000950152-95-000525.txt
10-K	BELL ATLANTIC	732712	1995-03-30	https://www.sec.gov/Archives/edgar/data/732712/0000950109-95-001028.txt
10-K	BELL INDUSTRIES	314346	1995-02-23	https://www.sec.gov/Archives/edgar/data/314346/0000950150-95-000104.txt
10-K	BELLSOUTH	732713	1995-03-08	https://www.sec.gov/Archives/edgar/data/732713/0000912057-95-001219.txt
10-K	BELLSOUTH TELECOMMUNICATIONS	92088	1995-03-08	https://www.sec.gov/Archives/edgar/data/92088/0000912057-95-001218.txt
10-K	BELMONT	726294	1995-03-31	https://www.sec.gov/Archives/edgar/data/726294/0000726294-95-000021.txt
10-K	BENEFICIAL	8960	1995-03-23	https://www.sec.gov/Archives/edgar/data/8960/0000008960-95-000022.txt
10-K	BERKSHIRE HATHAWAY INC	109694	1995-03-30	https://www.sec.gov/Archives/edgar/data/109694/0000950150-95-000215.txt
10-K	BERLITZ INTERNATIONAL	856529	1995-03-31	https://www.sec.gov/Archives/edgar/data/856529/0000950142-95-000035.txt
10-K	BERRY PETROLEUM	778438	1995-03-28	https://www.sec.gov/Archives/edgar/data/778438/0000778438-95-000002.txt
10-K	BEST LOCK	11814	1995-03-31	https://www.sec.gov/Archives/edgar/data/11814/0000912057-95-002088.txt
10-K	BETHLEHEM STEEL CORP	11860	1995-03-23	https://www.sec.gov/Archives/edgar/data/11860/0000893220-95-000158.txt
10-K	BETZ LABORATORIES	11884	1995-03-28	https://www.sec.gov/Archives/edgar/data/11884/0000920049-95-000029.txt
10-K	BEVERLY HILLS MEDICAL OFFICE PARTNERS L	811800	1995-03-31	https://www.sec.gov/Archives/edgar/data/811800/0000811800-95-000001.txt
10-K	BFC FINANCIAL	315858	1995-03-31	https://www.sec.gov/Archives/edgar/data/315858/0000315858-95-000003.txt
10-K	BIC	11975	1995-03-30	https://www.sec.gov/Archives/edgar/data/11975/0000011975-95-000007.txt
10-K	BIG B	352720	1995-03-21	https://www.sec.gov/Archives/edgar/data/352720/0000950144-95-000695.txt
10-K	BIG O TIRES	718082	1995-03-30	https://www.sec.gov/Archives/edgar/data/718082/0000950131-95-000811.txt
10-K	BINDLEY WESTERN INDUSTRIES	722808	1995-03-30	https://www.sec.gov/Archives/edgar/data/722808/0000950131-95-000800.txt
10-K	BIOGEN	714655	1995-03-08	https://www.sec.gov/Archives/edgar/data/714655/0000714655-95-000001.txt
10-K	BIRD	12245	1995-03-29	https://www.sec.gov/Archives/edgar/data/12245/0000950135-95-000795.txt
10-K	BLACK & DECKER	12355	1995-03-20	https://www.sec.gov/Archives/edgar/data/12355/0000012355-95-000006.txt
10-K	BLACK HILLS	12400	1995-03-15	https://www.sec.gov/Archives/edgar/data/12400/0000012400-95-000005.txt
10-K	BMC INDUSTRIES	215310	1995-03-31	https://www.sec.gov/Archives/edgar/data/215310/0000912057-95-002037.txt
10-K	BOATMENS BANCSHARES INC	40454	1995-03-16	https://www.sec.gov/Archives/edgar/data/40454/0000950114-95-000038.txt
10-K	BOEING	12927	1995-03-09	https://www.sec.gov/Archives/edgar/data/12927/0000012927-95-000002.txt
10-K	BORG WARNER SECURITY	817945	1995-03-30	https://www.sec.gov/Archives/edgar/data/817945/0000950131-95-000803.txt
10-K	BOSTON EDISON	13372	1995-03-29	https://www.sec.gov/Archives/edgar/data/13372/0000013372-95-000012.txt
10-K	BOSTON GAS	13390	1995-03-16	https://www.sec.gov/Archives/edgar/data/13390/0000950109-95-000739.txt
10-K	BOWATER	743368	1995-03-29	https://www.sec.gov/Archives/edgar/data/743368/0000950168-95-000237.txt
10-K	BOWNE & CO	13610	1995-01-25	https://www.sec.gov/Archives/edgar/data/13610/0000950123-95-000110.txt
10-K	BRENCO	14029	1995-03-24	https://www.sec.gov/Archives/edgar/data/14029/0000014029-95-000004.txt
10-K	BRENTON BANKS	14060	1995-03-31	https://www.sec.gov/Archives/edgar/data/14060/0000916131-95-000009.txt
10-K	BRISTOL MYERS SQUIBB	14272	1995-03-29	https://www.sec.gov/Archives/edgar/data/14272/0000014272-95-000004.txt
10-K	BROWN & SHARPE MANUFACTURING CO	14637	1995-03-30	https://www.sec.gov/Archives/edgar/data/14637/0000950109-95-001020.txt
10-K	BRUNSWICK	14930	1995-03-23	https://www.sec.gov/Archives/edgar/data/14930/0000014930-95-000003.txt
10-K	BUCKEYE PARTNERS L	805022	1995-03-17	https://www.sec.gov/Archives/edgar/data/805022/0000950109-95-000758.txt
10-K	BUFFETS	750274	1995-03-24	https://www.sec.gov/Archives/edgar/data/750274/0000912057-95-001686.txt
10-K	BULOVA	15310	1995-03-27	https://www.sec.gov/Archives/edgar/data/15310/0000015310-95-000004.txt
10-K	BUREAU OF NATIONAL AFFAIRS	15393	1995-03-28	https://www.sec.gov/Archives/edgar/data/15393/0000015393-95-000008.txt
10-K	BURKE MILLS	15486	1995-03-31	https://www.sec.gov/Archives/edgar/data/15486/0000015486-95-000002.txt
10-K	BURLINGTON NORTHERN	351979	1995-02-17	https://www.sec.gov/Archives/edgar/data/351979/0000950109-95-000404.txt
10-K	BURLINGTON NORTHERN RAILROAD	15511	1995-02-17	https://www.sec.gov/Archives/edgar/data/15511/0000950109-95-000405.txt
10-K	BURNHAM PACIFIC PROPERTIES	805730	1995-03-23	https://www.sec.gov/Archives/edgar/data/805730/0000898430-95-000352.txt
10-K	BURR BROWN	715577	1995-03-29	https://www.sec.gov/Archives/edgar/data/715577/0000715577-95-000002.txt
10-K	BWC FINANCIAL	353650	1995-03-23	https://www.sec.gov/Archives/edgar/data/353650/0000353650-95-000004.txt
10-K	C TEC	310433	1995-03-31	https://www.sec.gov/Archives/edgar/data/310433/0000950109-95-001088.txt
10-K	CALGON CARBON	812701	1995-03-24	https://www.sec.gov/Archives/edgar/data/812701/0000950132-95-000091.txt
10-K	CALIFORNIA COMMERCIAL	704886	1995-03-31	https://www.sec.gov/Archives/edgar/data/704886/0000898430-95-000459.txt
10-K	CALIFORNIA ENERGY CO	720556	1995-03-24	https://www.sec.gov/Archives/edgar/data/720556/0000950136-95-000107.txt
10-K	CALIFORNIA REAL ESTATE INVESTMENT	16387	1995-03-31	https://www.sec.gov/Archives/edgar/data/16387/0000950148-95-000144.txt
10-K	CALIFORNIA SEVEN ASSOCIATES LTD	765506	1995-03-31	https://www.sec.gov/Archives/edgar/data/765506/0000765506-95-000003.txt
10-K	CALIFORNIA WATER SERVICE	16422	1995-03-28	https://www.sec.gov/Archives/edgar/data/16422/0000016422-95-000001.txt
10-K	CAMBREX	820081	1995-03-24	https://www.sec.gov/Archives/edgar/data/820081/0000950123-95-000669.txt
10-K	CAMBRIDGE ELECTRIC LIGHT	16573	1995-03-30	https://www.sec.gov/Archives/edgar/data/16573/0000016573-95-000001.txt
10-K	CANAL ELECTRIC	16906	1995-03-30	https://www.sec.gov/Archives/edgar/data/16906/0000016573-95-000002.txt
10-K	CAPITAL AUTO RECEIVABLES	893958	1995-03-29	https://www.sec.gov/Archives/edgar/data/893958/0000893958-95-000003.txt
10-K	CAPITAL CITIES ABC INC	17109	1995-03-29	https://www.sec.gov/Archives/edgar/data/17109/0000950130-95-000586.txt
10-K	CAPITAL CITY BANK GROUP	726601	1995-03-30	https://www.sec.gov/Archives/edgar/data/726601/0000726601-95-000002.txt
10-K	CAPITAL GROWTH MORTGAGE INVESTORS L	798533	1995-03-30	https://www.sec.gov/Archives/edgar/data/798533/0000928790-95-000006.txt
10-K	CAPSTEAD MORTGAGE	766701	1995-03-28	https://www.sec.gov/Archives/edgar/data/766701/0000930661-95-000043.txt
