formtype	companyname	cik	filingdate	url
10-K	AETRIUM	908598	2012-03-20	https://www.sec.gov/Archives/edgar/data/908598/0001144204-12-016108.txt
10-K	AF OCEAN INVESTMENT MANAGEMENT	1501489	2012-03-30	https://www.sec.gov/Archives/edgar/data/1501489/0001173375-12-000015.txt
10-K	AFC ENTERPRISES	1041379	2012-03-07	https://www.sec.gov/Archives/edgar/data/1041379/0001193125-12-101432.txt
10-K	AFFILIATED MANAGERS GROUP	1004434	2012-02-23	https://www.sec.gov/Archives/edgar/data/1004434/0001047469-12-001372.txt
10-K	AFFIRMATIVE INSURANCE HOLDINGS	1282543	2012-03-30	https://www.sec.gov/Archives/edgar/data/1282543/0001193125-12-143527.txt
10-K	AFFORDABLE GREEN HOMES	1403081	2012-03-27	https://www.sec.gov/Archives/edgar/data/1403081/0001199835-12-000138.txt
10-K	AFFYMAX	1158223	2012-03-14	https://www.sec.gov/Archives/edgar/data/1158223/0001047469-12-002631.txt
10-K	AFFYMETRIX	913077	2012-02-28	https://www.sec.gov/Archives/edgar/data/913077/0000913077-12-000013.txt
10-K	AFH ACQUISITION V,	1420033	2012-01-30	https://www.sec.gov/Archives/edgar/data/1420033/0001387131-12-000158.txt
10-K	AFH ACQUISITION VI,	1420034	2012-01-30	https://www.sec.gov/Archives/edgar/data/1420034/0001387131-12-000143.txt
10-K	AFH ACQUISITION VII,	1420035	2012-01-30	https://www.sec.gov/Archives/edgar/data/1420035/0001387131-12-000145.txt
10-K	AFH ACQUISITION X,	1419554	2012-01-30	https://www.sec.gov/Archives/edgar/data/1419554/0001387131-12-000151.txt
10-K	AFH ACQUISITION XI,	1419553	2012-01-30	https://www.sec.gov/Archives/edgar/data/1419553/0001387131-12-000153.txt
10-K	AFH ACQUISITION XII,	1419552	2012-01-30	https://www.sec.gov/Archives/edgar/data/1419552/0001387131-12-000155.txt
10-K	AFH Acquisition IX,	1419556	2012-01-30	https://www.sec.gov/Archives/edgar/data/1419556/0001387131-12-000149.txt
10-K	AFH Acquisition VIII,	1419560	2012-01-30	https://www.sec.gov/Archives/edgar/data/1419560/0001387131-12-000147.txt
10-K	AFH HOLDING V,	1419073	2012-03-30	https://www.sec.gov/Archives/edgar/data/1419073/0001387131-12-000991.txt
10-K	AFH HOLDING VI,	1419069	2012-03-30	https://www.sec.gov/Archives/edgar/data/1419069/0001387131-12-000993.txt
10-K	AFH HOLDING VII,	1419067	2012-03-30	https://www.sec.gov/Archives/edgar/data/1419067/0001387131-12-000997.txt
10-K	AFH Holding IV,	1406979	2012-03-30	https://www.sec.gov/Archives/edgar/data/1406979/0001387131-12-000984.txt
10-K	AFLAC	4977	2012-02-27	https://www.sec.gov/Archives/edgar/data/4977/0001193125-12-081967.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140040.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140043.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140053.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140061.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140071.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140075.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140085.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140089.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140097.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140101.txt
10-K	AFS SenSub	1347185	2012-03-29	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-12-140107.txt
10-K	AG Mortgage Investment Trust,	1514281	2012-03-19	https://www.sec.gov/Archives/edgar/data/1514281/0001193125-12-121710.txt
10-K	AGCO CORP	880266	2012-02-27	https://www.sec.gov/Archives/edgar/data/880266/0000880266-12-000004.txt
10-K	AGENUS	1098972	2012-03-06	https://www.sec.gov/Archives/edgar/data/1098972/0001193125-12-098885.txt
10-K	AGL RESOURCES	1004155	2012-02-22	https://www.sec.gov/Archives/edgar/data/1004155/0001004155-12-000017.txt
10-K	AGREE REALTY	917251	2012-03-12	https://www.sec.gov/Archives/edgar/data/917251/0001144204-12-014138.txt
10-K	AGY Holding	1431824	2012-03-30	https://www.sec.gov/Archives/edgar/data/1431824/0001193125-12-143508.txt
10-K	AIMCO PROPERTIES	926660	2012-02-23	https://www.sec.gov/Archives/edgar/data/926660/0001193125-12-074641.txt
10-K	AIR LEASE	1487712	2012-03-09	https://www.sec.gov/Archives/edgar/data/1487712/0001047469-12-002342.txt
10-K	AIR METHODS	816159	2012-02-29	https://www.sec.gov/Archives/edgar/data/816159/0001140361-12-011855.txt
10-K	AIS FUTURES FUND IV	1023453	2012-03-27	https://www.sec.gov/Archives/edgar/data/1023453/0001144204-12-017368.txt
10-K	AK STEEL HOLDING	918160	2012-02-27	https://www.sec.gov/Archives/edgar/data/918160/0000918160-12-000013.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2012-02-29	https://www.sec.gov/Archives/edgar/data/1086222/0001266432-12-000010.txt
10-K	AKORN	3116	2012-03-15	https://www.sec.gov/Archives/edgar/data/3116/0001157523-12-001414.txt
10-K	ALABAMA GAS	3146	2012-02-27	https://www.sec.gov/Archives/edgar/data/3146/0000277595-12-000007.txt
10-K	ALABAMA POWER	3153	2012-02-24	https://www.sec.gov/Archives/edgar/data/3153/0000092122-12-000016.txt
10-K	ALAMO GROUP	897077	2012-03-12	https://www.sec.gov/Archives/edgar/data/897077/0000897077-12-000004.txt
10-K	ALASKA AIR GROUP	766421	2012-02-21	https://www.sec.gov/Archives/edgar/data/766421/0000766421-12-000018.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS GROUP	1089511	2012-03-02	https://www.sec.gov/Archives/edgar/data/1089511/0001193125-12-094359.txt
10-K	ALASKA PACIFIC BANCSHARES	1081860	2012-03-21	https://www.sec.gov/Archives/edgar/data/1081860/0000939057-12-000088.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2012-02-28	https://www.sec.gov/Archives/edgar/data/819793/0000891092-12-001229.txt
10-K	ALBANY MOLECULAR RESEARCH	1065087	2012-03-15	https://www.sec.gov/Archives/edgar/data/1065087/0001144204-12-015296.txt
10-K	ALBEMARLE	915913	2012-02-22	https://www.sec.gov/Archives/edgar/data/915913/0001193125-12-071957.txt
10-K	ALCO,	734543	2012-03-30	https://www.sec.gov/Archives/edgar/data/734543/0001137050-12-000111.txt
10-K	ALCOA	4281	2012-02-16	https://www.sec.gov/Archives/edgar/data/4281/0001193125-12-065493.txt
10-K	ALERE	1145460	2012-02-29	https://www.sec.gov/Archives/edgar/data/1145460/0001193125-12-089446.txt
10-K	ALEXANDER & BALDWIN	3453	2012-02-28	https://www.sec.gov/Archives/edgar/data/3453/0000003453-12-000026.txt
10-K	ALEXANDERS	3499	2012-02-27	https://www.sec.gov/Archives/edgar/data/3499/0000003499-12-000005.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	2012-02-21	https://www.sec.gov/Archives/edgar/data/1035443/0001104659-12-011131.txt
10-K	ALEXION PHARMACEUTICALS	899866	2012-02-17	https://www.sec.gov/Archives/edgar/data/899866/0001445305-12-000363.txt
10-K	ALIGN TECHNOLOGY	1097149	2012-02-29	https://www.sec.gov/Archives/edgar/data/1097149/0001193125-12-089395.txt
10-K	ALIMERA SCIENCES	1267602	2012-03-30	https://www.sec.gov/Archives/edgar/data/1267602/0001193125-12-143815.txt
10-K	ALL AMERICAN SPORTPARK	930245	2012-03-23	https://www.sec.gov/Archives/edgar/data/930245/0001263279-12-000006.txt
10-K	ALLDIGITAL HOLDINGS,	1389217	2012-03-30	https://www.sec.gov/Archives/edgar/data/1389217/0001493152-12-000225.txt
10-K	ALLEGHANY CORP	775368	2012-02-24	https://www.sec.gov/Archives/edgar/data/775368/0001193125-12-076843.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2012-02-27	https://www.sec.gov/Archives/edgar/data/1018963/0001193125-12-081765.txt
10-K	ALLERGAN	850693	2012-02-28	https://www.sec.gov/Archives/edgar/data/850693/0000850693-12-000003.txt
10-K	ALLETE	66756	2012-02-15	https://www.sec.gov/Archives/edgar/data/66756/0000066756-12-000026.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2012-02-27	https://www.sec.gov/Archives/edgar/data/1101215/0001101215-12-000046.txt
10-K	ALLIANCE FIBER OPTIC PRODUCTS	1122342	2012-03-16	https://www.sec.gov/Archives/edgar/data/1122342/0001206774-12-001081.txt
10-K	ALLIANCE FINANCIAL CORP	796317	2012-03-14	https://www.sec.gov/Archives/edgar/data/796317/0001193125-12-114516.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2012-02-28	https://www.sec.gov/Archives/edgar/data/1086600/0001193125-12-085069.txt
10-K	ALLIANCEBERNSTEIN HOLDING	825313	2012-02-10	https://www.sec.gov/Archives/edgar/data/825313/0001140361-12-006703.txt
10-K	ALLIANCEBERNSTEIN	1109448	2012-02-10	https://www.sec.gov/Archives/edgar/data/1109448/0001140361-12-006701.txt
10-K	ALLIANT ENERGY	352541	2012-02-27	https://www.sec.gov/Archives/edgar/data/352541/0001193125-12-081622.txt
10-K	ALLIED DEFENSE GROUP	3952	2012-03-23	https://www.sec.gov/Archives/edgar/data/3952/0001193125-12-129474.txt
10-K	ALLIED MOTION TECHNOLOGIES	46129	2012-03-13	https://www.sec.gov/Archives/edgar/data/46129/0001047469-12-002529.txt
10-K	ALLOS THERAPEUTICS	1097264	2012-03-26	https://www.sec.gov/Archives/edgar/data/1097264/0001047469-12-003243.txt
10-K	ALLSCRIPTS HEALTHCARE SOLUTIONS,	1124804	2012-02-29	https://www.sec.gov/Archives/edgar/data/1124804/0001193125-12-089621.txt
10-K	ALLSTATE	899051	2012-02-22	https://www.sec.gov/Archives/edgar/data/899051/0001047469-12-001250.txt
10-K	ALLSTATE LIFE INSURANCE	352736	2012-03-08	https://www.sec.gov/Archives/edgar/data/352736/0001104659-12-016583.txt
10-K	ALMOST FAMILY	799231	2012-02-22	https://www.sec.gov/Archives/edgar/data/799231/0001104659-12-011520.txt
10-K	ALNYLAM PHARMACEUTICALS,	1178670	2012-02-13	https://www.sec.gov/Archives/edgar/data/1178670/0001193125-12-053552.txt
10-K	ALP LIQUIDATING	814046	2012-03-21	https://www.sec.gov/Archives/edgar/data/814046/0000892626-12-000062.txt
10-K	ALPHA PRO TECH	884269	2012-03-15	https://www.sec.gov/Archives/edgar/data/884269/0001437749-12-002336.txt
10-K	ALSERES PHARMACEUTICALS INC	94784	2012-03-29	https://www.sec.gov/Archives/edgar/data/94784/0001193125-12-139930.txt
10-K	ALST Casino Holdco,	1527705	2012-03-30	https://www.sec.gov/Archives/edgar/data/1527705/0001193125-12-143538.txt
10-K	ALTAIR NANOTECHNOLOGIES	1016546	2012-03-30	https://www.sec.gov/Archives/edgar/data/1016546/0001437749-12-003144.txt
10-K	ALTERA	768251	2012-02-17	https://www.sec.gov/Archives/edgar/data/768251/0000768251-12-000013.txt
10-K	ALTERNET SYSTEMS	1126003	2012-03-30	https://www.sec.gov/Archives/edgar/data/1126003/0001062993-12-001065.txt
10-K	ALTERRA CAPITAL HOLDINGS	1141719	2012-02-24	https://www.sec.gov/Archives/edgar/data/1141719/0001193125-12-077441.txt
10-K	ALTRIA GROUP,	764180	2012-02-16	https://www.sec.gov/Archives/edgar/data/764180/0001193125-12-064660.txt
10-K	AMAG PHARMACEUTICALS	792977	2012-03-08	https://www.sec.gov/Archives/edgar/data/792977/0001047469-12-002297.txt
10-K	AMARIN CORP	897448	2012-02-29	https://www.sec.gov/Archives/edgar/data/897448/0001193125-12-089181.txt
10-K	AMARU	1139822	2012-03-30	https://www.sec.gov/Archives/edgar/data/1139822/0001019687-12-001159.txt
10-K	AMAZON COM	1018724	2012-02-01	https://www.sec.gov/Archives/edgar/data/1018724/0001193125-12-032846.txt
10-K	AMBAC FINANCIAL GROUP	874501	2012-03-22	https://www.sec.gov/Archives/edgar/data/874501/0001193125-12-127521.txt
10-K	AMBASE	20639	2012-03-28	https://www.sec.gov/Archives/edgar/data/20639/0000020639-12-000020.txt
10-K	AMBASSADORS GROUP	1162315	2012-03-12	https://www.sec.gov/Archives/edgar/data/1162315/0001162315-12-000024.txt
10-K	AMBIENT CORP	1047919	2012-03-06	https://www.sec.gov/Archives/edgar/data/1047919/0001354488-12-001011.txt
10-K	AMC Networks	1514991	2012-03-15	https://www.sec.gov/Archives/edgar/data/1514991/0001193125-12-117631.txt
10-K	AMCOL INTERNATIONAL	813621	2012-02-29	https://www.sec.gov/Archives/edgar/data/813621/0001193125-12-087975.txt
10-K	AMEDISYS	896262	2012-02-28	https://www.sec.gov/Archives/edgar/data/896262/0001193125-12-085131.txt
10-K	AMERA LINK	1133266	2012-03-30	https://www.sec.gov/Archives/edgar/data/1133266/0001096906-12-000776.txt
10-K	AMEREN	1002910	2012-02-28	https://www.sec.gov/Archives/edgar/data/1002910/0001193125-12-085489.txt
10-K	AMEREN ENERGY GENERATING	1135361	2012-02-28	https://www.sec.gov/Archives/edgar/data/1135361/0001193125-12-085489.txt
10-K	AMERIANA	855574	2012-03-29	https://www.sec.gov/Archives/edgar/data/855574/0001193125-12-139363.txt
10-K	AMERICA FIRST TAX EXEMPT INVESTORS	1059142	2012-03-02	https://www.sec.gov/Archives/edgar/data/1059142/0001059142-12-000004.txt
10-K	AMERICAN AIRLINES	4515	2012-02-15	https://www.sec.gov/Archives/edgar/data/4515/0001193125-12-063506.txt
10-K	AMERICAN APPAREL,	1336545	2012-03-14	https://www.sec.gov/Archives/edgar/data/1336545/0001445305-12-000670.txt
10-K	AMERICAN AXLE & MANUFACTURING HOLDINGS	1062231	2012-02-09	https://www.sec.gov/Archives/edgar/data/1062231/0001062231-12-000017.txt
10-K	AMERICAN BAR ASSOCIATION MEMBERS / NORTHERN TRUST	878375	2012-03-23	https://www.sec.gov/Archives/edgar/data/878375/0001193125-12-127834.txt
10-K	AMERICAN BILTRITE	4611	2012-03-29	https://www.sec.gov/Archives/edgar/data/4611/0001171520-12-000278.txt
10-K	AMERICAN CAMPUS COMMUNITIES	1283630	2012-02-28	https://www.sec.gov/Archives/edgar/data/1283630/0001188112-12-000524.txt
10-K	AMERICAN CAPITAL,	817473	2012-02-27	https://www.sec.gov/Archives/edgar/data/817473/0000817473-12-000007.txt
10-K	AMERICAN CHURCH MORTGAGE	934543	2012-03-30	https://www.sec.gov/Archives/edgar/data/934543/0000934543-12-000003.txt
10-K	AMERICAN CRYOSTEM	1468679	2012-01-13	https://www.sec.gov/Archives/edgar/data/1468679/0001019056-12-000032.txt
10-K	AMERICAN DG ENERGY	1378706	2012-03-26	https://www.sec.gov/Archives/edgar/data/1378706/0001144204-12-017003.txt
10-K	AMERICAN EAGLE GROUP	882800	2012-03-30	https://www.sec.gov/Archives/edgar/data/882800/0001078782-12-000882.txt
10-K	AMERICAN EAGLE OUTFITTERS	919012	2012-03-15	https://www.sec.gov/Archives/edgar/data/919012/0001193125-12-117468.txt
10-K	AMERICAN ELECTRIC POWER CO	4904	2012-02-28	https://www.sec.gov/Archives/edgar/data/4904/0000004904-12-000013.txt
10-K	AMERICAN EQUITY INVESTMENT LIFE HOLDING	1039828	2012-03-01	https://www.sec.gov/Archives/edgar/data/1039828/0001039828-12-000011.txt
10-K	AMERICAN EXPRESS	4962	2012-02-24	https://www.sec.gov/Archives/edgar/data/4962/0001193125-12-077400.txt
10-K	AMERICAN EXPRESS CREDIT ACCOUNT MASTER	1003509	2012-03-20	https://www.sec.gov/Archives/edgar/data/1003509/0001193125-12-123108.txt
10-K	AMERICAN EXPRESS CREDIT	4969	2012-03-15	https://www.sec.gov/Archives/edgar/data/4969/0001193125-12-117442.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP	949349	2012-03-20	https://www.sec.gov/Archives/edgar/data/949349/0001193125-12-123108.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP III	1283434	2012-03-20	https://www.sec.gov/Archives/edgar/data/1283434/0001193125-12-123108.txt
