formtype	companyname	cik	filingdate	url
10-K	ANDOVER BANCORP	810589	1996-03-20	https://www.sec.gov/Archives/edgar/data/810589/0000950135-96-001413.txt
10-K	ANGELES PARTICIPATING MORTGAGE	831972	1996-03-04	https://www.sec.gov/Archives/edgar/data/831972/0000898430-96-000737.txt
10-K	ANIXTER INTERNATIONAL	52795	1996-03-15	https://www.sec.gov/Archives/edgar/data/52795/0000950137-96-000277.txt
10-K	ANR PIPELINE	65695	1996-03-29	https://www.sec.gov/Archives/edgar/data/65695/0000065695-96-000001.txt
10-K	ANTHONY INDUSTRIES	6720	1996-03-29	https://www.sec.gov/Archives/edgar/data/6720/0000898430-96-001049.txt
10-K	ANUHCO	719271	1996-03-14	https://www.sec.gov/Archives/edgar/data/719271/0000719271-96-000008.txt
10-K	APACHE	6769	1996-03-27	https://www.sec.gov/Archives/edgar/data/6769/0000950129-96-000468.txt
10-K	APACHE PETROLEUM PARTNERSHIP 1980-I	318681	1996-03-29	https://www.sec.gov/Archives/edgar/data/318681/0000318681-96-000002.txt
10-K	APCO ARGENTINA	311471	1996-03-18	https://www.sec.gov/Archives/edgar/data/311471/0000950134-96-000765.txt
10-K	APPALACHIAN POWER	6879	1996-03-28	https://www.sec.gov/Archives/edgar/data/6879/0000006879-96-000007.txt
10-K	APPLEBEES INTERNATIONAL	853665	1996-03-15	https://www.sec.gov/Archives/edgar/data/853665/0000853665-96-000006.txt
10-K	APPLIED BIOSCIENCE INTERNATIONAL	810723	1996-03-28	https://www.sec.gov/Archives/edgar/data/810723/0000950133-96-000285.txt
10-K	APPLIED MATERIALS INC	6951	1996-01-12	https://www.sec.gov/Archives/edgar/data/6951/0000891618-96-000013.txt
10-K	APT HOUSING PARTNERS LTD	721465	1996-03-29	https://www.sec.gov/Archives/edgar/data/721465/0000721465-96-000004.txt
10-K	AQUARION	49423	1996-03-27	https://www.sec.gov/Archives/edgar/data/49423/0000049423-96-000002.txt
10-K	ARCH PETROLEUM INC	320678	1996-03-25	https://www.sec.gov/Archives/edgar/data/320678/0000950109-96-001733.txt
10-K	ARCO CHEMICAL	819544	1996-02-29	https://www.sec.gov/Archives/edgar/data/819544/0000950109-96-001248.txt
10-K	ARDEN GROUP	225051	1996-03-25	https://www.sec.gov/Archives/edgar/data/225051/0000912057-96-005047.txt
10-K	ARGONAUT GROUP	800082	1996-03-05	https://www.sec.gov/Archives/edgar/data/800082/0000891618-96-000126.txt
10-K	ARISTAR	7214	1996-03-26	https://www.sec.gov/Archives/edgar/data/7214/0000007214-96-000002.txt
10-K	ARKANSAS BEST CORP	894405	1996-03-29	https://www.sec.gov/Archives/edgar/data/894405/0000894405-96-000004.txt
10-K	ARKANSAS POWER & LIGHT	7323	1996-03-11	https://www.sec.gov/Archives/edgar/data/7323/0000065984-96-000046.txt
10-K	ARMATRON INTERNATIONAL	8699	1996-01-16	https://www.sec.gov/Archives/edgar/data/8699/0000910647-96-000006.txt
10-K	ARMSTRONG WORLD INDUSTRIES	7431	1996-03-28	https://www.sec.gov/Archives/edgar/data/7431/0000950109-96-001813.txt
10-K	ARROW FINANCIAL	717538	1996-03-28	https://www.sec.gov/Archives/edgar/data/717538/0000717538-96-000019.txt
10-K	ARTISTIC GREETINGS	7610	1996-03-29	https://www.sec.gov/Archives/edgar/data/7610/0000927550-96-000025.txt
10-K	ARVIN INDUSTRIES	7636	1996-03-25	https://www.sec.gov/Archives/edgar/data/7636/0000007636-96-000008.txt
10-K	ASA INTERNATIONAL	793961	1996-03-28	https://www.sec.gov/Archives/edgar/data/793961/0000950135-96-001541.txt
10-K	ASARCO	7649	1996-03-20	https://www.sec.gov/Archives/edgar/data/7649/0000007649-96-000002.txt
10-K	ASHA	789547	1996-02-12	https://www.sec.gov/Archives/edgar/data/789547/0000948830-96-000019.txt
10-K	ASHWORTH	820774	1996-01-29	https://www.sec.gov/Archives/edgar/data/820774/0000898430-96-000232.txt
10-K	ASSISTED HOUSING FUND LP	825535	1996-03-29	https://www.sec.gov/Archives/edgar/data/825535/0000825535-96-000004.txt
10-K	ASSOCIATED	7789	1996-03-25	https://www.sec.gov/Archives/edgar/data/7789/0000912057-96-005082.txt
10-K	ASTEC INDUSTRIES	792987	1996-03-15	https://www.sec.gov/Archives/edgar/data/792987/0000792987-96-000011.txt
10-K	AT&T	5907	1996-02-28	https://www.sec.gov/Archives/edgar/data/5907/0000005907-96-000010.txt
10-K	ATA RESEARCH PROFUTURES DIVERSIFIED FUND L	812192	1996-03-29	https://www.sec.gov/Archives/edgar/data/812192/0000945227-96-000006.txt
10-K	ATEL CASH DISTRIBUTION	785857	1996-03-28	https://www.sec.gov/Archives/edgar/data/785857/0000785857-96-000001.txt
10-K	ATEL CASH DISTRIBUTION FUND	823065	1996-03-28	https://www.sec.gov/Archives/edgar/data/823065/0000823065-96-000001.txt
10-K	ATKINSON GUY F CO OF	8137	1996-03-20	https://www.sec.gov/Archives/edgar/data/8137/0000008137-96-000001.txt
10-K	ATLANTIC CITY ELECTRIC	8192	1996-03-19	https://www.sec.gov/Archives/edgar/data/8192/0000008192-96-000009.txt
10-K	ATLANTIC ENERGY	806393	1996-03-19	https://www.sec.gov/Archives/edgar/data/806393/0000008192-96-000009.txt
10-K	ATLANTIS PLASTICS	811828	1996-03-29	https://www.sec.gov/Archives/edgar/data/811828/0000950144-96-001369.txt
10-K	ATRIX LABORATORIES	809875	1996-03-11	https://www.sec.gov/Archives/edgar/data/809875/0000950134-96-000672.txt
10-K	AUBURN	707364	1996-03-29	https://www.sec.gov/Archives/edgar/data/707364/0000707364-96-000001.txt
10-K	AUDIOVOX	807707	1996-02-28	https://www.sec.gov/Archives/edgar/data/807707/0000807707-96-000002.txt
10-K	AUGAT	8462	1996-03-28	https://www.sec.gov/Archives/edgar/data/8462/0000950135-96-001517.txt
10-K	AURORA ELECTRONICS	319237	1996-01-16	https://www.sec.gov/Archives/edgar/data/319237/0000892569-96-000031.txt
10-K	AUTOMOBILE PROTECTION CORP	833441	1996-03-29	https://www.sec.gov/Archives/edgar/data/833441/0000949459-96-000008.txt
10-K	AUTOTOTE	750004	1996-01-29	https://www.sec.gov/Archives/edgar/data/750004/0000950109-96-000435.txt
10-K	AVCO FINANCIAL SERVICES	8795	1996-03-28	https://www.sec.gov/Archives/edgar/data/8795/0000892569-96-000297.txt
10-K	AVERY DENNISON	8818	1996-03-29	https://www.sec.gov/Archives/edgar/data/8818/0000898430-96-001108.txt
10-K	AVON PRODUCTS	8868	1996-03-29	https://www.sec.gov/Archives/edgar/data/8868/0000008868-96-000001.txt
10-K	AZTAR	852807	1996-03-21	https://www.sec.gov/Archives/edgar/data/852807/0000852807-96-000009.txt
10-K	BADGER METER	9092	1996-03-27	https://www.sec.gov/Archives/edgar/data/9092/0000950124-96-001346.txt
10-K	BAIRNCO CORP	350750	1996-03-27	https://www.sec.gov/Archives/edgar/data/350750/0000350750-96-000003.txt
10-K	BAKER MICHAEL	9263	1996-03-28	https://www.sec.gov/Archives/edgar/data/9263/0000009263-96-000002.txt
10-K	BALCOR COLONIAL STORAGE INCOME FUND	795748	1996-03-20	https://www.sec.gov/Archives/edgar/data/795748/0000795748-96-000002.txt
10-K	BALCOR CURRENT INCOME FUND	763697	1996-03-29	https://www.sec.gov/Archives/edgar/data/763697/0001000158-96-000036.txt
10-K	BALCOR CURRENT INCOME	798790	1996-03-29	https://www.sec.gov/Archives/edgar/data/798790/0001000158-96-000032.txt
10-K	BALCOR EQUITY PENSION INVESTORS	796805	1996-03-28	https://www.sec.gov/Archives/edgar/data/796805/0001000158-96-000030.txt
10-K	BALCOR EQUITY PROPERTIES	310614	1996-03-28	https://www.sec.gov/Archives/edgar/data/310614/0001000158-96-000029.txt
10-K	BALCOR EQUITY PROPERTIES	701785	1996-03-28	https://www.sec.gov/Archives/edgar/data/701785/0001000158-96-000027.txt
10-K	BALCOR EQUITY PROPERTIES	740553	1996-03-29	https://www.sec.gov/Archives/edgar/data/740553/0001000158-96-000034.txt
10-K	BALCOR GROWTH	792334	1996-03-26	https://www.sec.gov/Archives/edgar/data/792334/0001000158-96-000024.txt
10-K	BALCOR PENSION INVESTORS	350845	1996-03-29	https://www.sec.gov/Archives/edgar/data/350845/0001000158-96-000033.txt
10-K	BALCOR REALTY INVESTORS	705959	1996-03-28	https://www.sec.gov/Archives/edgar/data/705959/0001000158-96-000028.txt
10-K	BALCOR REALTY INVESTORS	726927	1996-03-29	https://www.sec.gov/Archives/edgar/data/726927/0001000158-96-000038.txt
10-K	BALCOR REALTY INVESTORS 84 SERIES	740582	1996-03-26	https://www.sec.gov/Archives/edgar/data/740582/0001000158-96-000026.txt
10-K	BALCOR REALTY INVESTORS 85 SERIES	751341	1996-03-29	https://www.sec.gov/Archives/edgar/data/751341/0001000158-96-000035.txt
10-K	BALCOR REALTY INVESTORS 85 SERIES	759831	1996-03-29	https://www.sec.gov/Archives/edgar/data/759831/0001000158-96-000037.txt
10-K	BALCOR REALTY INVESTORS 85 SERIES	766769	1996-03-29	https://www.sec.gov/Archives/edgar/data/766769/0001000158-96-000039.txt
10-K	BALDOR ELECTRIC	9342	1996-03-28	https://www.sec.gov/Archives/edgar/data/9342/0000009342-96-000007.txt
10-K	BALTEK	9442	1996-03-26	https://www.sec.gov/Archives/edgar/data/9442/0000914317-96-000050.txt
10-K	BALTIMORE GAS & ELECTRIC	9466	1996-03-29	https://www.sec.gov/Archives/edgar/data/9466/0000950169-96-000063.txt
10-K	BANC ONE CORP	36090	1996-03-28	https://www.sec.gov/Archives/edgar/data/36090/0000950152-96-001221.txt
10-K	BANCFIRST CORP	760498	1996-03-28	https://www.sec.gov/Archives/edgar/data/760498/0000912057-96-005443.txt
10-K	BANCORP HAWAII	46195	1996-02-28	https://www.sec.gov/Archives/edgar/data/46195/0000898430-96-000696.txt
10-K	BANGOR HYDRO ELECTRIC	9548	1996-03-27	https://www.sec.gov/Archives/edgar/data/9548/0000009548-96-000009.txt
10-K	BANK OF NEW HAMPSHIRE	313857	1996-03-28	https://www.sec.gov/Archives/edgar/data/313857/0000313857-96-000001.txt
10-K	BANK OF NEW YORK CO	9626	1996-03-27	https://www.sec.gov/Archives/edgar/data/9626/0000009626-96-000011.txt
10-K	BANKERS TRUST NEW YORK	9749	1996-03-07	https://www.sec.gov/Archives/edgar/data/9749/0000950123-96-001039.txt
10-K	BANPONCE	763901	1996-03-19	https://www.sec.gov/Archives/edgar/data/763901/0000950144-96-001021.txt
10-K	BANTA	9801	1996-03-27	https://www.sec.gov/Archives/edgar/data/9801/0000897069-96-000066.txt
10-K	BAR HARBOR	743367	1996-03-28	https://www.sec.gov/Archives/edgar/data/743367/0000743367-96-000002.txt
10-K	BARD C R INC	9892	1996-03-26	https://www.sec.gov/Archives/edgar/data/9892/0000009892-96-000008.txt
10-K	BARNES GROUP	9984	1996-03-11	https://www.sec.gov/Archives/edgar/data/9984/0000009984-96-000026.txt
10-K	BARNETT BANKS	10012	1996-02-07	https://www.sec.gov/Archives/edgar/data/10012/0000912057-96-001675.txt
10-K	BARRETT BUSINESS SERVICES	902791	1996-03-29	https://www.sec.gov/Archives/edgar/data/902791/0000892917-96-000053.txt
10-K	BARRETT RESOURCES	351993	1996-03-18	https://www.sec.gov/Archives/edgar/data/351993/0000927356-96-000108.txt
10-K	BARRY R G CORP	749872	1996-03-29	https://www.sec.gov/Archives/edgar/data/749872/0000950152-96-001260.txt
10-K	BASE TEN SYSTEMS	10242	1996-01-29	https://www.sec.gov/Archives/edgar/data/10242/0000912057-96-000972.txt
10-K	BATH NATIONAL	709335	1996-03-20	https://www.sec.gov/Archives/edgar/data/709335/0000709335-96-000009.txt
10-K	BAUSCH & LOMB	10427	1996-03-29	https://www.sec.gov/Archives/edgar/data/10427/0000010427-96-000031.txt
10-K	BAXTER INTERNATIONAL	10456	1996-03-22	https://www.sec.gov/Archives/edgar/data/10456/0000912057-96-004966.txt
10-K	BAY AREA	701153	1996-03-29	https://www.sec.gov/Archives/edgar/data/701153/0000940401-96-000007.txt
10-K	BAYPORT RESTAURANT GROUP	356622	1996-03-25	https://www.sec.gov/Archives/edgar/data/356622/0000950170-96-000084.txt
10-K	BDM INTERNATIONAL INC	870763	1996-03-12	https://www.sec.gov/Archives/edgar/data/870763/0000950112-96-000762.txt
10-K	BEAUTICONTROL COSMETICS	788330	1996-02-28	https://www.sec.gov/Archives/edgar/data/788330/0000788330-96-000004.txt
10-K	BECKMAN INSTRUMENTS	840467	1996-02-13	https://www.sec.gov/Archives/edgar/data/840467/0000840467-96-000004.txt
10-K	BEDFORD PROPERTY INVESTORS	910079	1996-03-25	https://www.sec.gov/Archives/edgar/data/910079/0000910079-96-000020.txt
10-K	BEL FUSE INC	729580	1996-03-29	https://www.sec.gov/Archives/edgar/data/729580/0000950110-96-000322.txt
10-K	BELDEN & BLAKE CORP	880114	1996-03-14	https://www.sec.gov/Archives/edgar/data/880114/0000950152-96-000974.txt
10-K	BELL NATIONAL	75439	1996-03-29	https://www.sec.gov/Archives/edgar/data/75439/0000894579-96-000017.txt
10-K	BELLSOUTH	732713	1996-02-29	https://www.sec.gov/Archives/edgar/data/732713/0000912057-96-003316.txt
10-K	BELLSOUTH TELECOMMUNICATIONS	92088	1996-02-29	https://www.sec.gov/Archives/edgar/data/92088/0000912057-96-003321.txt
10-K	BELMONT	726294	1996-03-21	https://www.sec.gov/Archives/edgar/data/726294/0000726294-96-000009.txt
10-K	BELO A H	356080	1996-02-28	https://www.sec.gov/Archives/edgar/data/356080/0000950134-96-000568.txt
10-K	BEMIS CO	11199	1996-03-19	https://www.sec.gov/Archives/edgar/data/11199/0000912057-96-004754.txt
10-K	BENEFICIAL	8960	1996-03-26	https://www.sec.gov/Archives/edgar/data/8960/0000008960-96-000018.txt
10-K	BERKLEY W R	11544	1996-03-26	https://www.sec.gov/Archives/edgar/data/11544/0000914039-96-000065.txt
10-K	BERKSHIRE HATHAWAY INC	109694	1996-03-27	https://www.sec.gov/Archives/edgar/data/109694/0000950150-96-000183.txt
10-K	BERRY & BOYLE CLUSTER HOUSING	726995	1996-03-29	https://www.sec.gov/Archives/edgar/data/726995/0000726995-96-000002.txt
10-K	BERRY PETROLEUM	778438	1996-03-18	https://www.sec.gov/Archives/edgar/data/778438/0000778438-96-000010.txt
10-K	BETHLEHEM STEEL CORP	11860	1996-03-27	https://www.sec.gov/Archives/edgar/data/11860/0000011860-96-000010.txt
10-K	BETZ LABORATORIES	11884	1996-03-29	https://www.sec.gov/Archives/edgar/data/11884/0001010509-96-000005.txt
10-K	BF ENTERPRISES	814856	1996-03-28	https://www.sec.gov/Archives/edgar/data/814856/0000912057-96-005381.txt
10-K	BINDLEY WESTERN INDUSTRIES	722808	1996-03-29	https://www.sec.gov/Archives/edgar/data/722808/0000950137-96-000403.txt
10-K	BINKS MANUFACTURING	12180	1996-02-28	https://www.sec.gov/Archives/edgar/data/12180/0000912057-96-003193.txt
10-K	BIO VASCULAR	780127	1996-01-19	https://www.sec.gov/Archives/edgar/data/780127/0000912057-96-000637.txt
10-K	BIOCONTROL TECHNOLOGY	225211	1996-02-05	https://www.sec.gov/Archives/edgar/data/225211/0000225211-96-000001.txt
10-K	BIOGEN	714655	1996-02-02	https://www.sec.gov/Archives/edgar/data/714655/0000714655-96-000002.txt
10-K	BIOPOOL INTERNATIONAL	830736	1996-03-25	https://www.sec.gov/Archives/edgar/data/830736/0000830736-96-000007.txt
10-K	BISCAYNE APPAREL INC	88706	1996-03-29	https://www.sec.gov/Archives/edgar/data/88706/0000911420-96-000046.txt
10-K	BLACK & DECKER	12355	1996-02-29	https://www.sec.gov/Archives/edgar/data/12355/0000012355-96-000006.txt
10-K	BLACK DOME ENERGY	316704	1996-03-25	https://www.sec.gov/Archives/edgar/data/316704/0000316704-96-000001.txt
10-K	BLESSINGS	12614	1996-03-27	https://www.sec.gov/Archives/edgar/data/12614/0000916641-96-000199.txt
10-K	BNH BANCSHARES	764205	1996-03-22	https://www.sec.gov/Archives/edgar/data/764205/0000950110-96-000281.txt
10-K	BOATMENS BANCSHARES INC	40454	1996-03-15	https://www.sec.gov/Archives/edgar/data/40454/0000950114-96-000057.txt
10-K	BODDIE NOELL PROPERTIES	812150	1996-03-27	https://www.sec.gov/Archives/edgar/data/812150/0000812150-96-000003.txt
10-K	BOEING	12927	1996-03-13	https://www.sec.gov/Archives/edgar/data/12927/0000012927-96-000003.txt
10-K	BOSTON	760079	1996-01-29	https://www.sec.gov/Archives/edgar/data/760079/0000950156-96-000084.txt
