formtype	companyname	cik	filingdate	url
10-K	ABATIX ENVIRONMENTAL	845779	1998-03-25	https://www.sec.gov/Archives/edgar/data/845779/0000845779-98-000002.txt
10-K	ABBOTT	1800	1998-03-09	https://www.sec.gov/Archives/edgar/data/1800/0001047469-98-009108.txt
10-K	ABLE TELCOM HOLDING	826411	1998-02-13	https://www.sec.gov/Archives/edgar/data/826411/0000950170-98-000282.txt
10-K	ABRAXAS PETROLEUM	867665	1998-03-31	https://www.sec.gov/Archives/edgar/data/867665/0000867665-98-000008.txt
10-K	ABT BUILDING PRODUCTS	902476	1998-03-20	https://www.sec.gov/Archives/edgar/data/902476/0000950130-98-001359.txt
10-K	ACCENT COLOR SCIENCES	921898	1998-03-30	https://www.sec.gov/Archives/edgar/data/921898/0000921898-98-000020.txt
10-K	ACCENT SOFTWARE INTERNATIONAL	945321	1998-03-31	https://www.sec.gov/Archives/edgar/data/945321/0001047469-98-013172.txt
10-K	ACCEPTANCE INSURANCE COMPANIES	74783	1998-03-31	https://www.sec.gov/Archives/edgar/data/74783/0000074783-98-000003.txt
10-K	ACCOUNT PORTFOLIOS GP	1029715	1998-03-31	https://www.sec.gov/Archives/edgar/data/1029715/0000950127-98-000156.txt
10-K	ACCOUNT PORTFOLIOS	1029307	1998-03-31	https://www.sec.gov/Archives/edgar/data/1029307/0000950127-98-000156.txt
10-K	ACCOUNT PORTFOLIOS	1029308	1998-03-31	https://www.sec.gov/Archives/edgar/data/1029308/0000950127-98-000156.txt
10-K	ACCUSTAFF	924646	1998-03-31	https://www.sec.gov/Archives/edgar/data/924646/0000924646-98-000003.txt
10-K	ACKERLEY GROUP	319120	1998-03-31	https://www.sec.gov/Archives/edgar/data/319120/0000891554-98-000357.txt
10-K	ACMAT	2062	1998-03-31	https://www.sec.gov/Archives/edgar/data/2062/0000914039-98-000133.txt
10-K	ACME UNITED	2098	1998-03-27	https://www.sec.gov/Archives/edgar/data/2098/0001026608-98-000010.txt
10-K	ACNIELSEN	1019878	1998-03-26	https://www.sec.gov/Archives/edgar/data/1019878/0001019878-98-000005.txt
10-K	ACT MANUFACTURING	937971	1998-03-31	https://www.sec.gov/Archives/edgar/data/937971/0000927016-98-001316.txt
10-K	ACTEL	907687	1998-03-31	https://www.sec.gov/Archives/edgar/data/907687/0000907687-98-000026.txt
10-K	ACTV INC	854152	1998-03-31	https://www.sec.gov/Archives/edgar/data/854152/0000950146-98-000517.txt
10-K	ACUSON	717014	1998-03-27	https://www.sec.gov/Archives/edgar/data/717014/0001012870-98-000763.txt
10-K	ACX TECHNOLOGIES	892793	1998-03-23	https://www.sec.gov/Archives/edgar/data/892793/0000892793-98-000011.txt
10-K	ADAMS OUTDOOR ADVERTISING	1011977	1998-03-31	https://www.sec.gov/Archives/edgar/data/1011977/0000950109-98-002358.txt
10-K	ADAMS OUTDOOR ADVERTISING LTD	1011976	1998-03-31	https://www.sec.gov/Archives/edgar/data/1011976/0000950109-98-002358.txt
10-K	ADAPTIVE SOLUTIONS	873952	1998-03-30	https://www.sec.gov/Archives/edgar/data/873952/0001047469-98-012560.txt
10-K	ADC TELECOMMUNICATIONS	61478	1998-01-16	https://www.sec.gov/Archives/edgar/data/61478/0001047469-98-001384.txt
10-K	ADFLEX SOLUTIONS	925743	1998-03-26	https://www.sec.gov/Archives/edgar/data/925743/0000950153-98-000268.txt
10-K	ADMINISTAFF INC	1000753	1998-03-13	https://www.sec.gov/Archives/edgar/data/1000753/0000950129-98-001035.txt
10-K	ADOBE SYSTEMS	796343	1998-02-17	https://www.sec.gov/Archives/edgar/data/796343/0001047469-98-006671.txt
10-K	ADTRAN	926282	1998-03-31	https://www.sec.gov/Archives/edgar/data/926282/0000926282-98-000003.txt
10-K	ADVANCED DIGITAL INFORMATION	770403	1998-01-23	https://www.sec.gov/Archives/edgar/data/770403/0001047469-98-001915.txt
10-K	ADVANCED FIBRE COMMUNICATIONS	898805	1998-03-23	https://www.sec.gov/Archives/edgar/data/898805/0000950149-98-000476.txt
10-K	ADVANCED MACHINE VISION	795445	1998-03-30	https://www.sec.gov/Archives/edgar/data/795445/0000795445-98-000007.txt
10-K	ADVANCED POLYMER SYSTEMS INC	818033	1998-03-30	https://www.sec.gov/Archives/edgar/data/818033/0000818033-98-000006.txt
10-K	ADVANCED RADIO TELECOM	1010286	1998-03-31	https://www.sec.gov/Archives/edgar/data/1010286/0000927016-98-001284.txt
10-K	ADVANCED TISSUE SCIENCES	829549	1998-03-30	https://www.sec.gov/Archives/edgar/data/829549/0000829549-98-000008.txt
10-K	ADVANTA	96638	1998-03-31	https://www.sec.gov/Archives/edgar/data/96638/0000893220-98-000640.txt
10-K	ADVANTA CREDIT CARD MASTER TRUST	889604	1998-03-31	https://www.sec.gov/Archives/edgar/data/889604/0001056909-98-000003.txt
10-K	ADVANTAGE LEARNING SYSTEMS	1030484	1998-03-18	https://www.sec.gov/Archives/edgar/data/1030484/0000950124-98-001422.txt
10-K	ADVANTICA RESTAURANT GROUP	852772	1998-03-31	https://www.sec.gov/Archives/edgar/data/852772/0000950168-98-000988.txt
10-K	ADVATEX ASSOCIATES	820906	1998-03-31	https://www.sec.gov/Archives/edgar/data/820906/0000890163-98-000060.txt
10-K	ADVEN	802206	1998-03-26	https://www.sec.gov/Archives/edgar/data/802206/0000802206-98-000003.txt
10-K	ADVENT SOFTWARE INC	1002225	1998-03-30	https://www.sec.gov/Archives/edgar/data/1002225/0001002225-98-000006.txt
10-K	AERIAL COMMUNICATIONS	1008614	1998-03-31	https://www.sec.gov/Archives/edgar/data/1008614/0001047469-98-012773.txt
10-K	AERO SYSTEMS ENGINEERING	2589	1998-02-27	https://www.sec.gov/Archives/edgar/data/2589/0000897101-98-000220.txt
10-K	AES CHINA GENERATING CO	916792	1998-03-02	https://www.sec.gov/Archives/edgar/data/916792/0000893838-98-000053.txt
10-K	AES	874761	1998-03-31	https://www.sec.gov/Archives/edgar/data/874761/0001005150-98-000277.txt
10-K	AETNA INSURANCE CO OF	925988	1998-03-27	https://www.sec.gov/Archives/edgar/data/925988/0000950146-98-000492.txt
10-K	AETNA LIFE INSURANCE & ANNUITY CO	837010	1998-03-26	https://www.sec.gov/Archives/edgar/data/837010/0000950146-98-000467.txt
10-K	AETNA REAL ESTATE ASSOCIATES L	785860	1998-03-31	https://www.sec.gov/Archives/edgar/data/785860/0000928790-98-000058.txt
10-K	AFC CABLE SYSTEMS	913360	1998-03-31	https://www.sec.gov/Archives/edgar/data/913360/0001047469-98-013198.txt
10-K	AFC ENTERPRISES	1041379	1998-03-30	https://www.sec.gov/Archives/edgar/data/1041379/0000931763-98-000800.txt
10-K	AFFINITY GROUP HOLDING	1038622	1998-03-31	https://www.sec.gov/Archives/edgar/data/1038622/0001047469-98-012635.txt
10-K	AFFINITY GROUP	910560	1998-03-31	https://www.sec.gov/Archives/edgar/data/910560/0001047469-98-012634.txt
10-K	AFFINITY TECHNOLOGY GROUP	1007508	1998-03-31	https://www.sec.gov/Archives/edgar/data/1007508/0001007508-98-000002.txt
10-K	AFG INVESTMENT TRUST	879494	1998-03-31	https://www.sec.gov/Archives/edgar/data/879494/0001047469-98-012989.txt
10-K	AFG INVESTMENT TRUST	879495	1998-03-31	https://www.sec.gov/Archives/edgar/data/879495/0001047469-98-012994.txt
10-K	AFG INVESTMENT TRUST	879496	1998-03-31	https://www.sec.gov/Archives/edgar/data/879496/0001047469-98-012977.txt
10-K	AFG INVESTMENT TRUST	879497	1998-03-31	https://www.sec.gov/Archives/edgar/data/879497/0001047469-98-013209.txt
10-K	AFLAC	4977	1998-03-26	https://www.sec.gov/Archives/edgar/data/4977/0000004977-98-000006.txt
10-K	AFTERMARKET TECHNOLOGY	933405	1998-03-25	https://www.sec.gov/Archives/edgar/data/933405/0001047469-98-011493.txt
10-K	AGCO CORP	880266	1998-03-31	https://www.sec.gov/Archives/edgar/data/880266/0000950144-98-003728.txt
10-K	AGREE REALTY	917251	1998-03-23	https://www.sec.gov/Archives/edgar/data/917251/0000889697-98-000126.txt
10-K	AHL SERVICES	1030740	1998-03-31	https://www.sec.gov/Archives/edgar/data/1030740/0000950144-98-003787.txt
10-K	AIR & WATER TECHNOLOGIES	823556	1998-01-29	https://www.sec.gov/Archives/edgar/data/823556/0000940180-98-000090.txt
10-K	AIR EXPRESS INTERNATIONAL CORP	700674	1998-03-30	https://www.sec.gov/Archives/edgar/data/700674/0000700674-98-000009.txt
10-K	AIR METHODS	816159	1998-03-31	https://www.sec.gov/Archives/edgar/data/816159/0000932384-98-000091.txt
10-K	AIRCRAFT INCOME PARTNERS L	826156	1998-03-31	https://www.sec.gov/Archives/edgar/data/826156/0000914317-98-000198.txt
10-K	AIRFUND II INTERNATIONAL LIMITED	853937	1998-03-31	https://www.sec.gov/Archives/edgar/data/853937/0001047469-98-013107.txt
10-K	AIRFUND INTERNATIONAL LIMITED	842184	1998-03-31	https://www.sec.gov/Archives/edgar/data/842184/0001047469-98-013114.txt
10-K	AIRLEASE	799033	1998-03-26	https://www.sec.gov/Archives/edgar/data/799033/0000950149-98-000508.txt
10-K	AIRTOUCH COMMUNICATIONS	904255	1998-03-23	https://www.sec.gov/Archives/edgar/data/904255/0000950149-98-000477.txt
10-K	AIRTRAN HOLDINGS	948846	1998-03-27	https://www.sec.gov/Archives/edgar/data/948846/0000931763-98-000779.txt
10-K	AJAY SPORTS	854858	1998-03-31	https://www.sec.gov/Archives/edgar/data/854858/0000854858-98-000004.txt
10-K	AK STEEL HOLDING	918160	1998-01-26	https://www.sec.gov/Archives/edgar/data/918160/0000950130-98-000295.txt
10-K	AKORN	3116	1998-03-31	https://www.sec.gov/Archives/edgar/data/3116/0000950131-98-002178.txt
10-K	AKSYS	902600	1998-03-30	https://www.sec.gov/Archives/edgar/data/902600/0000950131-98-002170.txt
10-K	ALABAMA NATIONAL	926966	1998-03-31	https://www.sec.gov/Archives/edgar/data/926966/0000931763-98-000817.txt
10-K	ALABAMA POWER	3153	1998-03-31	https://www.sec.gov/Archives/edgar/data/3153/0000092122-98-000058.txt
10-K	ALAMO GROUP	897077	1998-03-31	https://www.sec.gov/Archives/edgar/data/897077/0000890566-98-000548.txt
10-K	ALARIS MEDICAL	817161	1998-03-31	https://www.sec.gov/Archives/edgar/data/817161/0001047469-98-012934.txt
10-K	ALARIS MEDICAL SYSTEMS	1029069	1998-03-31	https://www.sec.gov/Archives/edgar/data/1029069/0001047469-98-012924.txt
10-K	ALARMGUARD HOLDINGS	319250	1998-03-31	https://www.sec.gov/Archives/edgar/data/319250/0001042645-98-000038.txt
10-K	ALASKA AIR GROUP	766421	1998-02-10	https://www.sec.gov/Archives/edgar/data/766421/0000766421-98-000001.txt
10-K	ALASKA FINANCIAL SERVICES	1029305	1998-03-31	https://www.sec.gov/Archives/edgar/data/1029305/0000950127-98-000156.txt
10-K	ALBA WALDENSIAN	3292	1998-03-31	https://www.sec.gov/Archives/edgar/data/3292/0000950168-98-000964.txt
10-K	ALBANK FINANCIAL	882293	1998-03-31	https://www.sec.gov/Archives/edgar/data/882293/0000906197-98-000027.txt
10-K	ALBANY INTERNATIONAL CORP	819793	1998-03-13	https://www.sec.gov/Archives/edgar/data/819793/0001047469-98-009823.txt
10-K	ALBEMARLE	915913	1998-03-20	https://www.sec.gov/Archives/edgar/data/915913/0000915913-98-000004.txt
10-K	ALDILA	902272	1998-03-31	https://www.sec.gov/Archives/edgar/data/902272/0001047469-98-012687.txt
10-K	ALEXANDER & BALDWIN	3453	1998-03-27	https://www.sec.gov/Archives/edgar/data/3453/0000003453-98-000009.txt
10-K	ALEXANDERS J	103884	1998-03-30	https://www.sec.gov/Archives/edgar/data/103884/0000950144-98-003618.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	1998-03-31	https://www.sec.gov/Archives/edgar/data/1035443/0001047469-98-013095.txt
10-K	ALFA	743532	1998-03-31	https://www.sec.gov/Archives/edgar/data/743532/0000931763-98-000837.txt
10-K	ALL AMERICAN SEMICONDUCTOR	818074	1998-03-30	https://www.sec.gov/Archives/edgar/data/818074/0001019056-98-000159.txt
10-K	ALLCITY INSURANCE CO	3642	1998-03-31	https://www.sec.gov/Archives/edgar/data/3642/0000003642-98-000004.txt
10-K	ALLEGHANY CORP	775368	1998-03-19	https://www.sec.gov/Archives/edgar/data/775368/0000950123-98-002694.txt
10-K	ALLEGHENY & WESTERN RAILWAY	3650	1998-03-20	https://www.sec.gov/Archives/edgar/data/3650/0000003650-98-000004.txt
10-K	ALLEN ORGAN	3753	1998-03-26	https://www.sec.gov/Archives/edgar/data/3753/0000003753-98-000003.txt
10-K	ALLERGAN	850693	1998-03-13	https://www.sec.gov/Archives/edgar/data/850693/0000892569-98-000682.txt
10-K	ALLIANCE BANCORP OF NEW ENGLAND	1046002	1998-03-27	https://www.sec.gov/Archives/edgar/data/1046002/0000950116-98-000667.txt
10-K	ALLIANCE CAPITAL MANAGEMENT	825313	1998-03-30	https://www.sec.gov/Archives/edgar/data/825313/0001047469-98-012547.txt
10-K	ALLIED BOND & COLLECTION AGENCY	1058618	1998-03-31	https://www.sec.gov/Archives/edgar/data/1058618/0000950127-98-000156.txt
10-K	ALLIED CAPITAL	3906	1998-03-26	https://www.sec.gov/Archives/edgar/data/3906/0000950133-98-000966.txt
10-K	ALLIED GROUP	774624	1998-03-16	https://www.sec.gov/Archives/edgar/data/774624/0000774624-98-000031.txt
10-K	ALLIED HOLDINGS	909950	1998-03-30	https://www.sec.gov/Archives/edgar/data/909950/0000950144-98-003507.txt
10-K	ALLIED LIFE FINANCIAL	912154	1998-03-25	https://www.sec.gov/Archives/edgar/data/912154/0000912154-98-000029.txt
10-K	ALLIED PRODUCTS CORP	3941	1998-03-27	https://www.sec.gov/Archives/edgar/data/3941/0000003941-98-000005.txt
10-K	ALLIED RESEARCH	3952	1998-03-31	https://www.sec.gov/Archives/edgar/data/3952/0000950169-98-000361.txt
10-K	ALLIED WASTE INDUSTRIES	848865	1998-03-31	https://www.sec.gov/Archives/edgar/data/848865/0000848865-98-000004.txt
10-K	ALLIEDSIGNAL	773840	1998-02-26	https://www.sec.gov/Archives/edgar/data/773840/0000950117-98-000419.txt
10-K	ALLMERICA FINANCIAL	944695	1998-03-27	https://www.sec.gov/Archives/edgar/data/944695/0000927016-98-001218.txt
10-K	ALLSTAR INNS INC	810992	1998-03-30	https://www.sec.gov/Archives/edgar/data/810992/0000891092-98-000107.txt
10-K	ALLSTATE	899051	1998-03-27	https://www.sec.gov/Archives/edgar/data/899051/0000899051-98-000014.txt
10-K	ALLSTATE LIFE INSURANCE CO OF NEW	839759	1998-03-31	https://www.sec.gov/Archives/edgar/data/839759/0000945094-98-000042.txt
10-K	ALOETTE COSMETICS	792160	1998-03-31	https://www.sec.gov/Archives/edgar/data/792160/0000950116-98-000758.txt
10-K	ALPHA HOSPITALITY	906780	1998-03-26	https://www.sec.gov/Archives/edgar/data/906780/0001035973-98-000005.txt
10-K	ALPHA TECHNOLOGIES GROUP	710807	1998-01-26	https://www.sec.gov/Archives/edgar/data/710807/0000899243-98-000099.txt
10-K	ALPHARMA	730469	1998-03-09	https://www.sec.gov/Archives/edgar/data/730469/0000730469-98-000001.txt
10-K	ALTA GOLD	90350	1998-03-31	https://www.sec.gov/Archives/edgar/data/90350/0000090350-98-000005.txt
10-K	ALTAIR INTERNATIONAL	1016546	1998-03-31	https://www.sec.gov/Archives/edgar/data/1016546/0000931731-98-000082.txt
10-K	ALTEON INC	878903	1998-03-31	https://www.sec.gov/Archives/edgar/data/878903/0000893220-98-000631.txt
10-K	ALTERNATIVE ASSET GROWTH FUND L	851998	1998-02-20	https://www.sec.gov/Archives/edgar/data/851998/0000945227-98-000002.txt
10-K	ALTERNATIVE LIVING SERVICES	1013218	1998-03-31	https://www.sec.gov/Archives/edgar/data/1013218/0000950124-98-001793.txt
10-K	ALTERNATIVE RESOURCES	920521	1998-03-31	https://www.sec.gov/Archives/edgar/data/920521/0001047469-98-013009.txt
10-K	ALTRON	741339	1998-03-27	https://www.sec.gov/Archives/edgar/data/741339/0000927016-98-001202.txt
10-K	ALYN	1015298	1998-03-18	https://www.sec.gov/Archives/edgar/data/1015298/0000914121-98-000218.txt
10-K	ALZA TTS RESEARCH PARTNERS	710178	1998-03-30	https://www.sec.gov/Archives/edgar/data/710178/0001047469-98-012404.txt
10-K	AM GENERAL	946642	1998-01-29	https://www.sec.gov/Archives/edgar/data/946642/0000950131-98-000447.txt
10-K	AMB PROPERTY	1045609	1998-03-31	https://www.sec.gov/Archives/edgar/data/1045609/0000950149-98-000586.txt
10-K	AMBANC	702904	1998-03-27	https://www.sec.gov/Archives/edgar/data/702904/0000941965-98-000036.txt
10-K	AMBANC HOLDING CO	1000301	1998-03-30	https://www.sec.gov/Archives/edgar/data/1000301/0001000301-98-000008.txt
10-K	AMBASE	20639	1998-03-31	https://www.sec.gov/Archives/edgar/data/20639/0000020639-98-000006.txt
10-K	AMBASSADOR APARTMENTS	921946	1998-03-23	https://www.sec.gov/Archives/edgar/data/921946/0000950137-98-001094.txt
10-K	AMBASSADORS INTERNATIONAL	946842	1998-03-31	https://www.sec.gov/Archives/edgar/data/946842/0000929859-98-000033.txt
10-K	AMCOL INTERNATIONAL	813621	1998-03-26	https://www.sec.gov/Archives/edgar/data/813621/0000813621-98-000006.txt
10-K	AMCORE FINANCIAL	714756	1998-03-26	https://www.sec.gov/Archives/edgar/data/714756/0000950137-98-001174.txt
10-K	AMERADA HESS	4447	1998-03-30	https://www.sec.gov/Archives/edgar/data/4447/0000950123-98-003112.txt
10-K	AMERICA FIRST APARTMENT INVESTORS	1011585	1998-03-31	https://www.sec.gov/Archives/edgar/data/1011585/0001011585-98-000006.txt
10-K	AMERICA FIRST PARTICIPATING PREFERRED EQUITY MORTGA FUND L	789952	1998-03-30	https://www.sec.gov/Archives/edgar/data/789952/0000776734-98-000017.txt
10-K	AMERICA FIRST PARTICIPATING PREFERRED EQUITY MORTGAGE	789951	1998-03-30	https://www.sec.gov/Archives/edgar/data/789951/0000776734-98-000016.txt
10-K	AMERICA FIRST PREP FUND 2 LIMITED	844327	1998-03-30	https://www.sec.gov/Archives/edgar/data/844327/0000844327-98-000001.txt
10-K	AMERICA FIRST PREP FUND 2 PENSION SERIES LTD	812565	1998-03-30	https://www.sec.gov/Archives/edgar/data/812565/0000844327-98-000002.txt
10-K	AMERICA FIRST TAX EXEMPT MORTGAGE FUND LTD	776734	1998-03-30	https://www.sec.gov/Archives/edgar/data/776734/0000776734-98-000015.txt
10-K	AMERICA SERVICE GROUP INC	877476	1998-03-31	https://www.sec.gov/Archives/edgar/data/877476/0000950144-98-003829.txt
10-K	AMERICAN BANCORP	721238	1998-03-12	https://www.sec.gov/Archives/edgar/data/721238/0000950134-98-001987.txt
10-K	AMERICAN BANKERS INSURANCE GROUP	350571	1998-03-31	https://www.sec.gov/Archives/edgar/data/350571/0000950144-98-003775.txt
10-K	AMERICAN BILTRITE	4611	1998-03-27	https://www.sec.gov/Archives/edgar/data/4611/0001005477-98-000934.txt
10-K	AMERICAN BIOGENETIC SCIENCES	856984	1998-03-26	https://www.sec.gov/Archives/edgar/data/856984/0000856984-98-000002.txt
10-K	AMERICAN BIOMED	867572	1998-03-31	https://www.sec.gov/Archives/edgar/data/867572/0000950129-98-001400.txt
10-K	AMERICAN BUILDERS & CONTRACTORS SUPPLY CO	1039096	1998-03-30	https://www.sec.gov/Archives/edgar/data/1039096/0000950131-98-002168.txt
10-K	AMERICAN BUILDINGS CO	799208	1998-03-25	https://www.sec.gov/Archives/edgar/data/799208/0000950110-98-000312.txt
10-K	AMERICAN BUSINESS INFORMATION INC	879437	1998-03-30	https://www.sec.gov/Archives/edgar/data/879437/0000950134-98-002578.txt
10-K	AMERICAN CABLE TV INVESTORS 4	785025	1998-02-27	https://www.sec.gov/Archives/edgar/data/785025/0000927356-98-000243.txt
10-K	AMERICAN CABLE TV INVESTORS 5	810963	1998-03-16	https://www.sec.gov/Archives/edgar/data/810963/0000927356-98-000328.txt
10-K	AMERICAN CAPITAL STRATEGIES	817473	1998-03-30	https://www.sec.gov/Archives/edgar/data/817473/0001024739-98-000327.txt
10-K	AMERICAN CHILD SUPPORT SERVICE BUREAU	1058619	1998-03-31	https://www.sec.gov/Archives/edgar/data/1058619/0000950127-98-000156.txt
10-K	AMERICAN CLASSIC VOYAGES	315136	1998-03-31	https://www.sec.gov/Archives/edgar/data/315136/0000950137-98-001340.txt
10-K	AMERICAN COIN MERCHANDISING	949112	1998-03-16	https://www.sec.gov/Archives/edgar/data/949112/0001035704-98-000183.txt
10-K	AMERICAN COUNTRY HOLDINGS	315411	1998-03-31	https://www.sec.gov/Archives/edgar/data/315411/0000895813-98-000088.txt
10-K	AMERICAN CRAFT BREWING INTERNATIONAL	1014061	1998-01-29	https://www.sec.gov/Archives/edgar/data/1014061/0000899243-98-000125.txt
10-K	AMERICAN DENTAL TECHNOLOGIES	874388	1998-03-25	https://www.sec.gov/Archives/edgar/data/874388/0000950124-98-001558.txt
10-K	AMERICAN DISPOSAL SERVICES	881655	1998-03-31	https://www.sec.gov/Archives/edgar/data/881655/0001012975-98-000105.txt
10-K	AMERICAN DRUG	922408	1998-03-31	https://www.sec.gov/Archives/edgar/data/922408/0000922408-98-000003.txt
10-K	AMERICAN ECO	868076	1998-03-18	https://www.sec.gov/Archives/edgar/data/868076/0000950120-98-000093.txt
10-K	AMERICAN ECOLOGY	742126	1998-03-31	https://www.sec.gov/Archives/edgar/data/742126/0000950129-98-001355.txt
10-K	AMERICAN ELECTRIC POWER COMPANY	4904	1998-03-27	https://www.sec.gov/Archives/edgar/data/4904/0000004904-98-000024.txt
10-K	AMERICAN ENTERTAINMENT PARTNERS II L	808378	1998-03-30	https://www.sec.gov/Archives/edgar/data/808378/0000928790-98-000034.txt
10-K	AMERICAN ENTERTAINMENT PARTNERS	793078	1998-03-30	https://www.sec.gov/Archives/edgar/data/793078/0000928790-98-000035.txt
10-K	AMERICAN GENERAL FINANCE	25598	1998-03-19	https://www.sec.gov/Archives/edgar/data/25598/0000025598-98-000002.txt
10-K	AMERICAN GENERAL FINANCE	25600	1998-03-19	https://www.sec.gov/Archives/edgar/data/25600/0000025600-98-000002.txt
10-K	AMERICAN GENERAL HOSPITALITY	1012967	1998-03-31	https://www.sec.gov/Archives/edgar/data/1012967/0000930661-98-000716.txt
10-K	AMERICAN HERITAGE LIFE INVESTMENT	5172	1998-03-31	https://www.sec.gov/Archives/edgar/data/5172/0000950144-98-003859.txt
10-K	AMERICAN HOME PRODUCTS	5187	1998-03-27	https://www.sec.gov/Archives/edgar/data/5187/0000005187-98-000005.txt
10-K	AMERICAN HOMEPATIENT	879181	1998-03-23	https://www.sec.gov/Archives/edgar/data/879181/0000950144-98-003102.txt
10-K	AMERICAN INCOME FUND	868677	1998-03-31	https://www.sec.gov/Archives/edgar/data/868677/0001047469-98-012991.txt
10-K	AMERICAN INCOME FUND	868678	1998-03-31	https://www.sec.gov/Archives/edgar/data/868678/0001047469-98-013121.txt
10-K	AMERICAN INCOME FUND	868679	1998-03-31	https://www.sec.gov/Archives/edgar/data/868679/0001047469-98-013120.txt
10-K	AMERICAN INCOME FUND	868680	1998-03-31	https://www.sec.gov/Archives/edgar/data/868680/0001047469-98-013116.txt
10-K	AMERICAN INCOME FUND	868681	1998-03-31	https://www.sec.gov/Archives/edgar/data/868681/0001047469-98-012978.txt
10-K	AMERICAN INCOME PARTNERS V A LTD	847557	1998-03-31	https://www.sec.gov/Archives/edgar/data/847557/0001047469-98-012984.txt
10-K	AMERICAN INCOME PARTNERS V B LTD	847558	1998-03-31	https://www.sec.gov/Archives/edgar/data/847558/0001047469-98-012981.txt
10-K	AMERICAN INCOME PARTNERS V C LTD	847559	1998-03-31	https://www.sec.gov/Archives/edgar/data/847559/0001047469-98-012986.txt
10-K	AMERICAN INCOME PARTNERS V D LTD	847560	1998-03-31	https://www.sec.gov/Archives/edgar/data/847560/0001047469-98-013054.txt
10-K	AMERICAN INDEMNITY FINANCIAL	5227	1998-03-31	https://www.sec.gov/Archives/edgar/data/5227/0000950129-98-001365.txt
10-K	AMERICAN INSURED MORTGAGE	724533	1998-03-23	https://www.sec.gov/Archives/edgar/data/724533/0000724533-98-000002.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS L P SERIES	784014	1998-03-31	https://www.sec.gov/Archives/edgar/data/784014/0000784014-98-000001.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS L P SERIES	811437	1998-03-31	https://www.sec.gov/Archives/edgar/data/811437/0000811437-98-000003.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS SERIES 85 L	753281	1998-03-25	https://www.sec.gov/Archives/edgar/data/753281/0000753281-98-000001.txt
10-K	AMERICAN INTERNATIONAL GROUP	5272	1998-03-30	https://www.sec.gov/Archives/edgar/data/5272/0000950123-98-003099.txt
10-K	AMERICAN LEASING INVESTORS VIII-B L	783270	1998-03-31	https://www.sec.gov/Archives/edgar/data/783270/0000914317-98-000199.txt
10-K	AMERICAN MANAGEMENT SYSTEMS	310624	1998-03-27	https://www.sec.gov/Archives/edgar/data/310624/0000950133-98-001046.txt
10-K	AMERICAN MIDLAND	66052	1998-03-31	https://www.sec.gov/Archives/edgar/data/66052/0001027189-98-000040.txt
10-K	AMERICAN MOBILE SATELLITE	913665	1998-03-31	https://www.sec.gov/Archives/edgar/data/913665/0000913665-98-000014.txt
10-K	AMERICAN NATIONAL BANKSHARES	741516	1998-03-27	https://www.sec.gov/Archives/edgar/data/741516/0000741516-98-000002.txt
