formtype	companyname	cik	filingdate	url
10-K	ABN AMRO MORTGAGE CORP SERIES	1091361	2001-03-19	https://www.sec.gov/Archives/edgar/data/1091361/0001013255-01-000109.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1094745	2001-03-19	https://www.sec.gov/Archives/edgar/data/1094745/0001013255-01-000110.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1097281	2001-03-19	https://www.sec.gov/Archives/edgar/data/1097281/0001013255-01-000111.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1099347	2001-03-19	https://www.sec.gov/Archives/edgar/data/1099347/0001013255-01-000112.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1106943	2001-03-19	https://www.sec.gov/Archives/edgar/data/1106943/0001013255-01-000113.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1112070	2001-03-19	https://www.sec.gov/Archives/edgar/data/1112070/0001013255-01-000114.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1128679	2001-03-19	https://www.sec.gov/Archives/edgar/data/1128679/0001013255-01-000115.txt
10-K	ACACIA RESEARCH	934549	2001-03-28	https://www.sec.gov/Archives/edgar/data/934549/0001019687-01-000395.txt
10-K	ACADIANA BANCSHARES INC	1011024	2001-03-30	https://www.sec.gov/Archives/edgar/data/1011024/0001104659-01-500163.txt
10-K	ACCENT COLOR SCIENCES	921898	2001-03-30	https://www.sec.gov/Archives/edgar/data/921898/0000891554-01-501685.txt
10-K	ACCREDITED MORT LOAN TR 2000-1 ASSET BACKED NOT SE 2000-1	1137108	2001-03-22	https://www.sec.gov/Archives/edgar/data/1137108/0001056404-01-000217.txt
10-K	ACE	896159	2001-03-29	https://www.sec.gov/Archives/edgar/data/896159/0000950131-01-001644.txt
10-K	ACMAT	2062	2001-03-30	https://www.sec.gov/Archives/edgar/data/2062/0000914039-01-000124.txt
10-K	ACME UNITED	2098	2001-03-28	https://www.sec.gov/Archives/edgar/data/2098/0001026608-01-500005.txt
10-K	ACNB	715579	2001-03-28	https://www.sec.gov/Archives/edgar/data/715579/0000950154-01-500145.txt
10-K	ACTUATE	1062478	2001-03-12	https://www.sec.gov/Archives/edgar/data/1062478/0001012870-01-001134.txt
10-K	ACTV INC	854152	2001-03-23	https://www.sec.gov/Archives/edgar/data/854152/0000912057-01-504791.txt
10-K	ADAM COM INC	863650	2001-03-29	https://www.sec.gov/Archives/edgar/data/863650/0000912057-01-008730.txt
10-K	ADMINISTAFF INC	1000753	2001-03-16	https://www.sec.gov/Archives/edgar/data/1000753/0000950129-01-001482.txt
10-K	ADOBE SYSTEMS	796343	2001-02-26	https://www.sec.gov/Archives/edgar/data/796343/0000912057-01-006700.txt
10-K	ADTRAN	926282	2001-03-30	https://www.sec.gov/Archives/edgar/data/926282/0000931763-01-000640.txt
10-K	ADVANCE HOLDING	1061889	2001-03-30	https://www.sec.gov/Archives/edgar/data/1061889/0000898430-01-001103.txt
10-K	ADVANCE STORES CO	1061890	2001-03-30	https://www.sec.gov/Archives/edgar/data/1061890/0000898430-01-001104.txt
10-K	ADVANCED ACCESSORY SYSTEMS	1057836	2001-03-27	https://www.sec.gov/Archives/edgar/data/1057836/0000950124-01-001654.txt
10-K	ADVANCED DIGITAL INFORMATION	770403	2001-01-17	https://www.sec.gov/Archives/edgar/data/770403/0000912057-01-001800.txt
10-K	ADVANCED ENERGY INDUSTRIES	927003	2001-03-27	https://www.sec.gov/Archives/edgar/data/927003/0001035704-01-000256.txt
10-K	ADVANCED FIBRE COMMUNICATIONS	898805	2001-03-21	https://www.sec.gov/Archives/edgar/data/898805/0000950149-01-500284.txt
10-K	ADVANCED NUTRACEUTICALS	913614	2001-01-16	https://www.sec.gov/Archives/edgar/data/913614/0000899243-01-000088.txt
10-K	ADVANCED POLYMER SYSTEMS INC	818033	2001-03-26	https://www.sec.gov/Archives/edgar/data/818033/0000818033-01-500004.txt
10-K	ADVANCED POWER TECHNOLOGY	1114973	2001-03-21	https://www.sec.gov/Archives/edgar/data/1114973/0000912057-01-007934.txt
10-K	ADVANCED SWITCHING COMMUNICATIONS	1095583	2001-03-30	https://www.sec.gov/Archives/edgar/data/1095583/0000950133-01-001140.txt
10-K	ADVANTA	96638	2001-03-30	https://www.sec.gov/Archives/edgar/data/96638/0000893220-01-000405.txt
10-K	ADVANTA MORTGAGE LOAN TRUST 2000	1122131	2001-03-30	https://www.sec.gov/Archives/edgar/data/1122131/0001112641-01-000006.txt
10-K	ADVANTA REVOLVING HOME EQUITY LOAN TRUST 2000	1112641	2001-03-30	https://www.sec.gov/Archives/edgar/data/1112641/0001112641-01-000001.txt
10-K	ADVANTAGE LEARNING SYSTEMS	1030484	2001-03-09	https://www.sec.gov/Archives/edgar/data/1030484/0000950124-01-001191.txt
10-K	ADVEN	802206	2001-03-26	https://www.sec.gov/Archives/edgar/data/802206/0000802206-01-000001.txt
10-K	ADVENT SOFTWARE INC	1002225	2001-03-12	https://www.sec.gov/Archives/edgar/data/1002225/0001002225-01-000003.txt
10-K	ADVEST GROUP	319489	2001-01-16	https://www.sec.gov/Archives/edgar/data/319489/0000914039-01-000005.txt
10-K	AEGIS REALTY	1043324	2001-03-21	https://www.sec.gov/Archives/edgar/data/1043324/0001133517-01-500008.txt
10-K	AEP INDUSTRIES	785787	2001-01-29	https://www.sec.gov/Archives/edgar/data/785787/0000912057-01-003161.txt
10-K	AES	874761	2001-03-27	https://www.sec.gov/Archives/edgar/data/874761/0000912057-01-008514.txt
10-K	AES EASTERN ENERGY	1093799	2001-03-30	https://www.sec.gov/Archives/edgar/data/1093799/0000893838-01-500081.txt
10-K	AETNA INSURANCE CO OF	925988	2001-03-30	https://www.sec.gov/Archives/edgar/data/925988/0000912057-01-505912.txt
10-K	AETNA LIFE INSURANCE & ANNUITY CO	837010	2001-03-30	https://www.sec.gov/Archives/edgar/data/837010/0000912057-01-505893.txt
10-K	AFC MORTGAGE LOAN ASSET BACKED NOTES SERIES	1110564	2001-01-18	https://www.sec.gov/Archives/edgar/data/1110564/0000882377-01-000026.txt
10-K	AFFINITY GROUP HOLDING	1038622	2001-03-15	https://www.sec.gov/Archives/edgar/data/1038622/0000912057-01-503794.txt
10-K	AFLAC	4977	2001-03-28	https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt
10-K	AFTERMARKET TECHNOLOGY	933405	2001-03-12	https://www.sec.gov/Archives/edgar/data/933405/0000912057-01-007496.txt
10-K	AG BAG INTERNATIONAL	842289	2001-03-23	https://www.sec.gov/Archives/edgar/data/842289/0001025894-01-000174.txt
10-K	AGILENT TECHNOLOGIES	1090872	2001-01-17	https://www.sec.gov/Archives/edgar/data/1090872/0001095811-01-000226.txt
10-K	AHL SERVICES	1030740	2001-03-30	https://www.sec.gov/Archives/edgar/data/1030740/0000950144-01-004309.txt
10-K	AIR METHODS	816159	2001-03-30	https://www.sec.gov/Archives/edgar/data/816159/0001015402-01-000898.txt
10-K	AIRBORNE INC	3000	2001-03-29	https://www.sec.gov/Archives/edgar/data/3000/0000003000-01-500005.txt
10-K	AIRLEASE	799033	2001-03-26	https://www.sec.gov/Archives/edgar/data/799033/0001092306-01-000076.txt
10-K	AIRNET SYSTEMS	1011696	2001-03-28	https://www.sec.gov/Archives/edgar/data/1011696/0000912057-01-505174.txt
10-K	AIRXCEL	1050096	2001-03-07	https://www.sec.gov/Archives/edgar/data/1050096/0000950123-01-002060.txt
10-K	AK STEEL HOLDING	918160	2001-02-20	https://www.sec.gov/Archives/edgar/data/918160/0000950130-01-000946.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2001-02-12	https://www.sec.gov/Archives/edgar/data/1086222/0000950135-01-000445.txt
10-K	AKSYS	902600	2001-03-30	https://www.sec.gov/Archives/edgar/data/902600/0000950131-01-500414.txt
10-K	ALABAMA NATIONAL	926966	2001-03-22	https://www.sec.gov/Archives/edgar/data/926966/0000931763-01-000485.txt
10-K	ALABAMA POWER	3153	2001-03-29	https://www.sec.gov/Archives/edgar/data/3153/0000092122-01-500065.txt
10-K	ALAMO GROUP	897077	2001-03-30	https://www.sec.gov/Archives/edgar/data/897077/0000912057-01-505768.txt
10-K	ALASKA AIRLINES	3202	2001-02-14	https://www.sec.gov/Archives/edgar/data/3202/0000912057-01-005488.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS HOLDINGS	1089510	2001-03-14	https://www.sec.gov/Archives/edgar/data/1089510/0001095811-01-001614.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2001-03-26	https://www.sec.gov/Archives/edgar/data/819793/0000912057-01-008148.txt
10-K	ALEXANDER & BALDWIN	3453	2001-03-26	https://www.sec.gov/Archives/edgar/data/3453/0000003453-01-500015.txt
10-K	ALFA	743532	2001-03-23	https://www.sec.gov/Archives/edgar/data/743532/0000931763-01-000493.txt
10-K	ALLEGHANY CORP	775368	2001-03-20	https://www.sec.gov/Archives/edgar/data/775368/0000950123-01-002452.txt
10-K	ALLEGIANT BANCORP	852642	2001-03-16	https://www.sec.gov/Archives/edgar/data/852642/0001068800-01-500060.txt
10-K	ALLEN ORGAN	3753	2001-03-14	https://www.sec.gov/Archives/edgar/data/3753/0000003753-01-500005.txt
10-K	ALLERGAN SPECIALTY THERAPEUTICS	1049711	2001-03-09	https://www.sec.gov/Archives/edgar/data/1049711/0001095811-01-001574.txt
10-K		66756	2001-02-06	https://www.sec.gov/Archives/edgar/data/66756/0000066756-01-000014.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2001-03-27	https://www.sec.gov/Archives/edgar/data/1086600/0000950129-01-001676.txt
10-K	ALLIED CAPITAL	3906	2001-03-21	https://www.sec.gov/Archives/edgar/data/3906/0000950133-01-000963.txt
10-K	ALLIED RESEARCH	3952	2001-03-29	https://www.sec.gov/Archives/edgar/data/3952/0000928385-01-000932.txt
10-K	ALLIED WASTE INDUSTRIES	848865	2001-03-27	https://www.sec.gov/Archives/edgar/data/848865/0000848865-01-000011.txt
10-K	ALLIN	1020391	2001-03-30	https://www.sec.gov/Archives/edgar/data/1020391/0000950132-01-500095.txt
10-K	ALLOS	1097264	2001-03-07	https://www.sec.gov/Archives/edgar/data/1097264/0001035704-01-000163.txt
10-K	ALLSTAR SYSTEMS	1020017	2001-03-26	https://www.sec.gov/Archives/edgar/data/1020017/0001020017-01-000009.txt
10-K	ALPHA PRO TECH	884269	2001-03-19	https://www.sec.gov/Archives/edgar/data/884269/0000912057-01-007773.txt
10-K	ALPHANET SOLUTIONS	1002132	2001-03-23	https://www.sec.gov/Archives/edgar/data/1002132/0000927796-01-000059.txt
10-K	ALPHARMA	730469	2001-03-28	https://www.sec.gov/Archives/edgar/data/730469/0000730469-01-500003.txt
10-K	ALTEON INC	878903	2001-03-02	https://www.sec.gov/Archives/edgar/data/878903/0000893220-01-000240.txt
10-K	ALTERA	768251	2001-03-08	https://www.sec.gov/Archives/edgar/data/768251/0001095811-01-500338.txt
10-K	ALTERNATIVE ASSET GROWTH FUND L	851998	2001-03-19	https://www.sec.gov/Archives/edgar/data/851998/0000945227-01-000007.txt
10-K	ALYSIS TECHNOLOGIES	1013033	2001-03-30	https://www.sec.gov/Archives/edgar/data/1013033/0001012870-01-500028.txt
10-K	ALZA	4310	2001-03-29	https://www.sec.gov/Archives/edgar/data/4310/0000004310-01-000005.txt
10-K	AMB PROPERTY	1045609	2001-03-28	https://www.sec.gov/Archives/edgar/data/1045609/0000950149-01-000375.txt
10-K	AMBANC HOLDING CO	1000301	2001-03-27	https://www.sec.gov/Archives/edgar/data/1000301/0001000301-01-000001.txt
10-K	AMBASE	20639	2001-03-29	https://www.sec.gov/Archives/edgar/data/20639/0000020639-01-000003.txt
10-K	AMCOL INTERNATIONAL	813621	2001-03-26	https://www.sec.gov/Archives/edgar/data/813621/0000813621-01-000001.txt
10-K	AMCORE FINANCIAL	714756	2001-03-16	https://www.sec.gov/Archives/edgar/data/714756/0000950131-01-001548.txt
10-K	AMEDISYS	896262	2001-03-19	https://www.sec.gov/Archives/edgar/data/896262/0000950134-01-002251.txt
10-K	AMERADA HESS	4447	2001-03-28	https://www.sec.gov/Archives/edgar/data/4447/0000950123-01-002755.txt
10-K	AMERICA FIRST MORTGAGE INVESTMENTS	1055160	2001-03-30	https://www.sec.gov/Archives/edgar/data/1055160/0001055160-01-500020.txt
10-K	AMERICA SERVICE GROUP INC	877476	2001-03-30	https://www.sec.gov/Archives/edgar/data/877476/0000950144-01-004462.txt
10-K	AMERICAN AXLE & MANUFACTURING HOLDINGS	1062231	2001-03-15	https://www.sec.gov/Archives/edgar/data/1062231/0000950124-01-001318.txt
10-K	AMERICAN BANCORP	721238	2001-03-14	https://www.sec.gov/Archives/edgar/data/721238/0000950134-01-002099.txt
10-K	AMERICAN CLASSIC VOYAGES	315136	2001-03-30	https://www.sec.gov/Archives/edgar/data/315136/0000950137-01-000978.txt
10-K	AMERICAN COIN MERCHANDISING	949112	2001-03-21	https://www.sec.gov/Archives/edgar/data/949112/0001035704-01-000230.txt
10-K	AMERICAN COMMUNITY PROPERTIES	1065645	2001-03-30	https://www.sec.gov/Archives/edgar/data/1065645/0001065645-01-500008.txt
10-K	AMERICAN COUNTRY HOLDINGS	315411	2001-03-30	https://www.sec.gov/Archives/edgar/data/315411/0000912057-01-505928.txt
10-K	AMERICAN DENTAL PARTNERS	1028087	2001-03-23	https://www.sec.gov/Archives/edgar/data/1028087/0000927016-01-001488.txt
10-K	AMERICAN ECOLOGY	742126	2001-03-29	https://www.sec.gov/Archives/edgar/data/742126/0000950129-01-001758.txt
10-K	AMERICAN EQUITY INVESTMENT LIFE HOLDING	1039828	2001-03-28	https://www.sec.gov/Archives/edgar/data/1039828/0000912057-01-505211.txt
10-K	AMERICAN EXPRESS CERTIFICATE	52428	2001-03-28	https://www.sec.gov/Archives/edgar/data/52428/0000820027-01-500048.txt
10-K	AMERICAN EXPRESS	4962	2001-03-30	https://www.sec.gov/Archives/edgar/data/4962/0000004962-01-500025.txt
10-K	AMERICAN FINANCIAL HOLDINGS	1095862	2001-03-26	https://www.sec.gov/Archives/edgar/data/1095862/0000949377-01-000120.txt
10-K	AMERICAN GENERAL FINANCE	25598	2001-03-28	https://www.sec.gov/Archives/edgar/data/25598/0000025598-01-500008.txt
10-K	AMERICAN GENERAL FINANCE	25600	2001-03-28	https://www.sec.gov/Archives/edgar/data/25600/0000025600-01-500009.txt
10-K	AMERICAN HOME MORTGAGE HOLDINGS	1089504	2001-03-30	https://www.sec.gov/Archives/edgar/data/1089504/0000914121-01-500037.txt
10-K	AMERICAN INSURED MORTGAGE	724533	2001-03-26	https://www.sec.gov/Archives/edgar/data/724533/0000724533-01-000004.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS L P SERIES	784014	2001-03-29	https://www.sec.gov/Archives/edgar/data/784014/0000784014-01-000001.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS L P SERIES	811437	2001-03-27	https://www.sec.gov/Archives/edgar/data/811437/0000811437-01-000003.txt
10-K	AMERICAN INSURED MORTGAGE INVESTORS SERIES 85 L	753281	2001-03-29	https://www.sec.gov/Archives/edgar/data/753281/0000753281-01-000001.txt
10-K	AMERICAN LOCKER GROUP	8855	2001-03-23	https://www.sec.gov/Archives/edgar/data/8855/0000898431-01-000083.txt
10-K	AMERICAN MANAGEMENT SYSTEMS	310624	2001-03-30	https://www.sec.gov/Archives/edgar/data/310624/0000950133-01-500351.txt
10-K	AMERICAN MEDICAL TECHNOLOGIES	874388	2001-03-29	https://www.sec.gov/Archives/edgar/data/874388/0000912057-01-505464.txt
10-K	AMERICAN MIDLAND	66052	2001-03-26	https://www.sec.gov/Archives/edgar/data/66052/0000066052-01-000001.txt
10-K	AMERICAN NATIONAL BANKSHARES	741516	2001-03-27	https://www.sec.gov/Archives/edgar/data/741516/0000741516-01-500005.txt
10-K	AMERICAN RE	889217	2001-03-29	https://www.sec.gov/Archives/edgar/data/889217/0000912057-01-008690.txt
10-K	AMERICAN RECOVERY CO	1058629	2001-03-30	https://www.sec.gov/Archives/edgar/data/1058629/0001027574-01-500006.txt
10-K	AMERICAN REPUBLIC REALTY FUND	711512	2001-03-23	https://www.sec.gov/Archives/edgar/data/711512/0000711512-01-500007.txt
10-K	AMERICAN RESIDENTIAL INVESTMENT TRUST	1035744	2001-03-29	https://www.sec.gov/Archives/edgar/data/1035744/0000912057-01-008705.txt
10-K	AMERICAN RESTAURANT PARTNERS L	817900	2001-03-23	https://www.sec.gov/Archives/edgar/data/817900/0000817900-01-500005.txt
10-K	AMERICAN RETIREMENT	787784	2001-03-30	https://www.sec.gov/Archives/edgar/data/787784/0000950144-01-004461.txt
10-K	AMERICAN SAFETY RAZOR	750339	2001-03-28	https://www.sec.gov/Archives/edgar/data/750339/0000750339-01-000003.txt
10-K	AMERICAN SOUTHWEST FINANCIAL SECURITIES	912957	2001-03-19	https://www.sec.gov/Archives/edgar/data/912957/0001013255-01-000098.txt
10-K	AMERICAN STANDARD COMPANIES	836102	2001-03-30	https://www.sec.gov/Archives/edgar/data/836102/0000950123-01-500423.txt
10-K	AMERICAN STATES WATER	1056903	2001-02-28	https://www.sec.gov/Archives/edgar/data/1056903/0000950150-01-500054.txt
10-K	AMERICAN WATER WORKS CO	318819	2001-03-28	https://www.sec.gov/Archives/edgar/data/318819/0000912057-01-008584.txt
10-K	AMERICANWEST	726990	2001-03-15	https://www.sec.gov/Archives/edgar/data/726990/0001032210-01-500043.txt
10-K	AMERICO LIFE	908139	2001-03-30	https://www.sec.gov/Archives/edgar/data/908139/0000908139-01-000004.txt
10-K		824906	2001-03-30	https://www.sec.gov/Archives/edgar/data/824906/0000912057-01-505679.txt
10-K	AMERIQUEST MORT CO FLO RATE MORT PAS THR CER SE 2000-1	1137109	2001-03-22	https://www.sec.gov/Archives/edgar/data/1137109/0001056404-01-000216.txt
10-K	AMERIQUEST MORTGAGE SEC INC FLOAT RATE MO PA TH CE SE	1117150	2001-03-19	https://www.sec.gov/Archives/edgar/data/1117150/0001056404-01-000167.txt
10-K	AMERISTAR CASINOS	912145	2001-03-30	https://www.sec.gov/Archives/edgar/data/912145/0000950148-01-000486.txt
10-K	AMGEN	318154	2001-03-07	https://www.sec.gov/Archives/edgar/data/318154/0000898430-01-000873.txt
10-K	AMISTAR	741559	2001-03-15	https://www.sec.gov/Archives/edgar/data/741559/0001019687-01-000339.txt
10-K	AMORTIZING RESI COLLATERAL TR MOR PAS THRU CERT SER	1123470	2001-03-19	https://www.sec.gov/Archives/edgar/data/1123470/0001056404-01-000165.txt
10-K	AMPERSAND MEDICAL	75439	2001-03-29	https://www.sec.gov/Archives/edgar/data/75439/0000950137-01-000937.txt
10-K	AMPHENOL CORP	820313	2001-03-30	https://www.sec.gov/Archives/edgar/data/820313/0000912057-01-505632.txt
10-K	AMRECORP REALTY FUND	745061	2001-03-23	https://www.sec.gov/Archives/edgar/data/745061/0000711512-01-500008.txt
10-K	AMRECORP REALTY FUND	776813	2001-03-23	https://www.sec.gov/Archives/edgar/data/776813/0000711512-01-500009.txt
10-K	AMSOUTH AUTO RECEIVABLES	1116077	2001-03-29	https://www.sec.gov/Archives/edgar/data/1116077/0000931763-01-500017.txt
10-K	AMSOUTH	3133	2001-03-30	https://www.sec.gov/Archives/edgar/data/3133/0000931763-01-000676.txt
10-K	AMSURG	895930	2001-03-14	https://www.sec.gov/Archives/edgar/data/895930/0000950144-01-003520.txt
10-K	ANADARKO PETROLEUM	773910	2001-03-15	https://www.sec.gov/Archives/edgar/data/773910/0000950129-01-001462.txt
10-K	ANALOG DEVICES	6281	2001-01-26	https://www.sec.gov/Archives/edgar/data/6281/0000950135-01-000177.txt
10-K	ANCHOR NATIONAL LIFE INSURANCE	6342	2001-03-26	https://www.sec.gov/Archives/edgar/data/6342/0001015402-01-500538.txt
10-K	ANDOVER BANCORP	810589	2001-03-19	https://www.sec.gov/Archives/edgar/data/810589/0000950135-01-500347.txt
10-K	ANDREA ELECTRONICS	6494	2001-03-30	https://www.sec.gov/Archives/edgar/data/6494/0000905148-01-000830.txt
10-K	ANHEUSER BUSCH COMPANIES	310569	2001-03-29	https://www.sec.gov/Archives/edgar/data/310569/0000950114-01-500019.txt
10-K	ANIXTER INTERNATIONAL	52795	2001-03-09	https://www.sec.gov/Archives/edgar/data/52795/0000052795-01-000002.txt
10-K	ANNALY MORTGAGE MANAGEMENT	1043219	2001-03-27	https://www.sec.gov/Archives/edgar/data/1043219/0000891554-01-501591.txt
10-K	ANSWERTHINK	1057379	2001-03-29	https://www.sec.gov/Archives/edgar/data/1057379/0000950170-01-000419.txt
10-K	ANTEON	1090709	2001-03-30	https://www.sec.gov/Archives/edgar/data/1090709/0000912057-01-505821.txt
10-K	ANTIGENICS INC	1098972	2001-03-28	https://www.sec.gov/Archives/edgar/data/1098972/0000950135-01-000959.txt
10-K	ANWORTH MORTGAGE ASSET	1047884	2001-03-29	https://www.sec.gov/Archives/edgar/data/1047884/0000944209-01-500066.txt
10-K	AON	315293	2001-03-27	https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt
10-K	APACHE	6769	2001-03-23	https://www.sec.gov/Archives/edgar/data/6769/0000950129-01-001592.txt
10-K	APEX CAPITAL GROUP	1086141	2001-03-02	https://www.sec.gov/Archives/edgar/data/1086141/0001086141-01-000001.txt
10-K	APEX SILVER MINES	1011509	2001-03-29	https://www.sec.gov/Archives/edgar/data/1011509/0000927356-01-000345.txt
10-K	APPLEBEES INTERNATIONAL	853665	2001-03-26	https://www.sec.gov/Archives/edgar/data/853665/0000853665-01-000060.txt
10-K	APPLIANCE RECYCLING CENTERS OF AMERICA INC	862861	2001-03-23	https://www.sec.gov/Archives/edgar/data/862861/0000897101-01-500043.txt
10-K	APPLIED INNOVATION	798399	2001-03-27	https://www.sec.gov/Archives/edgar/data/798399/0000950152-01-001660.txt
10-K	APPLIED MOLECULAR EVOLUTION	1111312	2001-03-19	https://www.sec.gov/Archives/edgar/data/1111312/0001095811-01-001646.txt
10-K	APPLIED SIGNAL TECHNOLOGY	741696	2001-01-26	https://www.sec.gov/Archives/edgar/data/741696/0000741696-01-500006.txt
10-K	APRIA HEALTHCARE GROUP	882289	2001-03-22	https://www.sec.gov/Archives/edgar/data/882289/0000882289-01-000005.txt
10-K	APROPOS TECHNOLOGY	1098803	2001-03-29	https://www.sec.gov/Archives/edgar/data/1098803/0000912057-01-505474.txt
10-K	APT HOUSING PARTNERS LTD	721465	2001-03-30	https://www.sec.gov/Archives/edgar/data/721465/0000721465-01-500005.txt
10-K	ARADIGM	1013238	2001-03-30	https://www.sec.gov/Archives/edgar/data/1013238/0001095811-01-001960.txt
10-K	ARBOR	7059	2001-03-22	https://www.sec.gov/Archives/edgar/data/7059/0001094595-01-000027.txt
10-K	ARCH CHEMICALS	1072343	2001-03-12	https://www.sec.gov/Archives/edgar/data/1072343/0000950123-01-500184.txt
10-K	ARCH WIRELESS COMMUNICATIONS	916122	2001-03-30	https://www.sec.gov/Archives/edgar/data/916122/0000915390-01-000037.txt
10-K	ARCH WIRELESS	915390	2001-03-23	https://www.sec.gov/Archives/edgar/data/915390/0000915390-01-000033.txt
10-K	ARCHSTONE COMMUNITIES	80737	2001-03-09	https://www.sec.gov/Archives/edgar/data/80737/0000950131-01-001499.txt
10-K	ARDEN REALTY	1013794	2001-03-30	https://www.sec.gov/Archives/edgar/data/1013794/0000950148-01-000479.txt
10-K	ARDEN REALTY LIMITED	1111853	2001-03-30	https://www.sec.gov/Archives/edgar/data/1111853/0000950148-01-000483.txt
10-K	AREMISSOFT CORP	1065152	2001-03-26	https://www.sec.gov/Archives/edgar/data/1065152/0001095811-01-001735.txt
10-K	ARENA PHARMACEUTICALS	1080709	2001-03-21	https://www.sec.gov/Archives/edgar/data/1080709/0000912057-01-007933.txt
10-K	ARGOSY GAMING	895385	2001-02-15	https://www.sec.gov/Archives/edgar/data/895385/0000912057-01-006077.txt
10-K	ARGUSS COMMUNICATIONS	879986	2001-03-07	https://www.sec.gov/Archives/edgar/data/879986/0001042645-01-500016.txt
