formtype	companyname	cik	filingdate	url
10-K	ABLEAUCTIONS COM	1099290	2009-03-25	https://www.sec.gov/Archives/edgar/data/1099290/0001185185-09-000208.txt
10-K	ABOVENET	1043533	2009-03-16	https://www.sec.gov/Archives/edgar/data/1043533/0001144204-09-014124.txt
10-K	ABRAXAS PETROLEUM	867665	2009-02-24	https://www.sec.gov/Archives/edgar/data/867665/0000867665-09-000017.txt
10-K	AC Financial Services,	1396710	2009-03-31	https://www.sec.gov/Archives/edgar/data/1396710/0001104659-09-021814.txt
10-K	ACACIA RESEARCH	934549	2009-02-26	https://www.sec.gov/Archives/edgar/data/934549/0001019687-09-000666.txt
10-K	ACADIA PHARMACEUTICALS	1070494	2009-03-10	https://www.sec.gov/Archives/edgar/data/1070494/0001193125-09-049516.txt
10-K	ACADIA REALTY	899629	2009-02-27	https://www.sec.gov/Archives/edgar/data/899629/0000930413-09-001102.txt
10-K	ACCELERATED ACQUISITIONS I	1430174	2009-03-26	https://www.sec.gov/Archives/edgar/data/1430174/0001144204-09-016163.txt
10-K	ACCELERATED ACQUISITIONS II	1430175	2009-03-26	https://www.sec.gov/Archives/edgar/data/1430175/0001144204-09-016167.txt
10-K	ACCELERATED ACQUISITIONS III	1444143	2009-03-26	https://www.sec.gov/Archives/edgar/data/1444143/0001144204-09-016171.txt
10-K	ACCELERATED ACQUISITIONS IV	1444144	2009-03-26	https://www.sec.gov/Archives/edgar/data/1444144/0001144204-09-016173.txt
10-K	ACCELERATED ACQUISITIONS V	1444145	2009-03-26	https://www.sec.gov/Archives/edgar/data/1444145/0001144204-09-016175.txt
10-K	ACCELERIZE NEW MEDIA	1352952	2009-03-31	https://www.sec.gov/Archives/edgar/data/1352952/0001437749-09-000316.txt
10-K	ACCESS NATIONAL	1176316	2009-03-31	https://www.sec.gov/Archives/edgar/data/1176316/0000950133-09-000956.txt
10-K	ACCESS PHARMACEUTICALS	318306	2009-03-31	https://www.sec.gov/Archives/edgar/data/318306/0000318306-09-000007.txt
10-K	ACCO BRANDS	712034	2009-03-02	https://www.sec.gov/Archives/edgar/data/712034/0001193125-09-042751.txt
10-K	ACCURIDE	817979	2009-03-13	https://www.sec.gov/Archives/edgar/data/817979/0001104659-09-017677.txt
10-K	ACE	896159	2009-02-27	https://www.sec.gov/Archives/edgar/data/896159/0001193125-09-040758.txt
10-K	ACE MARKETING & PROMOTIONS	1084267	2009-03-30	https://www.sec.gov/Archives/edgar/data/1084267/0001019687-09-001084.txt
10-K	ACHILLION PHARMACEUTICALS	1070336	2009-03-27	https://www.sec.gov/Archives/edgar/data/1070336/0001193125-09-065690.txt
10-K	ACI WORLDWIDE,	935036	2009-03-04	https://www.sec.gov/Archives/edgar/data/935036/0000950123-09-003964.txt
10-K	ACME PACKET	1130258	2009-03-13	https://www.sec.gov/Archives/edgar/data/1130258/0001047469-09-002660.txt
10-K	ACME UNITED	2098	2009-03-10	https://www.sec.gov/Archives/edgar/data/2098/0001026608-09-000026.txt
10-K	ACNB	715579	2009-03-13	https://www.sec.gov/Archives/edgar/data/715579/0001047469-09-002638.txt
10-K	ACORDA THERAPEUTICS	1008848	2009-03-02	https://www.sec.gov/Archives/edgar/data/1008848/0001047469-09-002124.txt
10-K	ACORN ENERGY,	880984	2009-03-30	https://www.sec.gov/Archives/edgar/data/880984/0001144204-09-017059.txt
10-K	ACRO	1228386	2009-03-30	https://www.sec.gov/Archives/edgar/data/1228386/0001178913-09-000715.txt
10-K	ACTEL	907687	2009-03-20	https://www.sec.gov/Archives/edgar/data/907687/0000950134-09-005778.txt
10-K	ACTIVE POWER	1044435	2009-03-03	https://www.sec.gov/Archives/edgar/data/1044435/0001193125-09-043691.txt
10-K	ACTUATE	1062478	2009-03-12	https://www.sec.gov/Archives/edgar/data/1062478/0001193125-09-052347.txt
10-K	ACURA PHARMACEUTICALS,	786947	2009-03-02	https://www.sec.gov/Archives/edgar/data/786947/0001144204-09-011488.txt
10-K	ADA-ES	1223112	2009-03-27	https://www.sec.gov/Archives/edgar/data/1223112/0001193125-09-066089.txt
10-K	ADAM	863650	2009-03-24	https://www.sec.gov/Archives/edgar/data/863650/0001193125-09-061656.txt
10-K	ADAMS GOLF	1059763	2009-03-11	https://www.sec.gov/Archives/edgar/data/1059763/0001144204-09-013277.txt
10-K	ADAMS RESOURCES & ENERGY,	2178	2009-03-24	https://www.sec.gov/Archives/edgar/data/2178/0000002178-09-000007.txt
10-K	ADCARE HEALTH SYSTEMS	1004724	2009-03-31	https://www.sec.gov/Archives/edgar/data/1004724/0001004724-09-000006.txt
10-K	ADEN SOLUTIONS	1427639	2009-03-27	https://www.sec.gov/Archives/edgar/data/1427639/0001294606-09-000022.txt
10-K	ADEONA PHARMACEUTICALS,	894158	2009-03-31	https://www.sec.gov/Archives/edgar/data/894158/0001132072-09-000150.txt
10-K	ADEX MEDIA,	1402531	2009-03-31	https://www.sec.gov/Archives/edgar/data/1402531/0001213900-09-000714.txt
10-K	ADHEREX TECHNOLOGIES	1211583	2009-03-30	https://www.sec.gov/Archives/edgar/data/1211583/0001193125-09-067881.txt
10-K	ADINO ENERGY	700815	2009-03-18	https://www.sec.gov/Archives/edgar/data/700815/0001144204-09-014682.txt
10-K	ADMINISTAFF INC	1000753	2009-02-09	https://www.sec.gov/Archives/edgar/data/1000753/0000950129-09-000335.txt
10-K	ADOBE SYSTEMS	796343	2009-01-23	https://www.sec.gov/Archives/edgar/data/796343/0000796343-09-000007.txt
10-K	ADOLOR	1076167	2009-02-26	https://www.sec.gov/Archives/edgar/data/1076167/0001193125-09-038442.txt
10-K	ADTRAN	926282	2009-02-27	https://www.sec.gov/Archives/edgar/data/926282/0001193125-09-040626.txt
10-K	ADVANCE AUTO PARTS	1158449	2009-03-04	https://www.sec.gov/Archives/edgar/data/1158449/0001158449-09-000027.txt
10-K	ADVANCED ANALOGIC TECHNOLOGIES	1104042	2009-02-26	https://www.sec.gov/Archives/edgar/data/1104042/0001193125-09-039062.txt
10-K	ADVANCED BATTERY TECHNOLOGIES,	745651	2009-03-16	https://www.sec.gov/Archives/edgar/data/745651/0001096906-09-000214.txt
10-K	ADVANCED ENERGY INDUSTRIES	927003	2009-02-27	https://www.sec.gov/Archives/edgar/data/927003/0000950134-09-003964.txt
10-K	ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES	849706	2009-03-30	https://www.sec.gov/Archives/edgar/data/849706/0001171843-09-000284.txt
10-K	ADVANCED GROWING SYSTEMS,	1369608	2009-01-13	https://www.sec.gov/Archives/edgar/data/1369608/0001213900-09-000060.txt
10-K	ADVANCED MEDICAL OPTICS	1168335	2009-02-24	https://www.sec.gov/Archives/edgar/data/1168335/0001193125-09-036296.txt
10-K	ADVANCED MICRO DEVICES	2488	2009-02-24	https://www.sec.gov/Archives/edgar/data/2488/0001193125-09-036235.txt
10-K	ADVANCED TECHNOLOGY ACQUISITION	1374796	2009-03-31	https://www.sec.gov/Archives/edgar/data/1374796/0001144204-09-017728.txt
10-K	ADVANT E	925043	2009-03-27	https://www.sec.gov/Archives/edgar/data/925043/0001193125-09-066109.txt
10-K	ADVANTA BUSINESS RECEIVABLES	1107920	2009-03-30	https://www.sec.gov/Archives/edgar/data/1107920/0000893220-09-000679.txt
10-K	ADVANTA	96638	2009-03-13	https://www.sec.gov/Archives/edgar/data/96638/0000893220-09-000538.txt
10-K	ADVENT SOFTWARE INC	1002225	2009-03-12	https://www.sec.gov/Archives/edgar/data/1002225/0001047469-09-002544.txt
10-K	ADVENTRX PHARMACEUTICALS	1160308	2009-03-27	https://www.sec.gov/Archives/edgar/data/1160308/0001362310-09-004405.txt
10-K	ADVOCAT	919956	2009-03-10	https://www.sec.gov/Archives/edgar/data/919956/0000950144-09-002047.txt
10-K	AEI INCOME & GROWTH FUND 24	1130758	2009-03-30	https://www.sec.gov/Archives/edgar/data/1130758/0000819577-09-000017.txt
10-K	AEI INCOME & GROWTH FUND 25	1185198	2009-03-30	https://www.sec.gov/Archives/edgar/data/1185198/0000819577-09-000018.txt
10-K	AEI INCOME & GROWTH FUND XXI LTD	931755	2009-03-30	https://www.sec.gov/Archives/edgar/data/931755/0000819577-09-000015.txt
10-K	AEI INCOME & GROWTH FUND XXII LTD	1023458	2009-03-30	https://www.sec.gov/Archives/edgar/data/1023458/0000819577-09-000016.txt
10-K	AEI Income & Growth Fund 26	1326321	2009-03-30	https://www.sec.gov/Archives/edgar/data/1326321/0000819577-09-000019.txt
10-K	AEI Income & Growth Fund 27	1403915	2009-03-30	https://www.sec.gov/Archives/edgar/data/1403915/0000819577-09-000020.txt
10-K	AEI NET LEASE INCOME & GROWTH FUND XIX LIMITED	868740	2009-03-30	https://www.sec.gov/Archives/edgar/data/868740/0000819577-09-000013.txt
10-K	AEI NET LEASE INCOME & GROWTH FUND XX LIMITED	894245	2009-03-30	https://www.sec.gov/Archives/edgar/data/894245/0000819577-09-000014.txt
10-K	AEI REAL ESTATE FUND XVII LIMITED	819577	2009-03-30	https://www.sec.gov/Archives/edgar/data/819577/0000819577-09-000011.txt
10-K	AEI REAL ESTATE FUND XVIII LIMITED	840459	2009-03-30	https://www.sec.gov/Archives/edgar/data/840459/0000819577-09-000012.txt
10-K	AEP INDUSTRIES	785787	2009-01-27	https://www.sec.gov/Archives/edgar/data/785787/0001047469-09-000421.txt
10-K	AEP Texas Central Transition Funding II	1366928	2009-03-31	https://www.sec.gov/Archives/edgar/data/1366928/0000004904-09-000061.txt
10-K	AEROCENTURY	1036848	2009-03-13	https://www.sec.gov/Archives/edgar/data/1036848/0001036848-09-000008.txt
10-K	AEROPOSTALE	1168213	2009-03-30	https://www.sec.gov/Archives/edgar/data/1168213/0001168213-09-000012.txt
10-K	AES	874761	2009-02-26	https://www.sec.gov/Archives/edgar/data/874761/0001047469-09-001899.txt
10-K	AETNA INC	1122304	2009-02-27	https://www.sec.gov/Archives/edgar/data/1122304/0001122304-09-000036.txt
10-K	AETRIUM	908598	2009-03-30	https://www.sec.gov/Archives/edgar/data/908598/0000908598-09-000013.txt
10-K	AFC ENTERPRISES	1041379	2009-03-11	https://www.sec.gov/Archives/edgar/data/1041379/0000950144-09-002095.txt
10-K	AFFILIATED MANAGERS GROUP	1004434	2009-03-02	https://www.sec.gov/Archives/edgar/data/1004434/0001047469-09-002123.txt
10-K	AFFIRMATIVE INSURANCE HOLDINGS	1282543	2009-03-31	https://www.sec.gov/Archives/edgar/data/1282543/0001193125-09-069438.txt
10-K	AFFYMAX	1158223	2009-03-12	https://www.sec.gov/Archives/edgar/data/1158223/0001047469-09-002549.txt
10-K	AFFYMETRIX	913077	2009-03-02	https://www.sec.gov/Archives/edgar/data/913077/0001047469-09-002081.txt
10-K	AFH ACQUISITION IV,	1420031	2009-01-29	https://www.sec.gov/Archives/edgar/data/1420031/0001144204-09-004173.txt
10-K	AFH ACQUISITION V,	1420033	2009-01-29	https://www.sec.gov/Archives/edgar/data/1420033/0001144204-09-004176.txt
10-K	AFH ACQUISITION VI,	1420034	2009-01-29	https://www.sec.gov/Archives/edgar/data/1420034/0001144204-09-004184.txt
10-K	AFH ACQUISITION VII,	1420035	2009-01-29	https://www.sec.gov/Archives/edgar/data/1420035/0001144204-09-004188.txt
10-K	AFH ACQUISITION X,	1419554	2009-01-29	https://www.sec.gov/Archives/edgar/data/1419554/0001144204-09-004199.txt
10-K	AFH ACQUISITION XI,	1419553	2009-01-29	https://www.sec.gov/Archives/edgar/data/1419553/0001144204-09-004202.txt
10-K	AFH ACQUISITION XII,	1419552	2009-01-29	https://www.sec.gov/Archives/edgar/data/1419552/0001144204-09-004205.txt
10-K	AFH Acquisition III,	1420030	2009-01-29	https://www.sec.gov/Archives/edgar/data/1420030/0001144204-09-004168.txt
10-K	AFH Acquisition IX,	1419556	2009-01-29	https://www.sec.gov/Archives/edgar/data/1419556/0001144204-09-004195.txt
10-K	AFH Acquisition VIII,	1419560	2009-01-29	https://www.sec.gov/Archives/edgar/data/1419560/0001144204-09-004193.txt
10-K	AFH HOLDING II,	1402212	2009-03-31	https://www.sec.gov/Archives/edgar/data/1402212/0001144204-09-017688.txt
10-K	AFH HOLDING V,	1419073	2009-03-31	https://www.sec.gov/Archives/edgar/data/1419073/0001144204-09-017692.txt
10-K	AFH HOLDING VI,	1419069	2009-03-31	https://www.sec.gov/Archives/edgar/data/1419069/0001144204-09-017694.txt
10-K	AFH HOLDING VII,	1419067	2009-03-31	https://www.sec.gov/Archives/edgar/data/1419067/0001144204-09-017701.txt
10-K	AFLAC	4977	2009-02-20	https://www.sec.gov/Archives/edgar/data/4977/0000950144-09-001463.txt
10-K	AFS SenSub	1347185	2009-03-26	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-09-064484.txt
10-K	AFS SenSub	1347185	2009-03-26	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-09-064485.txt
10-K	AFS SenSub	1347185	2009-03-26	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-09-064509.txt
10-K	AGCO CORP	880266	2009-02-27	https://www.sec.gov/Archives/edgar/data/880266/0000950144-09-001706.txt
10-K	AGL RESOURCES	1004155	2009-02-05	https://www.sec.gov/Archives/edgar/data/1004155/0001004155-09-000008.txt
10-K	AGREE REALTY	917251	2009-03-13	https://www.sec.gov/Archives/edgar/data/917251/0001144204-09-013783.txt
10-K	AGY Holding	1431824	2009-03-25	https://www.sec.gov/Archives/edgar/data/1431824/0001193125-09-063027.txt
10-K	AHERN RENTALS	1337913	2009-03-26	https://www.sec.gov/Archives/edgar/data/1337913/0001104659-09-020403.txt
10-K	AI DOCUMENT SERVICES,	1402536	2009-03-26	https://www.sec.gov/Archives/edgar/data/1402536/0001078782-09-000408.txt
10-K	AIMCO PROPERTIES	926660	2009-02-27	https://www.sec.gov/Archives/edgar/data/926660/0001362310-09-002979.txt
10-K	AIR METHODS	816159	2009-03-12	https://www.sec.gov/Archives/edgar/data/816159/0001140361-09-006768.txt
10-K	AIRSPAN NETWORKS	1105542	2009-03-31	https://www.sec.gov/Archives/edgar/data/1105542/0001144204-09-017967.txt
10-K	AIRTRAN HOLDINGS	948846	2009-02-13	https://www.sec.gov/Archives/edgar/data/948846/0000948846-09-000005.txt
10-K	AIRVANA	1116435	2009-02-24	https://www.sec.gov/Archives/edgar/data/1116435/0000950135-09-001134.txt
10-K	AIS FUTURES FUND IV	1023453	2009-03-31	https://www.sec.gov/Archives/edgar/data/1023453/0000905148-09-001431.txt
10-K	AJS BANCORP	1144515	2009-03-23	https://www.sec.gov/Archives/edgar/data/1144515/0000914317-09-000709.txt
10-K	AK STEEL HOLDING	918160	2009-02-24	https://www.sec.gov/Archives/edgar/data/918160/0000918160-09-000013.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2009-03-02	https://www.sec.gov/Archives/edgar/data/1086222/0001193125-09-042423.txt
10-K	AKORN	3116	2009-03-30	https://www.sec.gov/Archives/edgar/data/3116/0000950137-09-002342.txt
10-K	ALABAMA AIRCRAFT INDUSTRIES,	771729	2009-03-31	https://www.sec.gov/Archives/edgar/data/771729/0001193125-09-069386.txt
10-K	ALABAMA GAS	3146	2009-02-25	https://www.sec.gov/Archives/edgar/data/3146/0001193125-09-037514.txt
10-K	ALABAMA POWER	3153	2009-02-25	https://www.sec.gov/Archives/edgar/data/3153/0000092122-09-000011.txt
10-K	ALAMO GROUP	897077	2009-03-11	https://www.sec.gov/Archives/edgar/data/897077/0001003297-09-000068.txt
10-K	ALASKA AIR GROUP	766421	2009-02-19	https://www.sec.gov/Archives/edgar/data/766421/0001193125-09-033073.txt
10-K	ALASKA AIRLINES	3202	2009-02-26	https://www.sec.gov/Archives/edgar/data/3202/0001193125-09-039009.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS GROUP	1089511	2009-03-09	https://www.sec.gov/Archives/edgar/data/1089511/0000950134-09-004818.txt
10-K	ALASKA PACIFIC BANCSHARES	1081860	2009-03-30	https://www.sec.gov/Archives/edgar/data/1081860/0001081860-09-000008.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2009-03-02	https://www.sec.gov/Archives/edgar/data/819793/0001145443-09-000304.txt
10-K	ALBANY MOLECULAR RESEARCH	1065087	2009-03-13	https://www.sec.gov/Archives/edgar/data/1065087/0001144204-09-013803.txt
10-K	ALBEMARLE	915913	2009-02-27	https://www.sec.gov/Archives/edgar/data/915913/0001193125-09-040740.txt
10-K	ALCO,	734543	2009-03-27	https://www.sec.gov/Archives/edgar/data/734543/0001137050-09-000071.txt
10-K	ALCOA	4281	2009-02-17	https://www.sec.gov/Archives/edgar/data/4281/0001193125-09-029469.txt
10-K	ALDILA	902272	2009-03-16	https://www.sec.gov/Archives/edgar/data/902272/0001047469-09-002773.txt
10-K	ALESCO FINANCIAL	1270436	2009-03-05	https://www.sec.gov/Archives/edgar/data/1270436/0001193125-09-046342.txt
10-K	ALEXANDER & BALDWIN	3453	2009-02-27	https://www.sec.gov/Archives/edgar/data/3453/0000003453-09-000012.txt
10-K	ALEXANDERS	3499	2009-02-23	https://www.sec.gov/Archives/edgar/data/3499/0000003499-09-000002.txt
10-K	ALEXANDERS J	103884	2009-03-30	https://www.sec.gov/Archives/edgar/data/103884/0000950144-09-002716.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	2009-02-17	https://www.sec.gov/Archives/edgar/data/1035443/0001104659-09-009784.txt
10-K	ALEXION PHARMACEUTICALS	899866	2009-02-23	https://www.sec.gov/Archives/edgar/data/899866/0001193125-09-035223.txt
10-K	ALIGN TECHNOLOGY	1097149	2009-02-27	https://www.sec.gov/Archives/edgar/data/1097149/0001047469-09-001977.txt
10-K	ALL AMERICAN SPORTPARK	930245	2009-03-31	https://www.sec.gov/Archives/edgar/data/930245/0001263279-09-000037.txt
10-K	ALLEGHANY CORP	775368	2009-02-27	https://www.sec.gov/Archives/edgar/data/775368/0000950123-09-003629.txt
10-K	ALLEGHENY BANCSHARES	1213662	2009-03-27	https://www.sec.gov/Archives/edgar/data/1213662/0000950152-09-003168.txt
10-K	ALLEGHENY ENERGY,	3673	2009-03-02	https://www.sec.gov/Archives/edgar/data/3673/0001193125-09-041324.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2009-02-23	https://www.sec.gov/Archives/edgar/data/1018963/0000950152-09-001663.txt
10-K	ALLEGRO BIODIESEL	895380	2009-03-30	https://www.sec.gov/Archives/edgar/data/895380/0001019687-09-001095.txt
10-K	ALLERGAN	850693	2009-02-27	https://www.sec.gov/Archives/edgar/data/850693/0001193125-09-040955.txt
10-K	ALLETE	66756	2009-02-13	https://www.sec.gov/Archives/edgar/data/66756/0000066756-09-000015.txt
10-K	ALLIANCE BANCORP INC OF	1373079	2009-03-23	https://www.sec.gov/Archives/edgar/data/1373079/0001104659-09-019232.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2009-03-02	https://www.sec.gov/Archives/edgar/data/1101215/0001193125-09-042284.txt
10-K	ALLIANCE FIBER OPTIC PRODUCTS	1122342	2009-03-20	https://www.sec.gov/Archives/edgar/data/1122342/0001122342-09-000004.txt
10-K	ALLIANCE FINANCIAL CORP	796317	2009-03-13	https://www.sec.gov/Archives/edgar/data/796317/0001193125-09-053580.txt
10-K	ALLIANCE LAUNDRY	1063697	2009-03-10	https://www.sec.gov/Archives/edgar/data/1063697/0001193125-09-048716.txt
10-K	ALLIANCE LAUNDRY HOLDINGS	1063698	2009-03-10	https://www.sec.gov/Archives/edgar/data/1063698/0001193125-09-048716.txt
10-K	ALLIANCE LAUNDRY SYSTEMS	1063699	2009-03-10	https://www.sec.gov/Archives/edgar/data/1063699/0001193125-09-048716.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2009-03-02	https://www.sec.gov/Archives/edgar/data/1086600/0001193125-09-042393.txt
10-K	ALLIANCEBERNSTEIN HOLDING	825313	2009-02-23	https://www.sec.gov/Archives/edgar/data/825313/0001140361-09-004725.txt
10-K	ALLIANCEBERNSTEIN	1109448	2009-02-23	https://www.sec.gov/Archives/edgar/data/1109448/0001140361-09-004728.txt
10-K	ALLIANT ENERGY	352541	2009-02-27	https://www.sec.gov/Archives/edgar/data/352541/0000107832-09-000001.txt
10-K	ALLIED CAPITAL	3906	2009-03-02	https://www.sec.gov/Archives/edgar/data/3906/0000950133-09-000538.txt
10-K	ALLIED DEFENSE GROUP	3952	2009-03-31	https://www.sec.gov/Archives/edgar/data/3952/0000950133-09-000974.txt
10-K	ALLIED MOTION TECHNOLOGIES	46129	2009-03-19	https://www.sec.gov/Archives/edgar/data/46129/0001047469-09-002915.txt
10-K	ALLIED RESOURCES	1211524	2009-03-31	https://www.sec.gov/Archives/edgar/data/1211524/0001211524-09-000053.txt
10-K	ALLIED WORLD ASSURANCE CO HOLDINGS	1163348	2009-02-27	https://www.sec.gov/Archives/edgar/data/1163348/0000950123-09-003689.txt
10-K	ALLION HEALTHCARE	847935	2009-03-09	https://www.sec.gov/Archives/edgar/data/847935/0000950144-09-001991.txt
10-K	ALLOS THERAPEUTICS	1097264	2009-03-03	https://www.sec.gov/Archives/edgar/data/1097264/0001047469-09-002191.txt
10-K	ALLSTATE	899051	2009-02-26	https://www.sec.gov/Archives/edgar/data/899051/0001047469-09-001878.txt
10-K	ALLSTATE LIFE GLOBAL	1176267	2009-03-31	https://www.sec.gov/Archives/edgar/data/1176267/0000839759-09-000122.txt
10-K	ALLSTATE LIFE GLOBAL	1176267	2009-03-31	https://www.sec.gov/Archives/edgar/data/1176267/0000839759-09-000124.txt
10-K	ALLSTATE LIFE GLOBAL	1176267	2009-03-31	https://www.sec.gov/Archives/edgar/data/1176267/0000839759-09-000126.txt
10-K	ALLSTATE LIFE GLOBAL	1176267	2009-03-31	https://www.sec.gov/Archives/edgar/data/1176267/0000839759-09-000128.txt
10-K	ALLSTATE LIFE GLOBAL	1176267	2009-03-31	https://www.sec.gov/Archives/edgar/data/1176267/0000839759-09-000130.txt
10-K	ALLSTATE LIFE INSURANCE	352736	2009-03-19	https://www.sec.gov/Archives/edgar/data/352736/0001047469-09-002873.txt
10-K	ALLSTATE LIFE INSURANCE CO OF NEW	839759	2009-03-18	https://www.sec.gov/Archives/edgar/data/839759/0001047469-09-002862.txt
10-K	ALMOST FAMILY	799231	2009-03-06	https://www.sec.gov/Archives/edgar/data/799231/0000799231-09-000008.txt
10-K	ALNYLAM PHARMACEUTICALS,	1178670	2009-03-02	https://www.sec.gov/Archives/edgar/data/1178670/0000950135-09-001458.txt
10-K	ALP LIQUIDATING	814046	2009-03-31	https://www.sec.gov/Archives/edgar/data/814046/0000892626-09-000046.txt
10-K	ALPHA INNOTECH	830736	2009-03-27	https://www.sec.gov/Archives/edgar/data/830736/0000830736-09-000008.txt
10-K	ALPHA PRO TECH	884269	2009-03-11	https://www.sec.gov/Archives/edgar/data/884269/0001104659-09-016330.txt
10-K	ALPINE AIR EXPRESS	1092807	2009-01-29	https://www.sec.gov/Archives/edgar/data/1092807/0001010412-09-000005.txt
10-K	ALR TECHNOLOGIES	1087022	2009-03-31	https://www.sec.gov/Archives/edgar/data/1087022/0001002014-09-000221.txt
10-K	ALSERES PHARMACEUTICALS INC	94784	2009-03-31	https://www.sec.gov/Archives/edgar/data/94784/0000950135-09-002376.txt
10-K	ALTAIR NANOTECHNOLOGIES	1016546	2009-03-16	https://www.sec.gov/Archives/edgar/data/1016546/0001019687-09-000842.txt
10-K	ALTERA	768251	2009-02-25	https://www.sec.gov/Archives/edgar/data/768251/0001193125-09-037481.txt
10-K	ALTERNATE ENERGY HOLDINGS,	1421874	2009-03-31	https://www.sec.gov/Archives/edgar/data/1421874/0001065949-09-000080.txt
10-K	ALTRIA GROUP,	764180	2009-02-27	https://www.sec.gov/Archives/edgar/data/764180/0001193125-09-041005.txt
10-K	ALW Financial,	1397293	2009-03-31	https://www.sec.gov/Archives/edgar/data/1397293/0001104659-09-021814.txt
10-K	AMACORE GROUP,	949394	2009-03-31	https://www.sec.gov/Archives/edgar/data/949394/0001019687-09-001131.txt
10-K	AMAG PHARMACEUTICALS	792977	2009-02-27	https://www.sec.gov/Archives/edgar/data/792977/0001047469-09-001933.txt
