formtype	companyname	cik	filingdate	url
10-K	ALEXION PHARMACEUTICALS	899866	2013-02-19	https://www.sec.gov/Archives/edgar/data/899866/0000899866-13-000060.txt
10-K	ALIGN TECHNOLOGY	1097149	2013-03-01	https://www.sec.gov/Archives/edgar/data/1097149/0001097149-13-000007.txt
10-K	ALIMERA SCIENCES	1267602	2013-03-28	https://www.sec.gov/Archives/edgar/data/1267602/0001267602-13-000008.txt
10-K	ALLEGHANY CORP	775368	2013-02-21	https://www.sec.gov/Archives/edgar/data/775368/0001193125-13-069346.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2013-02-28	https://www.sec.gov/Archives/edgar/data/1018963/0001193125-13-084310.txt
10-K	ALLERGAN	850693	2013-02-26	https://www.sec.gov/Archives/edgar/data/850693/0000850693-13-000002.txt
10-K	ALLETE	66756	2013-02-15	https://www.sec.gov/Archives/edgar/data/66756/0000066756-13-000030.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2013-02-28	https://www.sec.gov/Archives/edgar/data/1101215/0001101215-13-000051.txt
10-K	ALLIANCE FIBER OPTIC PRODUCTS	1122342	2013-03-20	https://www.sec.gov/Archives/edgar/data/1122342/0001206774-13-001097.txt
10-K	ALLIANCE FINANCIAL CORP	796317	2013-03-08	https://www.sec.gov/Archives/edgar/data/796317/0001193125-13-098340.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2013-03-01	https://www.sec.gov/Archives/edgar/data/1086600/0001047469-13-002040.txt
10-K	ALLIANCEBERNSTEIN HOLDING	825313	2013-02-12	https://www.sec.gov/Archives/edgar/data/825313/0001140361-13-005892.txt
10-K	ALLIANCEBERNSTEIN	1109448	2013-02-12	https://www.sec.gov/Archives/edgar/data/1109448/0001140361-13-005891.txt
10-K	ALLIANT ENERGY	352541	2013-02-26	https://www.sec.gov/Archives/edgar/data/352541/0000352541-13-000007.txt
10-K	ALLIED DEFENSE GROUP	3952	2013-03-29	https://www.sec.gov/Archives/edgar/data/3952/0001193125-13-133946.txt
10-K	ALLIED MOTION TECHNOLOGIES	46129	2013-03-11	https://www.sec.gov/Archives/edgar/data/46129/0001047469-13-002538.txt
10-K	ALLSCRIPTS HEALTHCARE SOLUTIONS,	1124804	2013-03-01	https://www.sec.gov/Archives/edgar/data/1124804/0001193125-13-087986.txt
10-K	ALLSTATE	899051	2013-02-20	https://www.sec.gov/Archives/edgar/data/899051/0001047469-13-001288.txt
10-K	ALLSTATE LIFE INSURANCE	352736	2013-03-08	https://www.sec.gov/Archives/edgar/data/352736/0001104659-13-018597.txt
10-K	ALMOST FAMILY	799231	2013-03-14	https://www.sec.gov/Archives/edgar/data/799231/0001104659-13-020630.txt
10-K	ALNYLAM PHARMACEUTICALS,	1178670	2013-02-19	https://www.sec.gov/Archives/edgar/data/1178670/0001193125-13-065475.txt
10-K	ALP LIQUIDATING	814046	2013-03-19	https://www.sec.gov/Archives/edgar/data/814046/0000892626-13-000080.txt
10-K	ALPHA PRO TECH	884269	2013-03-06	https://www.sec.gov/Archives/edgar/data/884269/0001437749-13-002367.txt
10-K	ALPHARX	1114936	2013-01-16	https://www.sec.gov/Archives/edgar/data/1114936/0001477932-13-000247.txt
10-K	ALTERA	768251	2013-02-15	https://www.sec.gov/Archives/edgar/data/768251/0000768251-13-000008.txt
10-K	ALTERRA CAPITAL HOLDINGS	1141719	2013-02-28	https://www.sec.gov/Archives/edgar/data/1141719/0001141719-13-000003.txt
10-K	ALTRIA GROUP,	764180	2013-02-27	https://www.sec.gov/Archives/edgar/data/764180/0000764180-13-000024.txt
10-K	AMAG PHARMACEUTICALS	792977	2013-03-04	https://www.sec.gov/Archives/edgar/data/792977/0001047469-13-002092.txt
10-K	AMARIN CORP	897448	2013-02-28	https://www.sec.gov/Archives/edgar/data/897448/0001193125-13-084191.txt
10-K	AMAZON COM	1018724	2013-01-30	https://www.sec.gov/Archives/edgar/data/1018724/0001193125-13-028520.txt
10-K	AMBAC FINANCIAL GROUP	874501	2013-03-22	https://www.sec.gov/Archives/edgar/data/874501/0001193125-13-122346.txt
10-K	AMBASE	20639	2013-03-28	https://www.sec.gov/Archives/edgar/data/20639/0000020639-13-000022.txt
10-K	AMBASSADORS GROUP	1162315	2013-03-11	https://www.sec.gov/Archives/edgar/data/1162315/0001162315-13-000016.txt
10-K	AMBIENT CORP	1047919	2013-03-11	https://www.sec.gov/Archives/edgar/data/1047919/0001354488-13-001104.txt
10-K	AMC Networks	1514991	2013-02-26	https://www.sec.gov/Archives/edgar/data/1514991/0001514991-13-000006.txt
10-K	AMEDISYS	896262	2013-03-12	https://www.sec.gov/Archives/edgar/data/896262/0001193125-13-103324.txt
10-K	AMEREN	1002910	2013-03-01	https://www.sec.gov/Archives/edgar/data/1002910/0001445305-13-000414.txt
10-K	AMERIANA	855574	2013-03-26	https://www.sec.gov/Archives/edgar/data/855574/0001193125-13-126801.txt
10-K	AMERICA FIRST TAX EXEMPT INVESTORS	1059142	2013-03-08	https://www.sec.gov/Archives/edgar/data/1059142/0001059142-13-000005.txt
10-K	AMERICAN AIRLINES	4515	2013-02-20	https://www.sec.gov/Archives/edgar/data/4515/0000004515-13-000022.txt
10-K	AMERICAN APPAREL,	1336545	2013-03-05	https://www.sec.gov/Archives/edgar/data/1336545/0001336545-13-000009.txt
10-K	AMERICAN AXLE & MANUFACTURING HOLDINGS	1062231	2013-02-08	https://www.sec.gov/Archives/edgar/data/1062231/0001062231-13-000011.txt
10-K	AMERICAN BAR ASSOCIATION MEMBERS / NORTHERN TRUST	878375	2013-03-18	https://www.sec.gov/Archives/edgar/data/878375/0001193125-13-112817.txt
10-K	AMERICAN BIO MEDICA	896747	2013-03-28	https://www.sec.gov/Archives/edgar/data/896747/0001144204-13-018226.txt
10-K	AMERICAN CAMPUS COMMUNITIES	1283630	2013-03-01	https://www.sec.gov/Archives/edgar/data/1283630/0001188112-13-000543.txt
10-K	AMERICAN CAPITAL,	817473	2013-03-01	https://www.sec.gov/Archives/edgar/data/817473/0000817473-13-000005.txt
10-K	AMERICAN CHURCH MORTGAGE	934543	2013-03-28	https://www.sec.gov/Archives/edgar/data/934543/0000934543-13-000012.txt
10-K	AMERICAN CRYOSTEM	1468679	2013-01-14	https://www.sec.gov/Archives/edgar/data/1468679/0001019056-13-000045.txt
10-K	AMERICAN EAGLE OUTFITTERS	919012	2013-03-12	https://www.sec.gov/Archives/edgar/data/919012/0001193125-13-102293.txt
10-K	AMERICAN ELECTRIC POWER CO	4904	2013-02-26	https://www.sec.gov/Archives/edgar/data/4904/0000004904-13-000025.txt
10-K	AMERICAN EQUITY INVESTMENT LIFE HOLDING	1039828	2013-03-07	https://www.sec.gov/Archives/edgar/data/1039828/0001039828-13-000035.txt
10-K	AMERICAN EXPRESS	4962	2013-02-22	https://www.sec.gov/Archives/edgar/data/4962/0001193125-13-070554.txt
10-K	AMERICAN EXPRESS CREDIT ACCOUNT MASTER	1003509	2013-03-20	https://www.sec.gov/Archives/edgar/data/1003509/0001193125-13-117404.txt
10-K	AMERICAN EXPRESS CREDIT	4969	2013-03-08	https://www.sec.gov/Archives/edgar/data/4969/0001193125-13-098644.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP	949349	2013-03-20	https://www.sec.gov/Archives/edgar/data/949349/0001193125-13-117404.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP III	1283434	2013-03-20	https://www.sec.gov/Archives/edgar/data/1283434/0001193125-13-117404.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP IV	1283435	2013-03-20	https://www.sec.gov/Archives/edgar/data/1283435/0001193125-13-117404.txt
10-K	AMERICAN FINANCIAL GROUP	1042046	2013-02-28	https://www.sec.gov/Archives/edgar/data/1042046/0001042046-13-000007.txt
10-K	AMERICAN INDEPENDENCE	97196	2013-03-15	https://www.sec.gov/Archives/edgar/data/97196/0000097196-13-000007.txt
10-K	AMERICAN INTERNATIONAL GROUP	5272	2013-02-21	https://www.sec.gov/Archives/edgar/data/5272/0001047469-13-001390.txt
10-K	AMERICAN LASER HEALTHCARE	1534099	2013-02-04	https://www.sec.gov/Archives/edgar/data/1534099/0001144204-13-005595.txt
10-K	AMERICAN NATIONAL BANKSHARES	741516	2013-03-14	https://www.sec.gov/Archives/edgar/data/741516/0000741516-13-000007.txt
10-K	AMERICAN NATIONAL INSURANCE CO	904163	2013-03-08	https://www.sec.gov/Archives/edgar/data/904163/0001193125-13-098167.txt
10-K	AMERICAN ORIENTAL BIOENGINEERING	1090514	2013-01-07	https://www.sec.gov/Archives/edgar/data/1090514/0001019687-13-000061.txt
10-K	AMERICAN PUBLIC EDUCATION	1201792	2013-02-28	https://www.sec.gov/Archives/edgar/data/1201792/0001157523-13-001136.txt
10-K	AMERICAN REALTY CAPITAL - RETAIL CENTERS OF AMERICA,	1500554	2013-03-12	https://www.sec.gov/Archives/edgar/data/1500554/0001500554-13-000004.txt
10-K	AMERICAN REALTY CAPITAL HEALTHCARE TRUST	1499875	2013-03-13	https://www.sec.gov/Archives/edgar/data/1499875/0001499875-13-000008.txt
10-K	AMERICAN REALTY CAPITAL NEW YORK RECOVERY REIT	1474464	2013-03-07	https://www.sec.gov/Archives/edgar/data/1474464/0001474464-13-000007.txt
10-K	AMERICAN RIVER	1108236	2013-03-01	https://www.sec.gov/Archives/edgar/data/1108236/0001019056-13-000304.txt
10-K	AMERICAN SAFETY INSURANCE HOLDINGS	783603	2013-03-15	https://www.sec.gov/Archives/edgar/data/783603/0001193125-13-110276.txt
10-K	AMERICAN SHARED HOSPITAL	744825	2013-03-29	https://www.sec.gov/Archives/edgar/data/744825/0001144204-13-018676.txt
10-K	AMERICAN SOIL TECHNOLOGIES	1031896	2013-01-07	https://www.sec.gov/Archives/edgar/data/1031896/0001165527-13-000019.txt
10-K	AMERICAN STATES WATER	1056903	2013-03-01	https://www.sec.gov/Archives/edgar/data/1056903/0001104659-13-016827.txt
10-K	AMERICAN TOWER CORP	1053507	2013-02-27	https://www.sec.gov/Archives/edgar/data/1053507/0001193125-13-077821.txt
10-K	AMERICAN VANGUARD	5981	2013-03-01	https://www.sec.gov/Archives/edgar/data/5981/0001193125-13-087788.txt
10-K	AMERINST INSURANCE GROUP	1065201	2013-03-28	https://www.sec.gov/Archives/edgar/data/1065201/0001193125-13-132479.txt
10-K	AMERIPRISE CERTIFICATE	52428	2013-02-27	https://www.sec.gov/Archives/edgar/data/52428/0001104659-13-015033.txt
10-K	AMERIPRISE FINANCIAL	820027	2013-02-27	https://www.sec.gov/Archives/edgar/data/820027/0001047469-13-001718.txt
10-K	AMERISAFE	1018979	2013-03-06	https://www.sec.gov/Archives/edgar/data/1018979/0001193125-13-094153.txt
