formtype	companyname	cik	filingdate	url
10-K	ACACIA RESEARCH	934549	2015-03-02	https://www.sec.gov/Archives/edgar/data/934549/0000934549-15-000005.txt
10-K	ACADIA PHARMACEUTICALS	1070494	2015-02-26	https://www.sec.gov/Archives/edgar/data/1070494/0001193125-15-066078.txt
10-K	ACADIA REALTY	899629	2015-02-20	https://www.sec.gov/Archives/edgar/data/899629/0000899629-15-000006.txt
10-K	ACCELERON PHARMA	1280600	2015-03-02	https://www.sec.gov/Archives/edgar/data/1280600/0001280600-15-000009.txt
10-K	ACCESS NATIONAL	1176316	2015-03-11	https://www.sec.gov/Archives/edgar/data/1176316/0001144204-15-015436.txt
10-K	ACCO BRANDS	712034	2015-02-25	https://www.sec.gov/Archives/edgar/data/712034/0000712034-15-000008.txt
10-K	ACCURIDE	817979	2015-03-03	https://www.sec.gov/Archives/edgar/data/817979/0000817979-15-000010.txt
10-K	ACE	896159	2015-02-27	https://www.sec.gov/Archives/edgar/data/896159/0000896159-15-000006.txt
10-K	ACELRX PHARMACEUTICALS	1427925	2015-03-13	https://www.sec.gov/Archives/edgar/data/1427925/0001437749-15-004946.txt
10-K	ACHILLION PHARMACEUTICALS	1070336	2015-03-05	https://www.sec.gov/Archives/edgar/data/1070336/0001193125-15-078840.txt
10-K	ACI WORLDWIDE,	935036	2015-02-26	https://www.sec.gov/Archives/edgar/data/935036/0001193125-15-065399.txt
10-K	ACME UNITED	2098	2015-03-06	https://www.sec.gov/Archives/edgar/data/2098/0001026608-15-000007.txt
10-K	ACNB	715579	2015-03-06	https://www.sec.gov/Archives/edgar/data/715579/0001047469-15-001759.txt
10-K	ACORDA THERAPEUTICS	1008848	2015-02-27	https://www.sec.gov/Archives/edgar/data/1008848/0001008848-15-000009.txt
10-K	ACORN ENERGY,	880984	2015-03-31	https://www.sec.gov/Archives/edgar/data/880984/0001493152-15-001145.txt
10-K	ACQUIRED SALES	1391135	2015-03-31	https://www.sec.gov/Archives/edgar/data/1391135/0001445866-15-000356.txt
10-K	ACRE REALTY INVESTORS	1011109	2015-03-30	https://www.sec.gov/Archives/edgar/data/1011109/0001552781-15-000374.txt
10-K	ACTIVE POWER	1044435	2015-02-27	https://www.sec.gov/Archives/edgar/data/1044435/0001140361-15-009371.txt
10-K	ACTIVECARE,	1429896	2015-01-13	https://www.sec.gov/Archives/edgar/data/1429896/0001096906-15-000050.txt
10-K	ACUCELA	1400482	2015-03-30	https://www.sec.gov/Archives/edgar/data/1400482/0001400482-15-000033.txt
10-K	ACURA PHARMACEUTICALS,	786947	2015-03-02	https://www.sec.gov/Archives/edgar/data/786947/0001144204-15-013292.txt
10-K	ADAMS RESOURCES & ENERGY,	2178	2015-03-13	https://www.sec.gov/Archives/edgar/data/2178/0000002178-15-000014.txt
10-K	ADCARE HEALTH SYSTEMS,	1004724	2015-03-31	https://www.sec.gov/Archives/edgar/data/1004724/0001004724-15-000028.txt
10-K	ADGS Advisory,	1439237	2015-02-12	https://www.sec.gov/Archives/edgar/data/1439237/0001477932-15-001095.txt
10-K	ADM ENDEAVORS,	1588014	2015-03-31	https://www.sec.gov/Archives/edgar/data/1588014/0001445866-15-000345.txt
10-K	ADMA BIOLOGICS,	1368514	2015-03-09	https://www.sec.gov/Archives/edgar/data/1368514/0001193805-15-000352.txt
10-K	ADOBE SYSTEMS	796343	2015-01-20	https://www.sec.gov/Archives/edgar/data/796343/0000796343-15-000022.txt
10-K	ADS Waste Holdings,	1585790	2015-03-10	https://www.sec.gov/Archives/edgar/data/1585790/0001628280-15-001654.txt
10-K	ADTRAN	926282	2015-02-24	https://www.sec.gov/Archives/edgar/data/926282/0001193125-15-059743.txt
10-K	ADVANCE AUTO PARTS	1158449	2015-03-03	https://www.sec.gov/Archives/edgar/data/1158449/0001158449-15-000063.txt
10-K	ADVANCED CREDIT TECHNOLOGIES	1437517	2015-01-13	https://www.sec.gov/Archives/edgar/data/1437517/0001010549-15-000018.txt
10-K	ADVANCED ENERGY INDUSTRIES	927003	2015-02-26	https://www.sec.gov/Archives/edgar/data/927003/0000927003-15-000012.txt
10-K	ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES	849706	2015-03-05	https://www.sec.gov/Archives/edgar/data/849706/0001171843-15-001282.txt
10-K	ADVANCED MICRO DEVICES	2488	2015-02-19	https://www.sec.gov/Archives/edgar/data/2488/0001193125-15-054362.txt
10-K	ADVENT SOFTWARE INC	1002225	2015-02-24	https://www.sec.gov/Archives/edgar/data/1002225/0001047469-15-001120.txt
10-K	AEI INCOME & GROWTH FUND 24	1130758	2015-03-30	https://www.sec.gov/Archives/edgar/data/1130758/0000868740-15-000019.txt
10-K	AEI INCOME & GROWTH FUND 25	1185198	2015-03-30	https://www.sec.gov/Archives/edgar/data/1185198/0000868740-15-000017.txt
10-K	AEI INCOME & GROWTH FUND XXI LTD	931755	2015-03-30	https://www.sec.gov/Archives/edgar/data/931755/0000868740-15-000023.txt
10-K	AEI INCOME & GROWTH FUND XXII LTD	1023458	2015-03-30	https://www.sec.gov/Archives/edgar/data/1023458/0000868740-15-000021.txt
10-K	AEI Income & Growth Fund 26	1326321	2015-03-30	https://www.sec.gov/Archives/edgar/data/1326321/0000868740-15-000015.txt
10-K	AEI NET LEASE INCOME & GROWTH FUND XX LIMITED	894245	2015-03-30	https://www.sec.gov/Archives/edgar/data/894245/0000868740-15-000025.txt
10-K	AEMETIS,	738214	2015-03-12	https://www.sec.gov/Archives/edgar/data/738214/0001354488-15-001108.txt
10-K	AEP INDUSTRIES	785787	2015-01-14	https://www.sec.gov/Archives/edgar/data/785787/0001193125-15-010419.txt
10-K	AEP Texas Central Transition Funding II	1366928	2015-03-30	https://www.sec.gov/Archives/edgar/data/1366928/0001366928-15-000006.txt
10-K	AEP Texas Central Transition Funding III	1539816	2015-03-30	https://www.sec.gov/Archives/edgar/data/1539816/0001539816-15-000002.txt
10-K	AERIE PHARMACEUTICALS	1337553	2015-02-27	https://www.sec.gov/Archives/edgar/data/1337553/0001628280-15-001188.txt
10-K	AEROCENTURY	1036848	2015-03-12	https://www.sec.gov/Archives/edgar/data/1036848/0001036848-15-000007.txt
10-K	AEROHIVE NETWORKS,	1372414	2015-03-17	https://www.sec.gov/Archives/edgar/data/1372414/0001628280-15-001824.txt
10-K	AEROPOSTALE	1168213	2015-03-30	https://www.sec.gov/Archives/edgar/data/1168213/0001168213-15-000031.txt
10-K	AES	874761	2015-02-26	https://www.sec.gov/Archives/edgar/data/874761/0000874761-15-000009.txt
10-K	AETNA INC	1122304	2015-02-27	https://www.sec.gov/Archives/edgar/data/1122304/0001122304-15-000038.txt
10-K	AF OCEAN INVESTMENT MANAGEMENT	1501489	2015-03-31	https://www.sec.gov/Archives/edgar/data/1501489/0001557240-15-000202.txt
10-K	AFC BUILDING TECHNOLOGIES	1533030	2015-03-30	https://www.sec.gov/Archives/edgar/data/1533030/0001062993-15-001617.txt
10-K	AFFILIATED MANAGERS GROUP,	1004434	2015-02-23	https://www.sec.gov/Archives/edgar/data/1004434/0001004434-15-000003.txt
10-K	AFFIRMATIVE INSURANCE HOLDINGS	1282543	2015-03-31	https://www.sec.gov/Archives/edgar/data/1282543/0001564590-15-002289.txt
10-K	AFFYMETRIX	913077	2015-02-18	https://www.sec.gov/Archives/edgar/data/913077/0000913077-15-000008.txt
10-K	AFH ACQUISITION V,	1420033	2015-01-29	https://www.sec.gov/Archives/edgar/data/1420033/0001607062-15-000022.txt
10-K	AFH ACQUISITION VI,	1420034	2015-01-29	https://www.sec.gov/Archives/edgar/data/1420034/0001607062-15-000023.txt
10-K	AFH ACQUISITION VII,	1420035	2015-01-29	https://www.sec.gov/Archives/edgar/data/1420035/0001607062-15-000024.txt
10-K	AFH ACQUISITION XI,	1419553	2015-01-29	https://www.sec.gov/Archives/edgar/data/1419553/0001607062-15-000026.txt
10-K	AFH ACQUISITION XII,	1419552	2015-01-29	https://www.sec.gov/Archives/edgar/data/1419552/0001607062-15-000027.txt
10-K	AFH Acquisition IX,	1419556	2015-01-29	https://www.sec.gov/Archives/edgar/data/1419556/0001607062-15-000021.txt
10-K	AFH Acquisition VIII,	1419560	2015-01-29	https://www.sec.gov/Archives/edgar/data/1419560/0001607062-15-000025.txt
10-K	AFLAC	4977	2015-02-26	https://www.sec.gov/Archives/edgar/data/4977/0000004977-15-000071.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113355.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113358.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113369.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113370.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113372.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113384.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113385.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113393.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113396.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113406.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113411.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113412.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113413.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113418.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113424.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113429.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113434.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113435.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113440.txt
10-K	AFS SenSub	1347185	2015-03-31	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113447.txt
10-K	AG Mortgage Investment Trust,	1514281	2015-03-02	https://www.sec.gov/Archives/edgar/data/1514281/0001144204-15-013300.txt
10-K	AG&E HOLDINGS	105608	2015-03-23	https://www.sec.gov/Archives/edgar/data/105608/0001437749-15-005818.txt
10-K	AGCO CORP	880266	2015-02-27	https://www.sec.gov/Archives/edgar/data/880266/0000880266-15-000009.txt
10-K	AGENUS	1098972	2015-03-16	https://www.sec.gov/Archives/edgar/data/1098972/0001628280-15-001809.txt
10-K	AGILE THERAPEUTICS	1261249	2015-03-26	https://www.sec.gov/Archives/edgar/data/1261249/0001047469-15-002798.txt
10-K	AGIOS PHARMACEUTICALS	1439222	2015-02-24	https://www.sec.gov/Archives/edgar/data/1439222/0001193125-15-060046.txt
10-K	AGL RESOURCES	1004155	2015-02-12	https://www.sec.gov/Archives/edgar/data/1004155/0001004155-15-000004.txt
10-K	AGREE REALTY	917251	2015-03-06	https://www.sec.gov/Archives/edgar/data/917251/0001144204-15-014605.txt
10-K	AIR INDUSTRIES	1009891	2015-03-31	https://www.sec.gov/Archives/edgar/data/1009891/0001193805-15-000450.txt
10-K	AIR LEASE	1487712	2015-02-26	https://www.sec.gov/Archives/edgar/data/1487712/0001047469-15-001288.txt
10-K	AIR METHODS	816159	2015-02-27	https://www.sec.gov/Archives/edgar/data/816159/0001571049-15-001464.txt
10-K	AIRWARE LABS	1500123	2015-01-09	https://www.sec.gov/Archives/edgar/data/1500123/0001554795-15-000010.txt
10-K	AIS FUTURES FUND IV	1023453	2015-03-24	https://www.sec.gov/Archives/edgar/data/1023453/0001144204-15-018025.txt
10-K	AJS Bancorp,	1576336	2015-03-26	https://www.sec.gov/Archives/edgar/data/1576336/0001104659-15-023137.txt
10-K	AK STEEL HOLDING	918160	2015-02-20	https://www.sec.gov/Archives/edgar/data/918160/0000918160-15-000013.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2015-03-02	https://www.sec.gov/Archives/edgar/data/1086222/0001086222-15-000066.txt
10-K	AKORN	3116	2015-03-17	https://www.sec.gov/Archives/edgar/data/3116/0001171843-15-001465.txt
10-K	ALABAMA POWER	3153	2015-03-02	https://www.sec.gov/Archives/edgar/data/3153/0000092122-15-000015.txt
10-K	ALAMO GROUP	897077	2015-03-06	https://www.sec.gov/Archives/edgar/data/897077/0000897077-15-000011.txt
10-K	ALASKA AIR GROUP,	766421	2015-02-11	https://www.sec.gov/Archives/edgar/data/766421/0000766421-15-000009.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS GROUP	1089511	2015-03-16	https://www.sec.gov/Archives/edgar/data/1089511/0001193125-15-091560.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2015-02-27	https://www.sec.gov/Archives/edgar/data/819793/0000891092-15-001671.txt
10-K	ALBANY MOLECULAR RESEARCH	1065087	2015-03-16	https://www.sec.gov/Archives/edgar/data/1065087/0001144204-15-016363.txt
10-K	ALBEMARLE	915913	2015-03-02	https://www.sec.gov/Archives/edgar/data/915913/0000915913-15-000009.txt
10-K	ALCO,	734543	2015-03-31	https://www.sec.gov/Archives/edgar/data/734543/0001137050-15-000059.txt
10-K	ALCOA	4281	2015-02-19	https://www.sec.gov/Archives/edgar/data/4281/0001193125-15-054376.txt
10-K	ALDER BIOPHARMACEUTICALS	1423824	2015-03-13	https://www.sec.gov/Archives/edgar/data/1423824/0001564590-15-001662.txt
10-K	ALERE	1145460	2015-03-05	https://www.sec.gov/Archives/edgar/data/1145460/0001193125-15-078928.txt
10-K	ALEXANDERS	3499	2015-02-17	https://www.sec.gov/Archives/edgar/data/3499/0000003499-15-000003.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	2015-02-24	https://www.sec.gov/Archives/edgar/data/1035443/0001035443-15-000018.txt
10-K	ALEXION PHARMACEUTICALS	899866	2015-02-06	https://www.sec.gov/Archives/edgar/data/899866/0000899866-15-000016.txt
10-K	ALIGN TECHNOLOGY	1097149	2015-02-26	https://www.sec.gov/Archives/edgar/data/1097149/0001097149-15-000005.txt
10-K	ALIMERA SCIENCES	1267602	2015-03-13	https://www.sec.gov/Archives/edgar/data/1267602/0001267602-15-000018.txt
10-K	ALL AMERICAN SPORTPARK	930245	2015-03-30	https://www.sec.gov/Archives/edgar/data/930245/0001263279-15-000008.txt
10-K	ALLEGHANY CORP	775368	2015-02-24	https://www.sec.gov/Archives/edgar/data/775368/0001193125-15-060159.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2015-02-26	https://www.sec.gov/Archives/edgar/data/1018963/0001018963-15-000005.txt
10-K	ALLERGAN	850693	2015-02-19	https://www.sec.gov/Archives/edgar/data/850693/0000850693-15-000002.txt
10-K	ALLETE	66756	2015-02-17	https://www.sec.gov/Archives/edgar/data/66756/0000066756-15-000022.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2015-02-27	https://www.sec.gov/Archives/edgar/data/1101215/0001101215-15-000063.txt
10-K	ALLIANCE FIBER OPTIC PRODUCTS	1122342	2015-03-13	https://www.sec.gov/Archives/edgar/data/1122342/0001206774-15-000893.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2015-02-27	https://www.sec.gov/Archives/edgar/data/1086600/0001104659-15-014977.txt
10-K	ALLIANCEBERNSTEIN HOLDING	825313	2015-02-12	https://www.sec.gov/Archives/edgar/data/825313/0001140361-15-005663.txt
10-K	ALLIANCEBERNSTEIN	1109448	2015-02-12	https://www.sec.gov/Archives/edgar/data/1109448/0001140361-15-005665.txt
10-K	ALLIANT ENERGY	352541	2015-02-25	https://www.sec.gov/Archives/edgar/data/352541/0000352541-15-000005.txt
10-K	ALLIED MOTION TECHNOLOGIES	46129	2015-03-12	https://www.sec.gov/Archives/edgar/data/46129/0001047469-15-002052.txt
10-K	ALLSCRIPTS HEALTHCARE SOLUTIONS,	1124804	2015-03-02	https://www.sec.gov/Archives/edgar/data/1124804/0001564590-15-001152.txt
10-K	ALLSTATE	899051	2015-02-19	https://www.sec.gov/Archives/edgar/data/899051/0001047469-15-000935.txt
10-K	ALLSTATE LIFE INSURANCE	352736	2015-03-04	https://www.sec.gov/Archives/edgar/data/352736/0000352736-15-000007.txt
10-K	ALMOST FAMILY	799231	2015-02-27	https://www.sec.gov/Archives/edgar/data/799231/0001104659-15-015169.txt
10-K	ALNYLAM PHARMACEUTICALS,	1178670	2015-02-13	https://www.sec.gov/Archives/edgar/data/1178670/0001193125-15-050223.txt
10-K	ALP LIQUIDATING	814046	2015-03-19	https://www.sec.gov/Archives/edgar/data/814046/0000892626-15-000083.txt
10-K	ALPHA PRO TECH	884269	2015-03-06	https://www.sec.gov/Archives/edgar/data/884269/0001437749-15-004304.txt
10-K	ALR TECHNOLOGIES	1087022	2015-03-31	https://www.sec.gov/Archives/edgar/data/1087022/0001002014-15-000134.txt
10-K	ALST Casino Holdco,	1527705	2015-03-27	https://www.sec.gov/Archives/edgar/data/1527705/0001104659-15-023399.txt
10-K	ALTERA	768251	2015-02-13	https://www.sec.gov/Archives/edgar/data/768251/0000768251-15-000008.txt
10-K	ALTERNET SYSTEMS	1126003	2015-03-31	https://www.sec.gov/Archives/edgar/data/1126003/0001062993-15-001644.txt
10-K	ALTEROLA BIOTECH	1442999	2015-01-13	https://www.sec.gov/Archives/edgar/data/1442999/0001255294-15-000022.txt
10-K	ALTEVA,	104777	2015-03-17	https://www.sec.gov/Archives/edgar/data/104777/0001104659-15-020168.txt
10-K	ALTRIA GROUP,	764180	2015-02-25	https://www.sec.gov/Archives/edgar/data/764180/0000764180-15-000022.txt
10-K	AMAG PHARMACEUTICALS	792977	2015-02-18	https://www.sec.gov/Archives/edgar/data/792977/0001047469-15-000871.txt
10-K	AMARIN CORP	897448	2015-03-03	https://www.sec.gov/Archives/edgar/data/897448/0001193125-15-075070.txt
10-K	AMAZON COM	1018724	2015-01-30	https://www.sec.gov/Archives/edgar/data/1018724/0001018724-15-000006.txt
10-K	AMBAC FINANCIAL GROUP	874501	2015-03-02	https://www.sec.gov/Archives/edgar/data/874501/0000874501-15-000013.txt
10-K	AMBARELLA	1280263	2015-03-30	https://www.sec.gov/Archives/edgar/data/1280263/0001564590-15-002116.txt
10-K	AMBASE	20639	2015-03-30	https://www.sec.gov/Archives/edgar/data/20639/0000020639-15-000006.txt
10-K	AMBASSADORS GROUP	1162315	2015-03-25	https://www.sec.gov/Archives/edgar/data/1162315/0001567619-15-000329.txt
10-K	AMC ENTERTAINMENT HOLDINGS,	1411579	2015-03-10	https://www.sec.gov/Archives/edgar/data/1411579/0001047469-15-001918.txt
10-K	AMC ENTERTAINMENT	722077	2015-03-12	https://www.sec.gov/Archives/edgar/data/722077/0001047469-15-002056.txt
10-K	AMC Networks	1514991	2015-02-26	https://www.sec.gov/Archives/edgar/data/1514991/0001514991-15-000007.txt
10-K	AMEDICA	1269026	2015-03-24	https://www.sec.gov/Archives/edgar/data/1269026/0001564590-15-001941.txt
10-K	AMEDISYS	896262	2015-03-04	https://www.sec.gov/Archives/edgar/data/896262/0001193125-15-076564.txt
10-K	AMEREN	1002910	2015-03-02	https://www.sec.gov/Archives/edgar/data/1002910/0001002910-15-000075.txt
10-K	AMERIANA	855574	2015-03-26	https://www.sec.gov/Archives/edgar/data/855574/0001193125-15-106774.txt
10-K	AMERICA FIRST MULTIFAMILY INVESTORS,	1059142	2015-03-05	https://www.sec.gov/Archives/edgar/data/1059142/0001059142-15-000007.txt
10-K	AMERICAN AIRLINES	4515	2015-02-25	https://www.sec.gov/Archives/edgar/data/4515/0001193125-15-061145.txt
10-K	AMERICAN APPAREL,	1336545	2015-03-25	https://www.sec.gov/Archives/edgar/data/1336545/0001336545-15-000022.txt
10-K	AMERICAN AXLE & MANUFACTURING HOLDINGS	1062231	2015-02-23	https://www.sec.gov/Archives/edgar/data/1062231/0001062231-15-000023.txt
10-K	AMERICAN BIO MEDICA	896747	2015-03-31	https://www.sec.gov/Archives/edgar/data/896747/0001144204-15-019717.txt
10-K	AMERICAN CAMPUS COMMUNITIES	1283630	2015-02-26	https://www.sec.gov/Archives/edgar/data/1283630/0001283630-15-000003.txt
10-K	AMERICAN CAPITAL,	817473	2015-03-02	https://www.sec.gov/Archives/edgar/data/817473/0000817473-15-000010.txt
10-K	AMERICAN CHURCH MORTGAGE	934543	2015-03-31	https://www.sec.gov/Archives/edgar/data/934543/0000934543-15-000006.txt
10-K	AMERICAN CORDILLERA MINING	1289046	2015-03-17	https://www.sec.gov/Archives/edgar/data/1289046/0001469709-15-000112.txt
10-K	AMERICAN CRYOSTEM	1468679	2015-01-20	https://www.sec.gov/Archives/edgar/data/1468679/0001019056-15-000029.txt
10-K	AMERICAN DG ENERGY	1378706	2015-03-31	https://www.sec.gov/Archives/edgar/data/1378706/0001378706-15-000003.txt
10-K	AMERICAN EAGLE ENERGY	1282613	2015-03-31	https://www.sec.gov/Archives/edgar/data/1282613/0001144204-15-019979.txt
10-K	AMERICAN EAGLE OUTFITTERS	919012	2015-03-11	https://www.sec.gov/Archives/edgar/data/919012/0001193125-15-087519.txt
10-K	AMERICAN ELECTRIC POWER CO	4904	2015-02-20	https://www.sec.gov/Archives/edgar/data/4904/0000004904-15-000008.txt
10-K	AMERICAN ENERGY CAPITAL PARTNERS - ENERGY RECOVERY	1591834	2015-03-23	https://www.sec.gov/Archives/edgar/data/1591834/0001591834-15-000006.txt
10-K	AMERICAN EQUITY INVESTMENT LIFE HOLDING	1039828	2015-02-27	https://www.sec.gov/Archives/edgar/data/1039828/0001039828-15-000042.txt
10-K	AMERICAN EXPRESS	4962	2015-02-24	https://www.sec.gov/Archives/edgar/data/4962/0001193125-15-059931.txt
10-K	AMERICAN EXPRESS CREDIT ACCOUNT MASTER	1003509	2015-03-27	https://www.sec.gov/Archives/edgar/data/1003509/0001193125-15-109325.txt
10-K	AMERICAN EXPRESS CREDIT	4969	2015-03-10	https://www.sec.gov/Archives/edgar/data/4969/0001193125-15-085583.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP	949349	2015-03-27	https://www.sec.gov/Archives/edgar/data/949349/0001193125-15-109325.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP III	1283434	2015-03-27	https://www.sec.gov/Archives/edgar/data/1283434/0001193125-15-109325.txt
10-K	AMERICAN EXPRESS RECEIVABLES FINANCING CORP IV	1283435	2015-03-27	https://www.sec.gov/Archives/edgar/data/1283435/0001193125-15-109325.txt
10-K	AMERICAN FINANCIAL GROUP	1042046	2015-02-26	https://www.sec.gov/Archives/edgar/data/1042046/0001042046-15-000015.txt
10-K	AMERICAN GENE ENGINEER	1600784	2015-02-12	https://www.sec.gov/Archives/edgar/data/1600784/0001214659-15-001268.txt
10-K	AMERICAN INDEPENDENCE	97196	2015-03-16	https://www.sec.gov/Archives/edgar/data/97196/0000097196-15-000005.txt
10-K	AMERICAN INTERNATIONAL GROUP	5272	2015-02-20	https://www.sec.gov/Archives/edgar/data/5272/0000005272-15-000002.txt
10-K	AMERICAN NATIONAL BANKSHARES	741516	2015-03-09	https://www.sec.gov/Archives/edgar/data/741516/0000741516-15-000013.txt
10-K	AMERICAN NATIONAL INSURANCE CO	904163	2015-02-27	https://www.sec.gov/Archives/edgar/data/904163/0001193125-15-069739.txt
10-K	AMERICAN PUBLIC EDUCATION	1201792	2015-02-26	https://www.sec.gov/Archives/edgar/data/1201792/0001157523-15-000731.txt
