formtype	companyname	cik	filingdate	url
10-K	AFH ACQUISITION VII,	1420035	2010-01-29	https://www.sec.gov/Archives/edgar/data/1420035/0001387131-10-000106.txt
10-K	AFH ACQUISITION X,	1419554	2010-01-29	https://www.sec.gov/Archives/edgar/data/1419554/0001387131-10-000109.txt
10-K	AFH ACQUISITION XI,	1419553	2010-01-29	https://www.sec.gov/Archives/edgar/data/1419553/0001387131-10-000110.txt
10-K	AFH ACQUISITION XII,	1419552	2010-01-29	https://www.sec.gov/Archives/edgar/data/1419552/0001387131-10-000111.txt
10-K	AFH Acquisition III,	1420030	2010-01-29	https://www.sec.gov/Archives/edgar/data/1420030/0001387131-10-000102.txt
10-K	AFH Acquisition IX,	1419556	2010-01-29	https://www.sec.gov/Archives/edgar/data/1419556/0001387131-10-000108.txt
10-K	AFH Acquisition VIII,	1419560	2010-01-29	https://www.sec.gov/Archives/edgar/data/1419560/0001387131-10-000107.txt
10-K	AFH HOLDING II,	1402212	2010-03-31	https://www.sec.gov/Archives/edgar/data/1402212/0001387131-10-000396.txt
10-K	AFH HOLDING V,	1419073	2010-03-31	https://www.sec.gov/Archives/edgar/data/1419073/0001387131-10-000399.txt
10-K	AFH HOLDING VI,	1419069	2010-03-31	https://www.sec.gov/Archives/edgar/data/1419069/0001387131-10-000400.txt
10-K	AFH HOLDING VII,	1419067	2010-03-31	https://www.sec.gov/Archives/edgar/data/1419067/0001387131-10-000401.txt
10-K	AFH Holding III,	1406980	2010-03-31	https://www.sec.gov/Archives/edgar/data/1406980/0001387131-10-000397.txt
10-K	AFH Holding IV,	1406979	2010-03-31	https://www.sec.gov/Archives/edgar/data/1406979/0001387131-10-000398.txt
10-K	AFLAC	4977	2010-02-26	https://www.sec.gov/Archives/edgar/data/4977/0001193125-10-043173.txt
10-K	AFS SenSub	1347185	2010-03-26	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-10-068368.txt
10-K	AFS SenSub	1347185	2010-03-26	https://www.sec.gov/Archives/edgar/data/1347185/0001193125-10-068371.txt
10-K	AGA Medical Holdings,	1421419	2010-03-04	https://www.sec.gov/Archives/edgar/data/1421419/0001047469-10-001770.txt
10-K	AGCO CORP	880266	2010-02-26	https://www.sec.gov/Archives/edgar/data/880266/0000950123-10-017928.txt
10-K	AGL RESOURCES	1004155	2010-02-04	https://www.sec.gov/Archives/edgar/data/1004155/0001004155-10-000016.txt
10-K	AGR TOOLS,	1352858	2010-02-16	https://www.sec.gov/Archives/edgar/data/1352858/0001415408-10-000057.txt
10-K	AGREE REALTY	917251	2010-03-12	https://www.sec.gov/Archives/edgar/data/917251/0001144204-10-013162.txt
10-K	AGY Holding	1431824	2010-03-31	https://www.sec.gov/Archives/edgar/data/1431824/0001193125-10-073398.txt
10-K	AHERN RENTALS	1337913	2010-03-30	https://www.sec.gov/Archives/edgar/data/1337913/0001104659-10-017413.txt
10-K	AIMCO PROPERTIES	926660	2010-02-26	https://www.sec.gov/Archives/edgar/data/926660/0000950123-10-018398.txt
10-K	AIR METHODS	816159	2010-03-12	https://www.sec.gov/Archives/edgar/data/816159/0001140361-10-011494.txt
10-K	AIRTRAN HOLDINGS	948846	2010-02-11	https://www.sec.gov/Archives/edgar/data/948846/0000948846-10-000006.txt
10-K	AIRVANA	1116435	2010-03-11	https://www.sec.gov/Archives/edgar/data/1116435/0000950123-10-023216.txt
10-K	AIS FUTURES FUND IV	1023453	2010-03-31	https://www.sec.gov/Archives/edgar/data/1023453/0000905148-10-000876.txt
10-K	AJS BANCORP	1144515	2010-03-24	https://www.sec.gov/Archives/edgar/data/1144515/0000914317-10-000472.txt
10-K	AK STEEL HOLDING	918160	2010-02-23	https://www.sec.gov/Archives/edgar/data/918160/0000918160-10-000011.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2010-03-01	https://www.sec.gov/Archives/edgar/data/1086222/0001193125-10-044561.txt
10-K	AKORN	3116	2010-03-16	https://www.sec.gov/Archives/edgar/data/3116/0000950123-10-025255.txt
10-K	ALABAMA GAS	3146	2010-02-25	https://www.sec.gov/Archives/edgar/data/3146/0001193125-10-040857.txt
10-K	ALABAMA POWER	3153	2010-02-25	https://www.sec.gov/Archives/edgar/data/3153/0000092122-10-000009.txt
10-K	ALAMO GROUP	897077	2010-03-15	https://www.sec.gov/Archives/edgar/data/897077/0001003297-10-000062.txt
10-K	ALASKA AIR GROUP	766421	2010-02-19	https://www.sec.gov/Archives/edgar/data/766421/0000766421-10-000009.txt
10-K	ALASKA AIRLINES	3202	2010-02-24	https://www.sec.gov/Archives/edgar/data/3202/0000766421-10-000012.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS GROUP	1089511	2010-03-09	https://www.sec.gov/Archives/edgar/data/1089511/0000950123-10-022318.txt
10-K	ALASKA PACIFIC BANCSHARES	1081860	2010-03-30	https://www.sec.gov/Archives/edgar/data/1081860/0000939057-10-000086.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2010-03-11	https://www.sec.gov/Archives/edgar/data/819793/0001144204-10-012663.txt
10-K	ALBANY MOLECULAR RESEARCH	1065087	2010-03-12	https://www.sec.gov/Archives/edgar/data/1065087/0001144204-10-013181.txt
10-K	ALBEMARLE	915913	2010-02-26	https://www.sec.gov/Archives/edgar/data/915913/0001193125-10-042722.txt
10-K	ALCO,	734543	2010-03-26	https://www.sec.gov/Archives/edgar/data/734543/0001137050-10-000049.txt
10-K	ALCOA	4281	2010-02-18	https://www.sec.gov/Archives/edgar/data/4281/0001193125-10-034308.txt
10-K	ALDILA	902272	2010-03-29	https://www.sec.gov/Archives/edgar/data/902272/0001047469-10-002861.txt
10-K	ALEXANDER & BALDWIN	3453	2010-02-26	https://www.sec.gov/Archives/edgar/data/3453/0000003453-10-000006.txt
10-K	ALEXANDERS	3499	2010-02-22	https://www.sec.gov/Archives/edgar/data/3499/0000003499-10-000002.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	2010-03-01	https://www.sec.gov/Archives/edgar/data/1035443/0001104659-10-010792.txt
10-K	ALEXION PHARMACEUTICALS	899866	2010-02-23	https://www.sec.gov/Archives/edgar/data/899866/0001193125-10-037748.txt
10-K	ALIGN TECHNOLOGY	1097149	2010-02-26	https://www.sec.gov/Archives/edgar/data/1097149/0001193125-10-042395.txt
10-K	ALL AMERICAN PET COMPANY,	1362502	2010-03-31	https://www.sec.gov/Archives/edgar/data/1362502/0001077048-10-000022.txt
10-K	ALL AMERICAN SPORTPARK	930245	2010-03-31	https://www.sec.gov/Archives/edgar/data/930245/0001263279-10-000052.txt
10-K	ALLEGHANY CORP	775368	2010-02-26	https://www.sec.gov/Archives/edgar/data/775368/0000950123-10-017570.txt
10-K	ALLEGHENY BANCSHARES	1213662	2010-03-25	https://www.sec.gov/Archives/edgar/data/1213662/0000950123-10-028188.txt
10-K	ALLEGHENY ENERGY,	3673	2010-03-01	https://www.sec.gov/Archives/edgar/data/3673/0001193125-10-044488.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2010-02-25	https://www.sec.gov/Archives/edgar/data/1018963/0000950123-10-017084.txt
10-K	ALLERGAN	850693	2010-02-26	https://www.sec.gov/Archives/edgar/data/850693/0001193125-10-043126.txt
10-K	ALLETE	66756	2010-02-12	https://www.sec.gov/Archives/edgar/data/66756/0000066756-10-000018.txt
10-K	ALLIANCE BANCORP INC OF	1373079	2010-03-30	https://www.sec.gov/Archives/edgar/data/1373079/0001104659-10-017181.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2010-03-01	https://www.sec.gov/Archives/edgar/data/1101215/0001193125-10-043956.txt
10-K	ALLIANCE FIBER OPTIC PRODUCTS	1122342	2010-03-19	https://www.sec.gov/Archives/edgar/data/1122342/0001122342-10-000005.txt
10-K	ALLIANCE FINANCIAL CORP	796317	2010-03-12	https://www.sec.gov/Archives/edgar/data/796317/0001193125-10-055193.txt
10-K	ALLIANCE LAUNDRY	1063697	2010-03-08	https://www.sec.gov/Archives/edgar/data/1063697/0001193125-10-050285.txt
10-K	ALLIANCE LAUNDRY HOLDINGS	1063698	2010-03-08	https://www.sec.gov/Archives/edgar/data/1063698/0001193125-10-050285.txt
10-K	ALLIANCE LAUNDRY SYSTEMS	1063699	2010-03-08	https://www.sec.gov/Archives/edgar/data/1063699/0001193125-10-050285.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2010-02-26	https://www.sec.gov/Archives/edgar/data/1086600/0001193125-10-042724.txt
10-K	ALLIANCEBERNSTEIN HOLDING	825313	2010-02-11	https://www.sec.gov/Archives/edgar/data/825313/0001140361-10-005696.txt
10-K	ALLIANCEBERNSTEIN	1109448	2010-02-11	https://www.sec.gov/Archives/edgar/data/1109448/0001140361-10-005701.txt
10-K	ALLIANT ENERGY	352541	2010-02-26	https://www.sec.gov/Archives/edgar/data/352541/0000352541-10-000009.txt
10-K	ALLIED CAPITAL	3906	2010-02-26	https://www.sec.gov/Archives/edgar/data/3906/0000950123-10-018372.txt
10-K	ALLIED MOTION TECHNOLOGIES	46129	2010-03-18	https://www.sec.gov/Archives/edgar/data/46129/0001047469-10-002406.txt
10-K	ALLIED WORLD ASSURANCE CO HOLDINGS	1163348	2010-03-01	https://www.sec.gov/Archives/edgar/data/1163348/0000950123-10-019476.txt
10-K	ALLOS THERAPEUTICS	1097264	2010-03-01	https://www.sec.gov/Archives/edgar/data/1097264/0001047469-10-001657.txt
10-K	ALLSTATE	899051	2010-02-25	https://www.sec.gov/Archives/edgar/data/899051/0001047469-10-001355.txt
10-K	ALLSTATE LIFE INSURANCE	352736	2010-03-12	https://www.sec.gov/Archives/edgar/data/352736/0001104659-10-013960.txt
10-K	ALMOST FAMILY	799231	2010-02-25	https://www.sec.gov/Archives/edgar/data/799231/0001104659-10-009250.txt
10-K	ALNYLAM PHARMACEUTICALS,	1178670	2010-02-26	https://www.sec.gov/Archives/edgar/data/1178670/0000950123-10-018222.txt
10-K	ALP LIQUIDATING	814046	2010-03-29	https://www.sec.gov/Archives/edgar/data/814046/0000892626-10-000033.txt
10-K	ALPHA PRO TECH	884269	2010-03-10	https://www.sec.gov/Archives/edgar/data/884269/0001104659-10-013514.txt
10-K	ALPINE AIR EXPRESS	1092807	2010-01-29	https://www.sec.gov/Archives/edgar/data/1092807/0001010412-10-000015.txt
10-K	ALSERES PHARMACEUTICALS INC	94784	2010-03-31	https://www.sec.gov/Archives/edgar/data/94784/0000950123-10-030963.txt
10-K	ALTAIR NANOTECHNOLOGIES	1016546	2010-03-12	https://www.sec.gov/Archives/edgar/data/1016546/0001019687-10-000940.txt
10-K	ALTERA	768251	2010-02-17	https://www.sec.gov/Archives/edgar/data/768251/0000950123-10-013710.txt
10-K	ALTERNATE ENERGY HOLDINGS,	1421874	2010-03-31	https://www.sec.gov/Archives/edgar/data/1421874/0001144204-10-017400.txt
10-K	ALTRIA GROUP,	764180	2010-02-24	https://www.sec.gov/Archives/edgar/data/764180/0001193125-10-039027.txt
10-K	ALW Financial,	1397293	2010-03-31	https://www.sec.gov/Archives/edgar/data/1397293/0001104659-10-017786.txt
10-K	AMACORE GROUP,	949394	2010-03-31	https://www.sec.gov/Archives/edgar/data/949394/0001019687-10-001238.txt
10-K	AMAG PHARMACEUTICALS	792977	2010-02-26	https://www.sec.gov/Archives/edgar/data/792977/0001047469-10-001547.txt
10-K	AMARU	1139822	2010-03-31	https://www.sec.gov/Archives/edgar/data/1139822/0001019687-10-001247.txt
10-K	AMAZON COM	1018724	2010-01-29	https://www.sec.gov/Archives/edgar/data/1018724/0001193125-10-016098.txt
10-K	AMB PROPERTY	1045609	2010-02-22	https://www.sec.gov/Archives/edgar/data/1045609/0000950123-10-014699.txt
10-K	AMB PROPERTY	1045610	2010-02-22	https://www.sec.gov/Archives/edgar/data/1045610/0000950123-10-014699.txt
10-K	AMBASE	20639	2010-03-29	https://www.sec.gov/Archives/edgar/data/20639/0000020639-10-000004.txt
10-K	AMBASSADORS GROUP	1162315	2010-03-02	https://www.sec.gov/Archives/edgar/data/1162315/0001162315-10-000010.txt
10-K	AMBASSADORS INTERNATIONAL	946842	2010-03-31	https://www.sec.gov/Archives/edgar/data/946842/0000950123-10-030723.txt
10-K	AMBER RESOURCES CO OF	276750	2010-03-31	https://www.sec.gov/Archives/edgar/data/276750/0001263279-10-000054.txt
10-K	AMBIENT CORP	1047919	2010-03-31	https://www.sec.gov/Archives/edgar/data/1047919/0001354488-10-001042.txt
10-K	AMCOL INTERNATIONAL	813621	2010-03-16	https://www.sec.gov/Archives/edgar/data/813621/0001144204-10-013670.txt
10-K	AMCORE FINANCIAL	714756	2010-03-22	https://www.sec.gov/Archives/edgar/data/714756/0001193125-10-063220.txt
10-K	AMEDISYS	896262	2010-02-23	https://www.sec.gov/Archives/edgar/data/896262/0001193125-10-037640.txt
10-K	AMEREN	1002910	2010-02-26	https://www.sec.gov/Archives/edgar/data/1002910/0001193125-10-043155.txt
10-K	AMEREN ENERGY GENERATING	1135361	2010-02-26	https://www.sec.gov/Archives/edgar/data/1135361/0001193125-10-043155.txt
10-K	AMERIANA	855574	2010-03-31	https://www.sec.gov/Archives/edgar/data/855574/0001144204-10-017243.txt
10-K	AMERICA FIRST TAX EXEMPT INVESTORS	1059142	2010-03-29	https://www.sec.gov/Archives/edgar/data/1059142/0001059142-10-000016.txt
10-K	AMERICA SERVICE GROUP INC	877476	2010-03-08	https://www.sec.gov/Archives/edgar/data/877476/0000950123-10-022017.txt
10-K	AMERICAN AIRLINES	4515	2010-02-17	https://www.sec.gov/Archives/edgar/data/4515/0000004515-10-000006.txt
10-K	AMERICAN APPAREL,	1336545	2010-03-31	https://www.sec.gov/Archives/edgar/data/1336545/0001193125-10-073701.txt
10-K	AMERICAN AXLE & MANUFACTURING HOLDINGS	1062231	2010-02-22	https://www.sec.gov/Archives/edgar/data/1062231/0001062231-10-000006.txt
10-K	AMERICAN BAR ASSOCIATION MEMBERS STATE STREET COLLECTIVE	878375	2010-03-23	https://www.sec.gov/Archives/edgar/data/878375/0001193125-10-064639.txt
